,comments_level_1_mid,main_body_uid,发布时间,处理内容,mid,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,4685413191781202,3936162176,21年09月25日 22:57,先意思意思哈哈哈哈,4685450117911096,0,先意思意思哈哈哈哈,3936162176,罗罗罗嗯噫啊哦,https://weibo.com/u/3936162176,春见,上海 浦东新区,f,193,460,396,"1,361",14,951,"2,326"
