,comments_level_1_mid,main_body_uid,发布时间,处理内容,mid,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,4733080138943546,7338954795,22年02月04日 10:46,"有个成语叫做日思夜想，也就是其实只是单相思罢了<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",4733101378896435,0,有个成语叫做日思夜想，也就是其实只是单相思罢了[允悲],5725977485,逝去的风小呆_,https://weibo.com/u/5725977485,只是努力活着,其他,m,69,187,0,0,0,0,0
