,comments_level_1_mid,main_body_uid,发布时间,处理内容,评论地点,mid,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5149178586989317,1802505394,25年03月28日 19:08,这个我好像也有印象！,来自广东,5149249123389098,0,这个我好像也有印象！,1802505394,椒丝腐乳西兰花,https://weibo.com/u/1802505394,浓颜美女,海外 哥伦比亚,f,2363,1006,19497,"37,054","7,607","41,614","86,275"
1,5149178586989317,1802505394,25年03月29日 02:40,"回复<a href=/n/椒丝腐乳西兰花 usercard=""name=@椒丝腐乳西兰花"">@椒丝腐乳西兰花</a>:太可爱了<img alt=""[苦涩]"" title=""[苦涩]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7e/2021_bitter_org.png"" />",来自浙江,5149362737119779,0,回复@椒丝腐乳西兰花:太可爱了[苦涩],2131423421,_31号星球,https://weibo.com/u/2131423421,刚愎自用，禁止裹挟,浙江,f,739,1331,5260,"3,472",699,426,"4,597"
