,comments_level_1_mid,main_body_uid,发布时间,处理内容,评论地点,mid,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
18,5153310797988093,1700720163,25年04月09日 11:44,"回复<a href=/n/春日不知火 usercard=""name=@春日不知火"">@春日不知火</a>:是的，但是原户主隐瞒了这件事。新户主重新装修了一遍，然后搬进去住了一年多才从邻居口里知道这件事的。然后就不干了，起诉了<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自浙江,5153485931676376,5,回复@春日不知火:是的，但是原户主隐瞒了这件事。新户主重新装修了一遍，然后搬进去住了一年多才从邻居口里知道这件事的。然后就不干了，起诉了[允悲],5678634152,霜序廿一1129,https://weibo.com/u/5678634152,,浙江,f,42,83,122,15,4,35,54
19,5153310797988093,1700720163,25年04月09日 11:20,"回复<a href=/n/怪侠小姐妹 usercard=""name=@怪侠小姐妹"">@怪侠小姐妹</a>:不对，没有走完交付流程，他们偷懒没有另外弄租赁",来自浙江,5153479888208544,0,回复@怪侠小姐妹:不对，没有走完交付流程，他们偷懒没有另外弄租赁,7787678728,一颗牙牙牙牙,https://weibo.com/u/7787678728,,四川,f,839,821,96,376,0,87,463
20,5153310797988093,1700720163,25年04月09日 09:55,"回复<a href=/n/表白一个人 usercard=""name=@表白一个人"">@表白一个人</a>:猝死的话肯定会写病因的<img alt=""[并不简单]"" title=""[并不简单]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/aa/2018new_bingbujiandan_org.png"" />",来自广东,5153458554929195,0,回复@表白一个人:猝死的话肯定会写病因的[并不简单],1418861274,IHMTLE,https://weibo.com/u/1418861274,,其他,f,1010,190,2752,"2,902","1,389",522,"4,813"
21,5153310797988093,1700720163,25年04月09日 09:36,我还以为病了呢还挺同情,来自浙江,5153453803307939,1,我还以为病了呢还挺同情,1839595101,水木水木87,https://weibo.com/u/1839595101,《武林外传》，《家有儿女》，《甄嬛传》，《遇见王沥川》，《哈尔的移动城堡》《running  man》，《山河令》，《陈情令》,浙江 宁波,f,290,534,1005,244,158,144,546
22,5153310797988093,1700720163,25年04月09日 09:10,"回复<a href=/n/都别吵了听我说两句 usercard=""name=@都别吵了听我说两句"">@都别吵了听我说两句</a>:一个人吊si在房梁上是不是凶宅（当然可能是吃安眠药）不一个道理？对于任何来说就是凶宅。除了孩子母亲<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" /><img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" /><img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自重庆,5153447134102481,11,回复@都别吵了听我说两句:一个人吊si在房梁上是不是凶宅（当然可能是吃安眠药）不一个道理？对于任何来说就是凶宅。除了孩子母亲[允悲][允悲][允悲],1666352842,你说你有理88,https://weibo.com/u/1666352842,,重庆,f,488,197,799,"1,145",131,"3,993","5,269"
23,5153310797988093,1700720163,25年04月09日 09:09,"回复<a href=/n/互为人间不如自成宇宙 usercard=""name=@互为人间不如自成宇宙"">@互为人间不如自成宇宙</a>:视频开始第三秒有打字幕哈哈哈",来自重庆,5153446954532927,1,回复@互为人间不如自成宇宙:视频开始第三秒有打字幕哈哈哈,1666352842,你说你有理88,https://weibo.com/u/1666352842,,重庆,f,488,197,799,"1,145",131,"3,993","5,269"
24,5153310797988093,1700720163,25年04月09日 08:59,自杀也算凶宅？,来自江苏,5153444575576079,0,自杀也算凶宅？,5116044362,都别吵了听我说两句,https://weibo.com/u/5116044362,百无禁忌。,福建,f,154,516,564,609,44,991,"1,644"
25,5153310797988093,1700720163,25年04月09日 08:55,"真吓人，养大有18岁自杀在那个房子<img alt=""[苦涩]"" title=""[苦涩]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7e/2021_bitter_org.png"" />，我以为因病去世这种",来自广东,5153443528050148,2,真吓人，养大有18岁自杀在那个房子[苦涩]，我以为因病去世这种,6391125555,伱是我一首唱不完的戈,https://weibo.com/u/6391125555,。,其他,m,115,210,965,20,13,117,150
26,5153310797988093,1700720163,25年04月09日 08:51,"回复<a href=/n/Lyla1123 usercard=""name=@Lyla1123"">@Lyla1123</a>:自杀就是鬼屋",来自辽宁,5153442507261613,4,回复@Lyla1123:自杀就是鬼屋,5308736837,用户5308736837,https://weibo.com/u/5308736837,,辽宁 锦州,m,10,191,5,0,0,0,0
27,5153310797988093,1700720163,25年04月09日 08:20,但凡是生病或者是车祸意外啥的我感觉买家都不至于这么坚决,来自江苏,5153434760382725,18,但凡是生病或者是车祸意外啥的我感觉买家都不至于这么坚决,1769098234,喜欢新小姐,https://weibo.com/u/1769098234,,江苏 苏州,f,226,719,942,258,37,62,357
28,5153310797988093,1700720163,25年04月09日 08:15,"回复<a href=/n/霜序廿一1129 usercard=""name=@霜序廿一1129"">@霜序廿一1129</a>:我看着报道的意思是原户主租的，也就是原户主是完成过户后没搬出去继续租住，然后孩子在房子里没了，而现户主也就是买家觉得吃亏了",来自湖北,5153433464867121,1,回复@霜序廿一1129:我看着报道的意思是原户主租的，也就是原户主是完成过户后没搬出去继续租住，然后孩子在房子里没了，而现户主也就是买家觉得吃亏了,5866421879,春日不知火,https://weibo.com/u/5866421879,Super Sun,湖北 武汉,f,48,160,453,52,6,"1,021","1,079"
29,5153310797988093,1700720163,25年04月09日 08:00,"回复<a href=/n/多多aiOKC重生版 usercard=""name=@多多aiOKC重生版"">@多多aiOKC重生版</a>:问题是买家明明已经住了一年多了呀。如果不是从邻居口中知道原来楼房主儿子自杀的事情，买家也不会想要退房的。",来自浙江,5153429706511072,15,回复@多多aiOKC重生版:问题是买家明明已经住了一年多了呀。如果不是从邻居口中知道原来楼房主儿子自杀的事情，买家也不会想要退房的。,5678634152,霜序廿一1129,https://weibo.com/u/5678634152,,浙江,f,42,83,122,15,4,35,54
30,5153310797988093,1700720163,25年04月09日 07:59,"孩子不会是知道房子卖完了安心自杀的吧<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自福建,5153429316960703,0,孩子不会是知道房子卖完了安心自杀的吧[doge],2599786790,一个零-,https://weibo.com/u/2599786790,,其他,f,1396,622,194,150,3,163,316
31,5153310797988093,1700720163,25年04月09日 07:37,"回复<a href=/n/小鲤鱼伯伯 usercard=""name=@小鲤鱼伯伯"">@小鲤鱼伯伯</a>:自杀就是凶宅吧   非自然死亡",来自河南,5153423859123235,17,回复@小鲤鱼伯伯:自杀就是凶宅吧   非自然死亡,6117705231,Lyla1123,https://weibo.com/u/6117705231,,其他,f,6,16,0,0,0,0,0
32,5153310797988093,1700720163,25年04月09日 07:29,"回复<a href=/n/怪侠小姐妹 usercard=""name=@怪侠小姐妹"">@怪侠小姐妹</a>:你的意思租房就可以把房子弄成凶宅了",来自安徽,5153421729989415,4,回复@怪侠小姐妹:你的意思租房就可以把房子弄成凶宅了,6191530490,用户6191530490,https://weibo.com/u/6191530490,,其他,m,35,8,12,5,0,18,23
33,5153310797988093,1700720163,25年04月09日 07:18,如果正常死忙，就不叫凶宅，自杀属于横死的，不好,来自山东,5153419099900790,30,如果正常死忙，就不叫凶宅，自杀属于横死的，不好,6190234356,C帅帅妈咪宝贝,https://weibo.com/u/6190234356,,其他,f,3,67,7,0,0,63,63
34,5153310797988093,1700720163,25年04月09日 07:09,"回复<a href=/n/天父天兄天王命我来清妖 usercard=""name=@天父天兄天王命我来清妖"">@天父天兄天王命我来清妖</a>:跟自杀有姬矛关系，自杀十个人5万块钱卖排队买，根本就是房价跌了300万，买家又已经享受到了优质学位，反悔了",来自吉林,5153416713603343,10,回复@天父天兄天王命我来清妖:跟自杀有姬矛关系，自杀十个人5万块钱卖排队买，根本就是房价跌了300万，买家又已经享受到了优质学位，反悔了,7407857905,多多aiOKC重生版,https://weibo.com/u/7407857905,,其他,f,63,351,421,111,42,306,459
35,5153310797988093,1700720163,25年04月09日 01:28,"回复<a href=/n/estar_Sylas usercard=""name=@estar_Sylas"">@estar_Sylas</a>:租房死人其实说白了死人的这个人才可能要赔偿，除非他有存款，退一万步讲也不可能让父母赔，其实即使卖房的一方不说死过人，死人了属于心理因素也有很多法官判决的不足以作为重大损失，但我看了其他人说的实际原因是合同约定交房日期，交房日期前都必须保证不是凶宅，如果按照视频所说100不用赔。",来自广东,5153330872715008,5,回复@estar_Sylas:租房死人其实说白了死人的这个人才可能要赔偿，除非他有存款，退一万步讲也不可能让父母赔，其实即使卖房的一方不说死过人，死人了属于心理因素也有很多法官判决的不足以作为重大损失，但我看了其他人说的实际原因是合同约定交房日期，交房日期前都必须保证不是凶宅，如果按照视频所说100不用赔。,3666879482,banxianxianyilice,https://weibo.com/u/3666879482,无,北京 海淀区,f,134,981,298,42,16,112,170
36,5153310797988093,1700720163,25年04月09日 01:00,"回复<a href=/n/怪侠小姐妹 usercard=""name=@怪侠小姐妹"">@怪侠小姐妹</a>:租房子死人，人家更晦气了，而且她还瞒着没告诉买家，还是买家住进去之后才从别人嘴里知道的，她要不隐瞒，这个官司还真不好说",来自江苏,5153324013978085,45,回复@怪侠小姐妹:租房子死人，人家更晦气了，而且她还瞒着没告诉买家，还是买家住进去之后才从别人嘴里知道的，她要不隐瞒，这个官司还真不好说,5822881250,estar_Sylas,https://weibo.com/u/5822881250,,其他,m,180,852,484,1,0,25,26
37,5153310797988093,1700720163,25年04月09日 00:33,标题党了，这个房子是有问题的，要不然为什么自杀呢，妥妥凶宅。反正打官司吧，和什么职业没关系。,来自浙江,5153317211079481,28,标题党了，这个房子是有问题的，要不然为什么自杀呢，妥妥凶宅。反正打官司吧，和什么职业没关系。,1716599450,edithsl,https://weibo.com/u/1716599450,,浙江 杭州,f,304,189,1066,401,87,262,750
