,comments_level_1_mid,main_body_uid,发布时间,处理内容,评论地点,mid,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞,用户认证信息
0,5155277230836519,6410101390,25年04月15日 04:01,需要,来自天津,5155543690248289,0,需要,7985619071,在清音堂吹泡泡的玫瑰花,https://weibo.com/u/7985619071,,天津,f,0,307,373,4,4,4,12,
1,5155277230836519,6410101390,25年04月15日 05:57,"回复<a href=/n/在清音堂吹泡泡的玫瑰花 usercard=""name=@在清音堂吹泡泡的玫瑰花"">@在清音堂吹泡泡的玫瑰花</a>:+sijie357 发给你<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" />",来自山东,5155572912489083,0,回复@在清音堂吹泡泡的玫瑰花:+sijie357 发给你[心],6410101390,经年哲思,https://weibo.com/u/6410101390,《两性哲学》专栏作者，婚内单身、三字经等被出轨方法论提出者。 专注解决被出轨、被分手女性的情感问题。,北京,f,3223,209,3344,"1,385","3,627","12,978","17,990",微博新知博主
