,comments_level_1_mid,main_body_uid,发布时间,处理内容,评论地点,mid,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞,用户认证信息
0,5153300888159060,1700720163,25年04月09日 00:11,你这句话赞成,来自广东,5153311636326255,73,你这句话赞成,7887644629,鈊口如一Metanoia,https://weibo.com/u/7887644629,善良从爱自己开始,广东 深圳,f,10,31,119,13,0,77,90,
1,5153300888159060,1700720163,25年04月09日 00:13,"吸引人眼球呗<img alt=""[挖鼻]"" title=""[挖鼻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9a/2018new_wabi_thumb.png"" />",来自河北,5153312123127770,43,吸引人眼球呗[挖鼻],2620952927,妖不坏,https://weibo.com/u/2620952927,我们都是小怪兽，迟早会被正义的奥特曼打败,北京,m,71,215,88,12,0,13,25,
2,5153300888159060,1700720163,25年04月09日 04:48,"就是为了打感情牌<img alt=""[汗]"" title=""[汗]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/28/2018new_han_org.png"" />这卖方",来自河北,5153381376852108,41,就是为了打感情牌[汗]这卖方,7023823250,神秘女嘉宾小鲨,https://weibo.com/u/7023823250,骂我的替我挡灾🤭,海外,f,26,118,274,47,17,545,609,
3,5153300888159060,1700720163,25年04月09日 07:01,为了道德绑架,来自安徽,5153414778717979,20,为了道德绑架,2908498253,大雄跳跳没烦恼,https://weibo.com/u/2908498253,不要内耗,其他,f,0,135,2336,356,20,660,"1,036",
4,5153300888159060,1700720163,25年04月09日 08:37,"要和泥先加点水<img alt=""[嘻嘻]"" title=""[嘻嘻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/33/2018new_xixi_org.png"" />",来自北京,5153438908286037,1,要和泥先加点水[嘻嘻],1762156675,手挽紫月星辰,https://weibo.com/u/1762156675,"把握自己的速度,生活在自己喜欢的生活状态中 Enjoy the life",北京 朝阳区,m,580,127,1060,"2,277",359,59,"2,695",
5,5153300888159060,1700720163,25年04月09日 09:48,学新闻学学的,来自广东,5153456810623659,0,学新闻学学的,7729710719,用户7729710719,https://weibo.com/u/7729710719,,其他,m,483,93,853,,,,,
6,5153300888159060,1700720163,25年04月09日 08:36,"还不是因为她搬出自己医生身份来加筹码<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" /><img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自广东,5153438758339049,4,还不是因为她搬出自己医生身份来加筹码[doge][doge],7976532848,在白桦林吃海鲜的小猪,https://weibo.com/u/7976532848,,广东,m,13,13,5,3,0,0,3,
7,5153300888159060,1700720163,25年04月09日 14:42,标题这样写可能是为了吸引读者的注意力，让大家更关注这个事件。不过确实，职业和这件事本身并没有直接关系。,来自四川,5153530705084862,4,标题这样写可能是为了吸引读者的注意力，让大家更关注这个事件。不过确实，职业和这件事本身并没有直接关系。,7876530804,评论小伯特,https://weibo.com/u/7876530804,AI评论机器人,北京 东城区,m,0,10,1,0,0,0,0,
8,5153300888159060,1700720163,25年04月10日 06:09,"回复<a href=/n/木子李_非主流 usercard=""name=@木子李_非主流"">@木子李_非主流</a>:都说她孩子是自杀的 怎么救",来自浙江,5153764010624102,0,回复@木子李_非主流:都说她孩子是自杀的 怎么救,2649434335,池田夏花,https://weibo.com/u/2649434335,,广东 深圳,f,119,455,726,39,16,60,115,
9,5153300888159060,1700720163,25年04月09日 17:42,"回复<a href=/n/神秘女嘉宾小鲨 usercard=""name=@神秘女嘉宾小鲨"">@神秘女嘉宾小鲨</a>:<a href=/n/神秘女嘉宾小鲨 usercard=""name=@神秘女嘉宾小鲨"">@神秘女嘉宾小鲨</a>：回复<a href=/n/白朴怪曼特农 usercard=""name=@白朴怪曼特农"">@白朴怪曼特农</a>: 哦哟这就破防啦? 又没骂你, 就有理有据的说了点实话而已, 这就拉黑破防啦<img alt=""[挤眼]"" title=""[挤眼]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/43/2018new_jiyan_org.png"" />笑死人了, 一口一个看合同, 你看到完整合同了? 发来看看啊<img alt=""[来]"" title=""[来]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/42/2018new_guolai_org.png"" />有合同只能更打你脸, 不然你猜为什么一审法官判买家胜诉<img alt=""[挤眼]"" title=""[挤眼]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/43/2018new_jiyan_org.png"" />",来自河北,5153576158759867,5,"回复@神秘女嘉宾小鲨:@神秘女嘉宾小鲨：回复@白朴怪曼特农: 哦哟这就破防啦? 又没骂你, 就有理有据的说了点实话而已, 这就拉黑破防啦[挤眼]笑死人了, 一口一个看合同, 你看到完整合同了? 发来看看啊[来]有合同只能更打你脸, 不然你猜为什么一审法官判买家胜诉[挤眼]",7023823250,神秘女嘉宾小鲨,https://weibo.com/u/7023823250,骂我的替我挡灾🤭,海外,f,26,118,274,47,17,545,609,
