,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞,用户认证信息
0,5145309387954277,7240812932,2025-03-17 22:55:42,"就这么污名化女性秘书和助理，潜移默化间压缩女性职场生存空间<img alt=""[可爱]"" title=""[可爱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/09/2018new_keai_org.png"" />",来自湖北,5145319983290082,1,8178,就这么污名化女性秘书和助理，潜移默化间压缩女性职场生存空间[可爱],5247970805,然后呢_D,https://weibo.com/u/5247970805,已脫乙，女全肯，支持女主姐霸凌世界/ 🐞烂🥒楠和楠宝爹🔒s，非c即脏♂，点进来默认男同和楠宝sl,江苏 苏州,f,5,57,10,3,0,1,4,
1,5145309387954277,7240812932,2025-03-17 22:48:55,"这么担心让♂的辞职不就好了<img alt=""[爱你]"" title=""[爱你]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/f6/2018new_aini_org.png"" />",来自河北,5145318276204433,0,3203,这么担心让♂的辞职不就好了[爱你],5038886377,_听人笑语_,https://weibo.com/u/5038886377,镇魂\平等的恨一切啥尸吊,吉林 长春,f,52,607,2198,133,567,883,"1,583",
2,5145309387954277,7240812932,2025-03-18 09:25:44,"男人在外面抛头露脸导致的，女主来做总裁就可迎刃而解<img alt=""[兔子]"" title=""[兔子]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/c6/2018new_tuzi_org.png"" />",来自北京,5145478536368919,2,2865,男人在外面抛头露脸导致的，女主来做总裁就可迎刃而解[兔子],5887745254,小满无限好-,https://weibo.com/u/5887745254,⚡️｜白月光已死，发疯专用号👊🏻｜男不处不如畜｜厌蝻不爱女,湖南,f,501,403,747,"1,423","1,490","4,113","7,026",
3,5145309387954277,7240812932,2025-03-17 22:21:00,求放过……女社畜也要吃饭的,来自江苏,5145311250482254,0,1167,求放过……女社畜也要吃饭的,7339853121,薯片激推人,https://weibo.com/u/7339853121,嘴特欠一女的,其他,f,192,607,2298,"1,721","2,120","1,840","5,681",
4,5145309387954277,7240812932,2025-03-17 22:35:30,女员工和女主不是作者和亲亲㽖宝play的一环,来自江西,5145314902410389,0,573,女员工和女主不是作者和亲亲㽖宝play的一环,7942365016,恩赐我永无止境的歆享,https://weibo.com/u/7942365016,。,其他,f,9,257,157,8,0,39,47,
5,5145309387954277,7240812932,2025-03-17 22:14:17,哪来的娇妻,来自广西,5145309560446112,0,700,哪来的娇妻,5351509005,小C是个小球迷,https://weibo.com/u/5351509005,fuck |互联网话唠 努力在互联网做个快乐人，发表什么是我的自由。大概是一个碎碎念号，日常、看剧、看小说、吐槽。慎关，秒取关会拉黑。,海外,f,63,410,1109,668,17,362,"1,047",
6,5145309387954277,7240812932,2025-03-18 03:56:35,本来女性就业就很艰难了，放过我们好吗？好的。,来自浙江,5145395706200132,0,645,本来女性就业就很艰难了，放过我们好吗？好的。,5309089847,慢慢的飞殇醉月,https://weibo.com/u/5309089847,拖延症晚期患者,内蒙古,f,90,252,255,645,6,"1,950","2,601",
7,5145309387954277,7240812932,2025-03-17 22:38:58,"有哪个女社畜不想一脚踹飞男上司吗<img alt=""[思考]"" title=""[思考]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/30/2018new_sikao_org.png"" />",来自黑龙江,5145315770373302,0,367,有哪个女社畜不想一脚踹飞男上司吗[思考],7927220656,莱茵河旁柠檬树,https://weibo.com/u/7927220656,平心静气,海外 美国,f,101,590,2267,445,"6,095","1,441","7,981",
8,5145309387954277,7240812932,2025-03-17 23:39:37,这个真有受众吗…,来自山东,5145331034752258,6,254,这个真有受众吗…,2683241930,别拽我尾巴z,https://weibo.com/u/2683241930,,海外,f,375,930,570,435,20,869,"1,324",
9,5145309387954277,7240812932,2025-03-18 11:49:35,疯子大婆以为自己老公那根针是镶钻的,来自湖北,5145514739761646,0,224,疯子大婆以为自己老公那根针是镶钻的,6508296632,嘤嘤小貉,https://weibo.com/u/6508296632,爱恨不过须臾,其他,f,472,429,8789,"16,387","19,739","43,838","79,964",
