,main_body_mid,main_body_uid,发布时间,处理内容,mid,回复数量,点赞数量,原生内容,评论地点,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5153843222677481,2747168412,2025-04-10 11:24:03,"你好，你感兴趣的“综艺”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; <a target=""_blank"" href=""https://weibo.com/p/100808280b98ac9b03b7280b41495839e98d3a""><img class=""icon-link"" title=""#综艺[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>综艺超话</a>",5153843232638749,0,0,你好，你感兴趣的“综艺”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #综艺[超话]#,,5878659096,超话社区,https://weibo.com/u/5878659096,超话社区官方微博,,北京,m,237038289,1955,28812,,,,
1,5153843222677481,2747168412,2025-04-11 13:22:34,不适合出差是因为出差累，公务员小仙女连下基层都不愿意，当代女性放弃了之前的同工，以后这种比较累的岗位也不会再让女性来，但这无疑缩小了女性就业范围，不过这不是小仙女们自找的吗？不愿意出差的女性不少，关键不是这个，关键是有的不愿意出差累仗着性别优势还大吵大闹啊，男的可不敢因为累就闹,5154235446203493,3,0,不适合出差是因为出差累，公务员小仙女连下基层都不愿意，当代女性放弃了之前的同工，以后这种比较累的岗位也不会再让女性来，但这无疑缩小了女性就业范围，不过这不是小仙女们自找的吗？不愿意出差的女性不少，关键不是这个，关键是有的不愿意出差累仗着性别优势还大吵大闹啊，男的可不敢因为累就闹,来自新疆,2090427623,玄陈汤策,https://weibo.com/u/2090427623,,,河南 安阳,m,163,59,41,3,0,24,27
