,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5147866471075079,3706237891,2025-03-24 23:34:48,"<img alt=""[鼓掌]"" title=""[鼓掌]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_guzhang_org.png"" />海边的所有思绪永远是温柔的，揉杂着几分静谧的晚霞，也有些许日落之时的惆怅。",来自广东,5147866537399197,0,2,[鼓掌]海边的所有思绪永远是温柔的，揉杂着几分静谧的晚霞，也有些许日落之时的惆怅。,7874381676,薯你最可爱呀JC-T,https://weibo.com/u/7874381676,小炭火,其他,f,9,57,273,38,7,220,265
1,5147866471075079,3706237891,2025-03-26 22:30:59,"宗之潇洒美少年，举觞白眼望青天，皎如玉树临风前。<a href=/n/MIC檀健次JC-T usercard=""name=@MIC檀健次JC-T"">@MIC檀健次JC-T</a>",来自广东,5148575252877982,0,0,宗之潇洒美少年，举觞白眼望青天，皎如玉树临风前。@MIC檀健次JC-T,7862498772,星空银月天,https://weibo.com/u/7862498772,,其他,f,24,43,1097,"2,336",367,"2,649","5,352"
2,5147866471075079,3706237891,2025-03-24 23:34:38,"冬日氛围感，唐奇曲奇饼，可可爱爱，甜甜蜜蜜，奇妙世界<a href=/n/MIC檀健次JC-T usercard=""name=@MIC檀健次JC-T"">@MIC檀健次JC-T</a>🌺檀健次|檀健次爱情有烟火|檀健次李亦非|檀健次滤镜|檀健次唐奇",来自上海,5147866496240764,0,0,冬日氛围感，唐奇曲奇饼，可可爱爱，甜甜蜜蜜，奇妙世界@MIC檀健次JC-T🌺檀健次|檀健次爱情有烟火|檀健次李亦非|檀健次滤镜|檀健次唐奇,7925808405,发呆的小汤圆_JCT,https://weibo.com/u/7925808405,,上海,f,22,101,1725,"1,478",216,877,"2,571"
3,5147866471075079,3706237891,2025-03-24 23:34:51,"夏日的光，在柔软的云朵下翻飞，折出朦胧的光，像极了寻找初心的人，而你，就是我的初心。<a href=/n/MIC檀健次JC-T usercard=""name=@MIC檀健次JC-T"">@MIC檀健次JC-T</a>",来自浙江,5147866550504552,0,1,夏日的光，在柔软的云朵下翻飞，折出朦胧的光，像极了寻找初心的人，而你，就是我的初心。@MIC檀健次JC-T,7909854542,紫檀花开说流年JC,https://weibo.com/u/7909854542,,江苏 南京,f,34,70,495,464,9,398,871
4,5147866471075079,3706237891,2025-03-24 23:34:48,"想了那么多文案，好像最心动的，还是你的名字——檀健次💛<a href=/n/MIC檀健次JC-T usercard=""name=@MIC檀健次JC-T"">@MIC檀健次JC-T</a>",来自辽宁,5147866541064555,0,1,想了那么多文案，好像最心动的，还是你的名字——檀健次💛@MIC檀健次JC-T,7868534336,偷偷喝小汽水,https://weibo.com/u/7868534336,,其他,f,3,55,781,321,25,215,561
5,5147866471075079,3706237891,2025-03-24 23:49:12,"<img alt=""[爱你]"" title=""[爱你]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/f6/2018new_aini_org.png"" /><img alt=""[爱你]"" title=""[爱你]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/f6/2018new_aini_org.png"" />",来自山西,5147870160225702,0,0,[爱你][爱你],7825929833,云孖-,https://weibo.com/u/7825929833,,其他,f,2,187,159,45,1,101,147
6,5147866471075079,3706237891,2025-03-24 23:35:38,"戴上滤镜，你是谁的替身？撕掉伪装，我爱你的灵魂。<a href=/n/MIC檀健次JC-T usercard=""name=@MIC檀健次JC-T"">@MIC檀健次JC-T</a>  檀健次 ｜檀健次滤镜｜檀健次爱情有烟火 | 檀健次唐奇｜檀健次李亦非<img alt=""[委屈]"" title=""[委屈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a5/2018new_weiqu_org.png"" /><img alt=""[嘻嘻]"" title=""[嘻嘻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/33/2018new_xixi_org.png"" /><img alt=""[委屈]"" title=""[委屈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a5/2018new_weiqu_org.png"" /><img alt=""[嘻嘻]"" title=""[嘻嘻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/33/2018new_xixi_org.png"" /><img alt=""[黑线]"" title=""[黑线]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a3/2018new_heixian_org.png"" /><img alt=""[黑线]"" title=""[黑线]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a3/2018new_heixian_org.png"" /><img alt=""[嘻嘻]"" title=""[嘻嘻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/33/2018new_xixi_org.png"" />",来自新疆,5147866746586628,0,0,戴上滤镜，你是谁的替身？撕掉伪装，我爱你的灵魂。@MIC檀健次JC-T  檀健次 ｜檀健次滤镜｜檀健次爱情有烟火 | 檀健次唐奇｜檀健次李亦非[委屈][嘻嘻][委屈][嘻嘻][黑线][黑线][嘻嘻],7883947894,zuoweikeai,https://weibo.com/u/7883947894,,其他,m,19,66,2113,"1,183",162,395,"1,740"
7,5147866471075079,3706237891,2025-03-24 23:34:41,"当一个人踮起脚尖靠近太阳的时候，全世界都挡不住他的光芒✨<a href=/n/MIC檀健次JC-T usercard=""name=@MIC檀健次JC-T"">@MIC檀健次JC-T</a>",来自广西,5147866508824648,0,0,当一个人踮起脚尖靠近太阳的时候，全世界都挡不住他的光芒✨@MIC檀健次JC-T,7929686962,小冷co_,https://weibo.com/u/7929686962,喜欢檀健次,广西,f,1,31,945,222,14,115,351
8,5147866471075079,3706237891,2025-03-24 23:34:38,"一直很爱冬天，可遇到了你之后，我才真正拥有了冬天。<a href=/n/MIC檀健次JC-T usercard=""name=@MIC檀健次JC-T"">@MIC檀健次JC-T</a>",来自上海,5147866498597054,0,0,一直很爱冬天，可遇到了你之后，我才真正拥有了冬天。@MIC檀健次JC-T,5501020466,多多跟我檀檀心,https://weibo.com/u/5501020466,,其他,m,12,91,1166,403,69,229,701
9,5147866471075079,3706237891,2025-03-24 23:34:46,"你不是我见过很特别的人，也不是我很迷恋的人，但是我的心脏叫器着说我爱你<a href=/n/MIC檀健次JC-T usercard=""name=@MIC檀健次JC-T"">@MIC檀健次JC-T</a>",来自广东,5147866533987037,1,0,你不是我见过很特别的人，也不是我很迷恋的人，但是我的心脏叫器着说我爱你@MIC檀健次JC-T,7875503991,唯独爱他檀健次一人,https://weibo.com/u/7875503991,檀诚相见，为你而燃。,其他,m,1,8,590,606,59,259,924
