,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5156057412535127,3561653373,2025-04-16 18:53:01,"感谢分享<img alt=""[嘻嘻]"" title=""[嘻嘻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/33/2018new_xixi_org.png"" />",来自浙江,5156130545993716,0,1,感谢分享[嘻嘻],6783673632,雲顺丽淑,https://weibo.com/u/6783673632,超话粉丝大咖（雅青秋之韵超话） 微博剪辑视频博主,只为分享好音乐，影视，欧阳震华，蒙家慧，，张玉嬿，何冰，中岛美雪，，，，主动粉我的都是回赞评呢,河南,m,14247,19358,4342,,,,
1,5156057412535127,3561653373,2025-04-16 15:11:26,"谢谢您的分享<img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" /><img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" />",来自浙江,5156074781149791,0,1,谢谢您的分享[鲜花][鲜花],6018559066,四夕糖a6,https://weibo.com/u/6018559066,微博剪辑视频博主,世俗埋没了一切。,浙江 金华,f,2343,1722,2582,,,,
2,5156057412535127,3561653373,2025-04-17 14:57:50,傲慢的堡垒,来自安徽,5156433746461862,0,0,傲慢的堡垒,5892541778,一凡wyh,https://weibo.com/u/5892541778,安徽骏源建筑工程有限公司 项目经理 微博原创视频博主,烟火人间  各有遗憾,安徽,m,9506,1185,17782,"42,937","31,240","110,165","184,342"
3,5156057412535127,3561653373,2025-04-17 14:42:40,必须严惩,来自吉林,5156429930432497,0,0,必须严惩,7870596835,电竞饭一博,https://weibo.com/u/7870596835,电竞博主 超话创作官（英雄联盟超话） 微博原创视频博主,每一场金色雨只为五个人落下，同时也有太多人最终归于人海。,北京,m,231078,3720,5959,"71,056","63,227","153,642","287,925"
4,5156057412535127,3561653373,2025-04-17 12:09:43,"<img alt=""[爱慕]"" title=""[爱慕]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/18/2023_adore_org.png"" /><img alt=""[爱慕]"" title=""[爱慕]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/18/2023_adore_org.png"" /><img alt=""[爱慕]"" title=""[爱慕]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/18/2023_adore_org.png"" />",来自湖北,5156391439569348,0,0,[爱慕][爱慕][爱慕],7627009661,禕个茄茄子,https://weibo.com/u/7627009661,超话粉丝钻咖（鞠婧祎超话）,🈲单取,湖南 邵阳,f,598,733,3485,"3,370",38,"3,475","6,883"
5,5156057412535127,3561653373,2025-04-17 12:03:51,"感谢分享<img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" /><img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" />必须去看一下",来自浙江,5156389961860765,0,0,感谢分享[赞][赞]必须去看一下,5027768184,Ad海海之梦,https://weibo.com/u/5027768184,中级经济师 摄影博主 超话粉丝钻咖（新浪资讯台超话）,生活、摄影、情感领域探索者,浙江 湖州,f,21863,4346,1970,,,,
6,5156057412535127,3561653373,2025-04-17 08:59:49,这个事情,来自浙江,5156343652810927,0,0,这个事情,6246019019,88Rommel,https://weibo.com/u/6246019019,微博原创视频博主,虚怀若谷,其他,m,3735,6005,1514,,,,
7,5156057412535127,3561653373,2025-04-17 07:44:10,"来支持<img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" />",来自黑龙江,5156324611723587,0,0,来支持[赞],5634865334,竹箹123,https://weibo.com/u/5634865334,萌宠博主 微博原创视频博主,日出有盼，日落有念。平平安安，所遇皆甜。（部分来自网络，侵删）禁止快转！！,黑龙江 鸡西,f,91697,1602,8813,"76,919","8,982","214,235","300,136"
8,5156057412535127,3561653373,2025-04-17 00:58:28,感谢分享,来自四川,5156222513971857,0,0,感谢分享,7805356773,宋诗祎-Cecily,https://weibo.com/u/7805356773,超话粉丝钻咖（鞠婧祎超话）,鞠婧祎,四川 乐山,f,626,753,1595,"39,080",406,"5,311","44,797"
9,5156057412535127,3561653373,2025-04-16 23:31:56,"<img alt=""[哇]"" title=""[哇]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3d/2022_wow_org.png"" /><img alt=""[哇]"" title=""[哇]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3d/2022_wow_org.png"" /><img alt=""[哇]"" title=""[哇]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3d/2022_wow_org.png"" />",来自河北,5156200737150461,0,0,[哇][哇][哇],7676016177,AAA奔波熊,https://weibo.com/u/7676016177,音乐博主 微博剪辑视频博主,分享我喜欢,其他,f,11919,278,4416,"5,021",872,"30,231","36,124"
10,5156057412535127,3561653373,2025-04-16 23:31:21,不错，不错👍分析太好了吧,来自天津,5156200589821968,0,0,不错，不错👍分析太好了吧,5561973436,Zcx禹静-H,https://weibo.com/u/5561973436,音乐博主 超话创作官（周传雄超话） 微博剪辑视频博主,🔗周傳雄Steve Chou🌟🥰唱着歌 在灯火里巡回 庆典成为经典16/100.主页随心意记录.🤭就普通小小刚丝一只 不喜别来阴阳怪气～绕道 没人欠你的,天津,f,36165,3038,5047,"190,901","41,529","392,138","624,568"
11,5156057412535127,3561653373,2025-04-16 23:30:14,"感谢分享<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" />",来自广东,5156200308282769,0,0,感谢分享[心],6156577932,祎只张张包-,https://weibo.com/u/6156577932,,蒸煮：张祎曈 🔅,广东 茂名,f,539,153,1433,"1,125",56,450,"1,631"
12,5156057412535127,3561653373,2025-04-16 23:22:45,感谢好书分享,来自河南,5156198425036238,0,0,感谢好书分享,2199709492,小鱼儿在水中游,https://weibo.com/u/2199709492,微博原创视频博主,做最好的自己，越努力越幸运,河南,m,13561,1556,2970,"26,127",232,"42,682","69,041"
13,5156057412535127,3561653373,2025-04-16 23:04:56,"好书推荐<img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" />",来自北京,5156193945780813,0,0,好书推荐[鲜花],7749962116,格格来了0503,https://weibo.com/u/7749962116,超话小主持人（董宇辉超话） 微博剪辑视频博主,生活不止于眼前，还有诗和远方,其他,f,20144,1661,847,,,,
14,5156057412535127,3561653373,2025-04-16 22:49:10,"晚安<img alt=""[送花花]"" title=""[送花花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/cb/2022_Flowers_org.png"" />",来自广东,5156189979280239,0,0,晚安[送花花],6320894334,谧思特人,https://weibo.com/u/6320894334,电视剧博主 微博原创视频博主,心中有山，才能爱得有高度。,其他,m,25856,3096,5697,"23,302",546,"44,573","68,421"
15,5156057412535127,3561653373,2025-04-16 22:34:36,"晚安<img alt=""[羞嗒嗒]"" title=""[羞嗒嗒]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/df/lxhxiudada_org.gif"" /><img alt=""[羞嗒嗒]"" title=""[羞嗒嗒]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/df/lxhxiudada_org.gif"" /><img alt=""[羞嗒嗒]"" title=""[羞嗒嗒]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/df/lxhxiudada_org.gif"" />",来自日本,5156186309267275,0,0,晚安[羞嗒嗒][羞嗒嗒][羞嗒嗒],5883816593,Aki-旅人,https://weibo.com/u/5883816593,美食博主 超话创作官（美食超话） 微博原创视频博主,拍照！发圈！让快乐有迹可循◉‿◉（海外旅游、美食达人）,海外 日本,f,56746,2072,1579,"53,399","6,162","49,764","109,325"
16,5156057412535127,3561653373,2025-04-16 22:27:05,"晚安哦<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" />",来自山东,5156184417638186,0,0,晚安哦[心],7868346014,Pantly家的Jason哇,https://weibo.com/u/7868346014,江蓠雪工作室 设计师 超话主持人（Pantly和Jason夫夫恋爱日常超话） 微博原创视频博主,2018年7月21日相遇，恋爱6年。分享日常甜蜜爱情，原微博@Pantly家的Jason哦,其他,m,10606,464,579,"20,548",56,"17,629","38,233"
17,5156057412535127,3561653373,2025-04-16 21:43:46,吃瓜,来自广西,5156173516115905,0,0,吃瓜,7871022854,元气少叠,https://weibo.com/u/7871022854,娱乐博主 微博剪辑视频博主,投稿请私信,其他,m,91169,1675,3190,"65,287","10,017","828,055","903,359"
18,5156057412535127,3561653373,2025-04-16 21:18:57,"我来啦<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" />",来自美国,5156167269747609,0,0,我来啦[心],5512616113,怪蜀黍含羞草,https://weibo.com/u/5512616113,超话粉丝钻咖（鹿晗超话）,唯爱鹿晗,福建 福州,f,4005,3522,148900,"380,060","96,197","304,794","781,051"
19,5156057412535127,3561653373,2025-04-16 20:20:59,"谢谢分享<img alt=""[爱慕]"" title=""[爱慕]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/18/2023_adore_org.png"" />",来自辽宁,5156152687723915,0,0,谢谢分享[爱慕],7049281016,爱慕读书,https://weibo.com/u/7049281016,读物博主 超话主持人（众宝探店超话） 微博剪辑视频博主,视频源于网络，只做分享，侵删。,其他,f,56709,1504,7468,"198,251","34,401","331,010","563,662"
20,5156057412535127,3561653373,2025-04-16 20:16:56,"感谢分享<img alt=""[送花花]"" title=""[送花花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/cb/2022_Flowers_org.png"" />",来自江苏,5156151667982855,0,0,感谢分享[送花花],5519392725,虚伪de敷衍5,https://weibo.com/u/5519392725,微博原创视频博主,,江苏,m,1486,561,892,,,,
21,5156057412535127,3561653373,2025-04-16 20:02:25,晚好,来自江苏,5156148010553628,0,0,晚好,7435497785,你也喜欢喝绿茶ma,https://weibo.com/u/7435497785,动漫博主,,江苏,f,29285,2792,6870,"108,216","3,324","142,602","254,142"
22,5156057412535127,3561653373,2025-04-16 19:59:22,晚上好,来自天津,5156147241948185,0,0,晚上好,6212217853,板栗软糊糊,https://weibo.com/u/6212217853,娱乐博主 超话粉丝钻咖（范丞丞超话）,CCHardErThAnEVER,其他,f,6619,784,37562,"201,945","3,587","163,927","369,459"
23,5156057412535127,3561653373,2025-04-16 19:56:07,好书啊,来自甘肃,5156146425632414,0,0,好书啊,2789936544,动漫游戏之梦,https://weibo.com/u/2789936544,微博原创视频博主,动漫游戏。游戏攻略。游戏电影。,广东,f,167954,1963,14739,"48,339","8,830","71,014","128,183"
24,5156057412535127,3561653373,2025-04-16 19:27:26,感谢分享,来自吉林,5156139206971130,0,0,感谢分享,7459400684,一彤飞杨,https://weibo.com/u/7459400684,超话粉丝钻咖（杨幂超话）,月的sx 杨幂 杨紫 关晓彤,其他,f,11095,2676,6225,"396,029","384,420","49,011","829,460"
25,5156057412535127,3561653373,2025-04-16 19:21:32,值得看看,来自辽宁,5156137720876002,0,0,值得看看,3863777038,时禾sH,https://weibo.com/u/3863777038,娱乐博主 超话创作官（黄景瑜超话）,一转身夏天就成了故事，  一次回眸秋天便成了风景！,辽宁,f,9480,3379,1135,,,,
26,5156057412535127,3561653373,2025-04-16 19:17:37,"晚上好<img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" />",来自湖北,5156136736000576,0,0,晚上好[鲜花],5887656825,杂家谈,https://weibo.com/u/5887656825,超话粉丝大咖（日常超话） 微博剪辑视频博主,宝剑锋从磨砺出，梅花香自苦寒来。,湖北 咸宁,m,85216,4249,2269,"111,396","1,750","177,477","290,623"
27,5156057412535127,3561653373,2025-04-16 19:15:22,感谢分享,来自广西,5156136174747964,0,0,感谢分享,7406232169,爱sm玲妹妹,https://weibo.com/u/7406232169,超话粉丝钻咖（水默超话）,叶圈 : 水默毒唯  水默至上  叶圈只互水默毒唯  其他人物的和双胆的都别来找我互  本人不欢迎  谢谢  🈲单取 单取lh,广西 贵港,f,8623,4077,6204,"127,820",307,"46,273","174,400"
28,5156057412535127,3561653373,2025-04-16 19:01:09,感谢分享,来自吉林,5156132592289313,0,0,感谢分享,7244003520,俊俊爱喝咖啡,https://weibo.com/u/7244003520,娱乐博主,花会自然开，老天爱笨小孩，我们都要成为你想成为的大人. 见过弘 蒲² jo 纬，十个勤天之12468，有石凯亲签版,吉林,f,1267,981,772,"12,492",51,"7,759","20,302"
29,5156057412535127,3561653373,2025-04-16 17:50:14,感谢分享,来自江西,5156114749980783,0,0,感谢分享,7796308321,kiku_吟诗念祎,https://weibo.com/u/7796308321,超话创作官（鞠婧祎超话）,“一路的艰苦心酸历程，我们是彼此陪伴相互信任走来的”,江西,f,14222,8046,7317,"130,143",356,"52,994","183,493"
30,5156057412535127,3561653373,2025-04-16 17:33:21,感谢分享,来自河南,5156110496172101,0,0,感谢分享,5964537189,昊泡果奶226,https://weibo.com/u/5964537189,超话粉丝大咖（章昊超话） 微博剪辑视频博主,章昊毒唯 梦妈一体机 每天会辱骂下家嘴很毒慎关 接solo版,福建,f,40816,1485,47810,"191,368","102,248","285,320","578,936"
31,5156057412535127,3561653373,2025-04-16 17:17:19,"直面女性的抗争<img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" />",来自浙江,5156106460726914,0,0,直面女性的抗争[good],1245654304,甜橙小乐园,https://weibo.com/u/1245654304,微博原创视频博主,别管我,北京,f,12193,2047,15848,"24,030","6,051","44,075","74,156"
32,5156057412535127,3561653373,2025-04-16 17:13:32,感谢分享好书,来自山东,5156105508360030,0,0,感谢分享好书,6046156590,深情的柠檬甜甜圈,https://weibo.com/u/6046156590,游戏博主 超话粉丝大咖（高伟光超话） 微博原创视频博主,甜甜圈,山东 济南,f,21909,2548,12603,"562,370","16,812","327,615","906,797"
33,5156057412535127,3561653373,2025-04-16 17:01:42,没办法,来自安徽,5156102531712415,0,0,没办法,5892541778,一凡wyh,https://weibo.com/u/5892541778,安徽骏源建筑工程有限公司 项目经理 微博原创视频博主,烟火人间  各有遗憾,安徽,m,9506,1185,17782,"42,937","31,240","110,165","184,342"
