,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5146252577341500,6094785552,2025-03-20 12:45:40,通号工程局也这样，让女的喝酒，领导还各种那啥。,来自北京,5146253629588991,0,19,通号工程局也这样，让女的喝酒，领导还各种那啥。,7137318557,谁子不语就说一句,https://weibo.com/u/7137318557,,浙江 杭州,f,47,55,3516,23,18,110,151
1,5146252577341500,6094785552,2025-03-20 13:14:15,逼良为娼这些人迟早轮到自己家里人,来自广东,5146260822819876,0,3,逼良为娼这些人迟早轮到自己家里人,5857948006,梦会圆Tang,https://weibo.com/u/5857948006,,广东,f,375,654,2307,915,17,736,"1,668"
2,5146252577341500,6094785552,2025-03-20 18:01:53,转发微博,来自陕西,5146333208642797,0,1,转发微博,1787554291,陕西杨展国,https://weibo.com/u/1787554291,随缘，社会残酷的事实，有钱一定有能力，硬核，不接受反驳，付费进群学习更多。,陕西,m,2121,509,9481,"4,471","1,615","3,061","9,147"
3,5146252577341500,6094785552,2025-03-21 05:46:12,人力公司就人牙子，劳务派遣就是企业避责用的。,来自黑龙江,5146510451802284,0,2,人力公司就人牙子，劳务派遣就是企业避责用的。,6444850155,木月奈何情深却不知,https://weibo.com/u/6444850155,疯子，一样是要活着！！！,黑龙江 大庆,m,46,231,345,73,2,80,155
4,5146252577341500,6094785552,2025-03-20 22:58:11,先查查教师所属的劳务派遣公司吧,来自河北,5146407776027595,0,3,先查查教师所属的劳务派遣公司吧,6971844763,巡航瓦尔那,https://weibo.com/u/6971844763,我是一个闪耀着人性光辉的普通人  ——-致敬贾玲,其他,f,7,170,2511,68,5,62,135
5,5146252577341500,6094785552,2025-03-21 05:55:48,应该是躲避责任的。,来自安徽,5146512868246026,0,1,应该是躲避责任的。,2477995273,kgw96gwd,https://weibo.com/u/2477995273,,辽宁 本溪,m,58,536,2781,,,,
6,5146252577341500,6094785552,2025-03-20 13:45:17,二手东 中介都黑,来自福建,5146268628945720,0,1,二手东 中介都黑,6602523702,Vae唯爱v,https://weibo.com/u/6602523702,,其他,f,12,68,83,0,1,19,20
7,5146252577341500,6094785552,2025-03-22 11:24:01,那没法子，，，,来自浙江,5146957852969034,0,0,那没法子，，，,7961608356,在桥上做菜肴的桃子,https://weibo.com/u/7961608356,,其他,f,56,543,168,4,0,14,18
8,5146252577341500,6094785552,2025-03-20 13:44:46,"苏州曝光过给学生12块一个小时的<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自福建,5146268499446665,0,0,苏州曝光过给学生12块一个小时的[允悲],6602523702,Vae唯爱v,https://weibo.com/u/6602523702,,其他,f,12,68,83,0,1,19,20
9,5146252577341500,6094785552,2025-03-20 13:43:53,"中介最黑的，35一个小时，最后压榨到18～22块<img alt=""[吃瓜]"" title=""[吃瓜]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/01/2018new_chigua_org.png"" />左右",来自福建,5146268277674054,0,0,中介最黑的，35一个小时，最后压榨到18～22块[吃瓜]左右,6602523702,Vae唯爱v,https://weibo.com/u/6602523702,,其他,f,12,68,83,0,1,19,20
10,5146252577341500,6094785552,2025-03-20 12:44:51,让女性喝酒的，没好人,来自北京,5146253420134851,0,21,让女性喝酒的，没好人,7501234520,第七只街灯,https://weibo.com/u/7501234520,一个爱笑的北京姑娘,北京,f,21,17,3778,4,1,67,72
11,5146252577341500,6094785552,2025-03-20 12:44:23,我是真服了，让女性喝酒谈事，这公司是没人了？,来自北京,5146253303746412,0,19,我是真服了，让女性喝酒谈事，这公司是没人了？,5808192016,小糊涂舒克,https://weibo.com/u/5808192016,,其他,f,10,10,3557,2,1,58,61
12,5146252577341500,6094785552,2025-03-20 12:45:17,咱们就取消派遣吧！,来自北京,5146253528925401,2,14,咱们就取消派遣吧！,1624326433,陪你度过难熬的夜,https://weibo.com/u/1624326433,自由主义，理想主义，浪漫主义。,北京 朝阳区,m,105,176,4060,14,2,78,94
13,5146252577341500,6094785552,2025-03-20 12:42:20,赶紧倒闭,来自北京,5146252786273676,1,15,赶紧倒闭,7922505496,槐花香又香,https://weibo.com/u/7922505496,,其他,f,0,1,234,0,0,2,2
14,5146252577341500,6094785552,2025-03-20 12:43:04,这种企业，唉,来自北京,5146252971871794,0,12,这种企业，唉,7917701081,要看最美的烟花,https://weibo.com/u/7917701081,,其他,f,0,1,347,0,0,4,4
