,main_body_mid,main_body_uid,发布时间,处理内容,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5149185355552870,5241222068,2025-04-07 09:07:38,转发微博,5152721742070140,0,0,转发微博,5241524439,五大连池法院,https://weibo.com/u/5241524439,黑龙江省五大连池市人民法院官方微博,,黑龙江 黑河,m,239492,444,29580,235,654,927,"1,816"
