,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5151321682348653,6374313724,2025-04-03 12:33:55,真的感觉女性好难哦,来自四川,5151324098268647,1,8,真的感觉女性好难哦,5331248267,虾米吃小大鱼,https://weibo.com/u/5331248267,美食博主,虾＜＞米饱了！,四川 成都,f,2737,1076,224,"1,110",70,"5,806","6,986"
1,5151321682348653,6374313724,2025-04-03 12:41:42,真的是要慢慢地去消除这种职场的性别歧视,来自四川,5151326057532296,1,3,真的是要慢慢地去消除这种职场的性别歧视,5859566762,海绵豹豹别追我,https://weibo.com/u/5859566762,娱乐博主,哥耐得住寂寞～难耐啊,四川 巴中,m,8320,2405,210,689,37,"3,214","3,940"
2,5151321682348653,6374313724,2025-04-03 12:44:32,职场性别歧视啊，可怕,来自江西,5151326770563515,1,1,职场性别歧视啊，可怕,6482657440,寻找快乐地小皮妖,https://weibo.com/u/6482657440,游戏博主 超话粉丝钻咖（王者荣耀超话） 微博原创视频博主,做个快乐人，别杠，杠就是你对,江西,f,385569,3537,7969,"379,786","43,849","479,428","903,063"
3,5151321682348653,6374313724,2025-04-03 12:31:21,这个管的太宽了吧,来自河北,5151323454180399,1,1,这个管的太宽了吧,7069777508,财嘉欣,https://weibo.com/u/7069777508,投资内容创作者  财经观察官,恭喜发财,其他,f,70230,2927,4079,,,,
4,5151321682348653,6374313724,2025-04-03 12:32:49,有点离谱啊,来自山西,5151323821443640,0,2,有点离谱啊,1051463541,刘学义一心一义,https://weibo.com/u/1051463541,娱乐博主 超话粉丝大咖（刘学义超话）,养耗不易，单取拉黑，误关、不互的私信我移除。,山西,f,17127,2787,8349,"659,343","12,818","1,419,201","2,091,362"
5,5151321682348653,6374313724,2025-04-03 12:52:43,女性为什么这么被歧视,来自山东,5151328829442164,0,1,女性为什么这么被歧视,2719551341,西瓜黄瓜哈密gua,https://weibo.com/u/2719551341,综艺博主 微博原创视频博主,射手座,山东,f,107086,3512,7911,"147,051","24,932","461,639","633,622"
6,5151321682348653,6374313724,2025-04-03 12:39:48,这说得很对啊,来自贵州,5151325580168576,0,1,这说得很对啊,7773447273,我就说我是天才嘛,https://weibo.com/u/7773447273,娱乐博主,吃瓜追剧看乐子🌚 随时互粉+ sx🐏tie👀🌕,贵州,m,1318,1152,2454,"4,452",49,"8,759","13,260"
7,5151321682348653,6374313724,2025-04-03 12:29:57,这什么情况啊,来自安徽,5151323100549066,0,1,这什么情况啊,6169519363,鱼丸不丸o,https://weibo.com/u/6169519363,电影博主,玻璃心 会删评会lh哦🫰🏻,天津,f,14442,1810,4228,"80,657","76,984","422,432","580,073"
8,5151321682348653,6374313724,2025-04-03 12:28:59,太离谱了哟,来自湖南,5151322858327049,0,1,太离谱了哟,7760645615,Blue_满眼星辰,https://weibo.com/u/7760645615,游戏博主 微博剪辑视频博主,商务合作请➕v1679388136,湖南,f,20405,5145,14795,"397,091","13,781","982,880","1,393,752"
9,5151321682348653,6374313724,2025-04-03 12:28:16,这个太离谱了,来自北京,5151322681114699,0,1,这个太离谱了,7827656076,米粒56娱乐,https://weibo.com/u/7827656076,微博原创视频博主,娱乐博主，接投稿接商单,其他,m,13469,4900,20575,"331,174","22,850","1,106,899","1,460,923"
10,5151321682348653,6374313724,2025-04-03 12:52:06,前后左右夹击啊,来自安徽,5151328680280943,0,1,前后左右夹击啊,6121607501,清河TAE,https://weibo.com/u/6121607501,动漫博主,嘿，恭喜你发现宝藏博主啦! 爱好分享喜欢的动漫碎片 各种漫图插画 本人杂食党 喜欢磕磕磕 🈲二改画师的图 🈲商用 🈲自印 出处会备注,其他,f,34322,3582,9557,"253,353","876,808","462,937","1,593,098"
11,5151321682348653,6374313724,2025-04-03 12:40:38,"这个要求太过分了吧<img alt=""[汗]"" title=""[汗]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/28/2018new_han_org.png"" />",来自福建,5151325789881798,0,1,这个要求太过分了吧[汗],5657988489,只加盐,https://weibo.com/u/5657988489,微博剪辑视频博主,分享有用的干货，如有侵权，请私信联系删除！,福建 厦门,f,122019,1053,5275,"87,314","341,546","711,158","1,140,018"
12,5151321682348653,6374313724,2025-04-03 12:30:02,这种现象确实很普遍了确实很难,来自安徽,5151323120995329,0,1,这种现象确实很普遍了确实很难,1731925880,传说有只小肥羊,https://weibo.com/u/1731925880,游戏博主,不务正业的吃货配音~ 配音作品：《逆水寒手游》、《零之战线手游》、《我本千金手游》、《冒险岛》、《黄金诡事录》、《重返十八岁》等。,其他,f,502261,1261,1753,"122,919","22,889","209,285","355,093"
13,5151321682348653,6374313724,2025-04-03 12:31:35,这个违法了吧,来自上海,5151323511851983,0,1,这个违法了吧,1401669165,貔貅视点,https://weibo.com/u/1401669165,游戏博主 超话小主持人（游戏超话） 微博剪辑视频博主,商务合作，可WEIQ询价，也可私信留言。,上海,m,59568,15213,287521,,,,
14,5151321682348653,6374313724,2025-04-04 10:34:00,故意的吧，💢,来自广东,5151656309952514,0,0,故意的吧，💢,7806708017,吃瓜的糊糊,https://weibo.com/u/7806708017,微博原创视频博主,吃🍉的,广东 深圳,f,2422,1547,2046,"19,460",308,"38,679","58,447"
15,5151321682348653,6374313724,2025-04-03 16:21:07,对啊，太难了,来自广东,5151381276592425,0,0,对啊，太难了,7806708017,吃瓜的糊糊,https://weibo.com/u/7806708017,微博原创视频博主,吃🍉的,广东 深圳,f,2422,1547,2046,"19,460",308,"38,679","58,447"
16,5151321682348653,6374313724,2025-04-03 12:24:31,于千万人之中，没有早一步，没有晚一步，感谢遇见你❤️,来自西藏,5151321734253727,0,0,于千万人之中，没有早一步，没有晚一步，感谢遇见你❤️,7913670160,烈火雄枫,https://weibo.com/u/7913670160,科技博主,看国际形势，知天下大事。,北京,m,106362,448,12256,"32,284","2,065","69,767","104,116"
17,5151321682348653,6374313724,2025-04-04 00:21:11,很喜欢刘律,来自四川,5151502088539943,0,1,很喜欢刘律,7978862742,肉肉下饭菜,https://weibo.com/u/7978862742,,,其他,m,7,96,68,24,2,19,45
