,main_body_mid,main_body_uid,发布时间,处理内容,mid,回复数量,点赞数量,原生内容,评论地点,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
28,5142319705099462,1897723622,2025-03-09 18:11:18,"关注<img alt=""[抱一抱]"" title=""[抱一抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/af/2020_hug_org.png"" />",5142349312951116,0,0,关注[抱一抱],来自山西,7847190082,今天吃whatwhat,https://weibo.com/u/7847190082,,唯爱敞亮，唯爱转发,其他,f,10,465,384,10,1,13,24
29,5142319705099462,1897723622,2025-03-09 18:04:23,关注,5142347566549596,0,0,关注,来自山东,6069052845,奶糖板栗kk,https://weibo.com/u/6069052845,,拥有月亮🌙,其他,f,6,94,36,5,0,1,6
30,5142319705099462,1897723622,2025-03-09 17:14:01,关注,5142334895555758,0,0,关注,来自山东,7856364969,伯先生橙C不加冰,https://weibo.com/u/7856364969,,穿过旷野的风 你慢些走,北京,f,23,144,818,896,"1,811","10,120","12,827"
31,5142319705099462,1897723622,2025-03-09 17:09:22,关注！,5142333721151214,0,0,关注！,来自河北,7946146829,A当务之急是下班,https://weibo.com/u/7946146829,体育博主,=敞亮。 小狗们全肯定bot。祝你们武运昌隆，前途敞亮。 专注搞产小号，忙着社畜学习，我磕我的拉黑请随意，本质温顺低能量人不太会吵架,河北,f,793,388,7384,"2,987","12,172","3,310","18,469"
32,5142319705099462,1897723622,2025-03-09 17:04:08,"关注<img alt=""[举手]"" title=""[举手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2022_raisehand_org.png"" /><img alt=""[举手]"" title=""[举手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2022_raisehand_org.png"" />",5142332409906107,0,0,关注[举手][举手],来自上海,6224746601,其实我真的没有心,https://weibo.com/u/6224746601,,,上海,f,4,91,344,16,7,3,26
33,5142319705099462,1897723622,2025-03-09 16:55:12,感谢分享,5142330157303549,0,0,感谢分享,来自上海,7384637002,还原皱褶,https://weibo.com/u/7384637002,,信女愿一生荤素搭配，只求暴富！,海外 澳大利亚,f,11,293,1693,634,37,57,728
34,5142319705099462,1897723622,2025-03-10 09:22:54,关注,5142578719099943,0,0,关注,来自山东,7819516198,白芍船长_,https://weibo.com/u/7819516198,,“哪怕我只是颗无法褪去烂皮的红毛丹”,上海,f,3,10,84,1,0,1,2
35,5142319705099462,1897723622,2025-03-09 20:39:44,"关注<img alt=""[好运连连]"" title=""[好运连连]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/ec/2024_Goodluck_org.png"" />",5142386661658938,0,0,关注[好运连连],来自广东,7212523768,Vivienne_DreamAlmighty,https://weibo.com/u/7212523768,,活时尽兴，去无所羁,广东,f,12,276,2638,56,25,144,225
36,5142319705099462,1897723622,2025-03-09 19:56:06,关注,5142375680710522,0,0,关注,来自山东,2842997787,向你而来_,https://weibo.com/u/2842997787,,忠于自我，不取悦他人。,山东,f,8,164,3864,128,16,399,543
37,5142319705099462,1897723622,2025-03-09 17:47:13,关注,5142343246153940,0,0,关注,来自江苏,5800418296,上天让我弥补遗憾吧,https://weibo.com/u/5800418296,,要打过才知道,天津,f,132,53,3471,246,43,857,"1,146"
38,5142319705099462,1897723622,2025-03-09 21:55:21,关注 感谢分享,5142405691215249,0,0,关注 感谢分享,来自黑龙江,7973487975,康·乐·安·宁,https://weibo.com/u/7973487975,,Love can fight everything.,黑龙江,f,7,71,246,49,1,32,82
39,5142319705099462,1897723622,2025-03-09 17:19:40,"感谢分享<img alt=""[好喜欢]"" title=""[好喜欢]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d6/lxhlike_thumb.gif"" />",5142336314282771,0,0,感谢分享[好喜欢],来自湖北,7976834794,岁烟杪,https://weibo.com/u/7976834794,,,其他,f,3,178,167,111,5,249,365
40,5142319705099462,1897723622,2025-03-09 17:07:03,关注,5142333137886469,0,0,关注,来自辽宁,7974536857,苹c美式aa,https://weibo.com/u/7974536857,,,其他,f,14,79,229,115,0,59,174
41,5142319705099462,1897723622,2025-03-09 20:20:01,关注,5142381705560177,0,0,关注,来自湖南,7959833530,双杀花椒,https://weibo.com/u/7959833530,体育博主,变得更加厉害好不好,其他,m,3562,238,1932,"17,941","2,095","27,163","47,199"
42,5142319705099462,1897723622,2025-03-09 18:21:58,"关注<img alt=""[给力]"" title=""[给力]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/36/2018new_geili_org.png"" /><img alt=""[给力]"" title=""[给力]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/36/2018new_geili_org.png"" />",5142351991541886,0,0,关注[给力][给力],来自天津,6358424680,417417417啊-就是417,https://weibo.com/u/6358424680,,就是417,江苏 南京,f,26,86,192,208,2,184,394
43,5142319705099462,1897723622,2025-03-10 08:32:15,转发微博,5142565978113048,0,0,转发微博,来自湖南,7796475317,道州司法行政,https://weibo.com/u/7796475317,,,湖南,m,1,27,584,1,0,638,639
44,5142319705099462,1897723622,2025-03-09 20:36:21,关注,5142385811785205,0,0,关注,来自海南,5831225140,不靠谱社恐又犯了,https://weibo.com/u/5831225140,,天天开心,海南 海口,f,23,189,1300,286,11,"2,044","2,341"
45,5142319705099462,1897723622,2025-03-09 18:07:14,学到啦,5142348285087418,0,0,学到啦,来自山东,6578801497,圆头圆脑奥利奥,https://weibo.com/u/6578801497,超话小主持人（Janete_的乐园超话）,谁能给我一百万,山东 滨州,f,677,521,2021,945,273,859,"2,077"
46,5142319705099462,1897723622,2025-03-09 17:09:09,"<img alt=""[送花花]"" title=""[送花花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/cb/2022_Flowers_org.png"" /><img alt=""[送花花]"" title=""[送花花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/cb/2022_Flowers_org.png"" /><img alt=""[送花花]"" title=""[送花花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/cb/2022_Flowers_org.png"" />",5142333668197600,0,0,[送花花][送花花][送花花],来自江苏,7930562048,琬雨桐,https://weibo.com/u/7930562048,超话主持人（左小青超话）,知名国际巨星  姚贝娜接班人,其他,m,70,20,884,"2,460",206,"3,296","5,962"
47,5142319705099462,1897723622,2025-03-09 17:05:05,关注,5142332644002088,0,0,关注,来自辽宁,5080394733,Rannerer,https://weibo.com/u/5080394733,体育博主,别管了,辽宁,f,665,247,971,804,481,914,"2,199"
