,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5146257115055403,3599779494,2025-03-20 14:02:36,什么大女主剧啊，在他们眼里不过是赚钱工具,来自北京,5146272986566090,2,219,什么大女主剧啊，在他们眼里不过是赚钱工具,5620904639,石上雪松,https://weibo.com/u/5620904639,无处安放,北京,m,267,762,563,87,6,256,349
1,5146257115055403,3599779494,2025-03-20 14:44:46,难怪后来贾玲和邵艺辉的剧组都特别说了女性可以坐,来自上海,5146283598939397,0,205,难怪后来贾玲和邵艺辉的剧组都特别说了女性可以坐,1656957377,嘿然的kad,https://weibo.com/u/1656957377,地球人 活的,云南 西双版纳,f,562,1133,21610,"5,185","44,606","3,432","53,223"
2,5146257115055403,3599779494,2025-03-20 13:47:30,"不让我坐我就把工具箱给砍烂，谁也别想坐<img alt=""[怒]"" title=""[怒]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/f6/2018new_nu_org.png"" />",来自上海,5146269187051672,1,100,不让我坐我就把工具箱给砍烂，谁也别想坐[怒],1862860175,桃子清润茶,https://weibo.com/u/1862860175,有为二逼青年,上海,f,28,49,1024,11,0,24,35
3,5146257115055403,3599779494,2025-03-20 17:35:47,"电影这个东西出现才一百多年，怎么就成传统了<img alt=""[哆啦A梦害怕]"" title=""[哆啦A梦害怕]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/35/2022_dorashock_org.png"" />据我所知中国第一部电影是1905年的定军山，这还没过三代人呢就成“自古以来”了？<img alt=""[哆啦A梦害怕]"" title=""[哆啦A梦害怕]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/35/2022_dorashock_org.png"" />",来自北京,5146326640362027,3,102,电影这个东西出现才一百多年，怎么就成传统了[哆啦A梦害怕]据我所知中国第一部电影是1905年的定军山，这还没过三代人呢就成“自古以来”了？[哆啦A梦害怕],7733514629,又在避雷了,https://weibo.com/u/7733514629,,北京,m,18,286,78,82,1,144,227
4,5146257115055403,3599779494,2025-03-21 00:22:27,有本事别从女人胯下生出来,来自四川,5146428977975712,1,63,有本事别从女人胯下生出来,7016517595,取了个闪亮的昵称biu,https://weibo.com/u/7016517595,牢记使命，不忘初心。,海外,m,229,1081,1905,197,341,210,748
5,5146257115055403,3599779494,2025-03-20 23:08:11,有个短剧演员也说过，而且疫情前很多在剧组的女员工都说过，我还以为改了呢，没想到一线女演员都避免不了,来自河北,5146410292347159,1,15,有个短剧演员也说过，而且疫情前很多在剧组的女员工都说过，我还以为改了呢，没想到一线女演员都避免不了,7708069158,呜呜呜呜呜呜呜托马斯,https://weibo.com/u/7708069158,hjcjhdkggheiaiidgjaykfxjfgjhc_ghkf,内蒙古,f,23,716,454,131,87,"1,083","1,301"
6,5146257115055403,3599779494,2025-03-20 23:43:19,"就要给女性电影花钱//<a href=/n/嘿然的kad usercard=""name=@嘿然的kad"">@嘿然的kad</a>:难怪后来贾玲和邵艺辉的剧组都特别说了女性可以坐",来自贵州,5146419129489014,0,8,就要给女性电影花钱//@嘿然的kad:难怪后来贾玲和邵艺辉的剧组都特别说了女性可以坐,7770656198,beatbeatdrums,https://weibo.com/u/7770656198,,其他,f,6,406,655,9,46,49,104
7,5146257115055403,3599779494,2025-03-21 07:21:38,男人的规矩充满了对女性的歧视，离谱程度远远大于“要叫吧唧，不要叫徽章”,来自上海,5146534467601197,0,7,男人的规矩充满了对女性的歧视，离谱程度远远大于“要叫吧唧，不要叫徽章”,5594359812,药罐-byebye,https://weibo.com/u/5594359812,二次→Killua//四次→主啵逸其霖&林爹//三次→做好自己&努力不怕猫&致富暴富,上海,f,540,989,67961,"22,314","25,459","21,702","69,475"
8,5146257115055403,3599779494,2025-03-21 06:59:34,"女人的屁股就是原子弹<img alt=""[微笑]"" title=""[微笑]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e3/2018new_weixioa02_org.png"" />",来自湖北,5146528914867117,0,2,女人的屁股就是原子弹[微笑],7733992923,朱箫烬的钢琴,https://weibo.com/u/7733992923,好了不玩了。,其他,m,138,341,4978,285,"31,049","15,050","46,384"
9,5146257115055403,3599779494,2025-03-21 00:12:56,作为乙方，一般都是导演邀请坐。。。不是剧组，只是拍视频,来自广东,5146426582501927,0,2,作为乙方，一般都是导演邀请坐。。。不是剧组，只是拍视频,1879555084,舜舜鱼,https://weibo.com/u/1879555084,,广东 珠海,f,1385,856,1331,"1,339",298,"1,410","3,047"
