,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5147537532519137,2492287940,2025-03-24 07:57:28,在私企这样的事太多了，国企或者事业单位不会遇到这样的事,来自广东,5147630650002072,6,10,在私企这样的事太多了，国企或者事业单位不会遇到这样的事,5998019658,空弹壳深,https://weibo.com/u/5998019658,男,广东 深圳,m,374,612,220,7,14,29,50
1,5147537532519137,2492287940,2025-03-24 06:26:08,打拳的不应该孤独终老么，还怀孕,来自广东,5147607664951546,0,21,打拳的不应该孤独终老么，还怀孕,2020585361,十里八乡非知名俊后生,https://weibo.com/u/2020585361,好奇心重的外贸从业者，半个军迷,广东 深圳,m,226,600,187,18,17,57,92
2,5147537532519137,2492287940,2025-03-24 08:14:49,"女拳不就是这样<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />走自己的路，让姐妹们无路可走",来自江苏,5147635016273041,0,11,女拳不就是这样[doge]走自己的路，让姐妹们无路可走,1801899485,丁丁爱海鲜,https://weibo.com/u/1801899485,再不疯狂我们就老了,江苏,m,385,567,1454,409,159,275,843
3,5147537532519137,2492287940,2025-03-24 06:16:00,前人砍树，后人遭殃。,来自浙江,5147605114553494,0,10,前人砍树，后人遭殃。,6300113310,黄昏灯塔美利坚,https://weibo.com/u/6300113310,,其他,m,52,1253,145,2,0,8,10
4,5147537532519137,2492287940,2025-03-24 09:14:54,装路人吃激进派闹出来的红利，自然也得承激进派犯下的业障,来自北京,5147650135689772,0,6,装路人吃激进派闹出来的红利，自然也得承激进派犯下的业障,5761633630,假的翻译Arishia,https://weibo.com/u/5761633630,立派社畜，诚信肥宅,其他,m,156,461,82,16,0,69,85
5,5147537532519137,2492287940,2025-03-24 10:54:25,3.4个女性？CFO负责招人？哪家草台班子啊？,来自江苏,5147675179881368,3,0,3.4个女性？CFO负责招人？哪家草台班子啊？,7312646626,用户7312646626,https://weibo.com/u/7312646626,,江苏,m,21,347,4,0,0,18,18
6,5147537532519137,2492287940,2025-03-24 08:40:05,私企工资高，进去怀孕那平均工资休产假收入不得了，所以奔着钱去的。,来自上海,5147641374049064,1,2,私企工资高，进去怀孕那平均工资休产假收入不得了，所以奔着钱去的。,2409914700,金鱼的一生只有七秒,https://weibo.com/u/2409914700,,上海 浦东新区,m,513,727,42,,,,
7,5147537532519137,2492287940,2025-03-24 14:11:12,"<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />现在更好玩了，砍树的有人会揪着你不放，之前乘凉现在暴晒的也会被揪着。",来自北京,5147724701766637,0,0,[doge]现在更好玩了，砍树的有人会揪着你不放，之前乘凉现在暴晒的也会被揪着。,1114601114,黑色大钢管,https://weibo.com/u/1114601114,坚定的马克沁主义战士,北京,m,155,304,49,17,3,17,37
8,5147537532519137,2492287940,2025-03-24 18:03:01,别人栽树她伐木，老板自然变麻木,来自湖北,5147783040602296,0,0,别人栽树她伐木，老板自然变麻木,1464828582,盛情難望,https://weibo.com/u/1464828582,上善若水任方圓，大智若愚晓乾坤。對家人關心愛人專心朋友忠心對手用心工作恒心。願用一生堅守吾思。 汝若真心實意，吾必捨命相陪。,湖北 武汉,m,84,299,29423,"1,167",450,795,"2,412"
9,5147537532519137,2492287940,2025-03-24 10:56:44,"<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自安徽,5147675763673550,0,0,[允悲],5219166936,一只想红的巨蟹,https://weibo.com/u/5219166936,网友们真的ZZ,安徽,m,72,653,19600,326,229,524,"1,079"
10,5147537532519137,2492287940,2025-03-24 10:20:03,研发部门这么搞？还是中厂，,来自浙江,5147666531486445,0,1,研发部门这么搞？还是中厂，,6085281092,笑点高0,https://weibo.com/u/6085281092,电影爱好者,浙江 宁波,m,27,151,51,10,0,1,11
11,5147537532519137,2492287940,2025-03-24 07:43:02,然后就是劣币驱逐良币,来自上海,5147627016947355,0,4,然后就是劣币驱逐良币,7751441097,zhou73862,https://weibo.com/u/7751441097,,其他,m,58,113,0,0,0,0,0
12,5147537532519137,2492287940,2025-03-24 05:25:02,你今天失眠了？,来自河南,5147592292302881,0,1,你今天失眠了？,5202145126,查理斯遠,https://weibo.com/u/5202145126,攻守兼优，知行相長,北京 西城区,m,231,434,3331,436,37,348,821
13,5147537532519137,2492287940,2025-03-24 10:02:04,"敢怀孕？婚驴➕生育工具<img alt=""[怒]"" title=""[怒]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/f6/2018new_nu_org.png"" />",来自新疆,5147662005311999,0,2,敢怀孕？婚驴➕生育工具[怒],2651950051,LamLamnoLPY,https://weibo.com/u/2651950051,你点进我主页的那刻，你已经输了，我的观点像刀刃一样深深扎进你心里，你想反驳我可是无能为力，所以你点开我主页想要私信我，可是我私信功能已经关闭,新疆 乌鲁木齐,m,35,257,85,17,1,25,43
