,comments_level_1_mid,main_body_uid,发布时间,处理内容,评论地点,mid,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞,用户认证信息
145,5156573476815276,1959830294,25年04月18日 04:39,她买了课她不学，这1000甚至10000亏了根本就没问题，她买了课她牟劲学，这不上赶着给人洗脑吗？让人不理智这可不是好事,来自广东,5156640483705079,12,她买了课她不学，这1000甚至10000亏了根本就没问题，她买了课她牟劲学，这不上赶着给人洗脑吗？让人不理智这可不是好事,1870144547,Moshaan,https://weibo.com/u/1870144547,404 not found,广东 深圳,f,474,250,19,892,29,4,925,nan
146,5156573476815276,1959830294,25年04月18日 09:45,看前面的评论博主说妈妈跟景区npc合照之后才发现要花钱，都能被气哭，感觉还是挺脆弱的。这也是博主担心的原因之一吧,来自广西,5156717557974024,6,看前面的评论博主说妈妈跟景区npc合照之后才发现要花钱，都能被气哭，感觉还是挺脆弱的。这也是博主担心的原因之一吧,7831396299,爱喝汤的禾苗,https://weibo.com/u/7831396299,碎语,其他,f,0,66,64,3,0,2,5,nan
147,5156573476815276,1959830294,25年04月18日 09:11,"对，我也觉得骗子的目标不是卖999的课，而是推荐某个股票骗阿姨本金。朋友妈妈就是这样先后被骗了20万，还是没有清醒<img alt=""[失望]"" title=""[失望]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/aa/2018new_shiwang_org.png"" />",来自辽宁,5156709078402905,3,对，我也觉得骗子的目标不是卖999的课，而是推荐某个股票骗阿姨本金。朋友妈妈就是这样先后被骗了20万，还是没有清醒[失望],3991493729,三十七万金,https://weibo.com/u/3991493729,,其他,f,10,18,1328,149,15,279,443,nan
148,5156573476815276,1959830294,25年04月18日 05:41,"回复<a href=/n/Moshaan usercard=""name=@Moshaan"">@Moshaan</a>:从教训中积累得来的经验，更深刻也更有效，所谓一朝被蛇咬，十年怕井绳。因为老公和儿子特别优秀，阿姨一直被保护被限制，缺少了很多积累社会经验的过程。这一千块是阿姨尝试自主接触社会的过程，她才62，不晚。",来自江苏,5156656204480931,5,回复@Moshaan:从教训中积累得来的经验，更深刻也更有效，所谓一朝被蛇咬，十年怕井绳。因为老公和儿子特别优秀，阿姨一直被保护被限制，缺少了很多积累社会经验的过程。这一千块是阿姨尝试自主接触社会的过程，她才62，不晚。,2424676150,未来均可期,https://weibo.com/u/2424676150,,江苏 扬州,f,186,241,2572,880,53,557,"1,490",nan
149,5156573476815276,1959830294,25年04月18日 04:42,"回复<a href=/n/Moshaan usercard=""name=@Moshaan"">@Moshaan</a>:之前我儿子生病的时候，病急乱投医，被人骗了3000多买益生菌，其实也不确定被骗了，到手之后我就没给小孩吃，丢了。其实我当时也纠结过，钱都花了，死马当活马医让小孩吃吃呗，万一真有用。但理智还是占上分，亏三千没问题，要是吃坏了小孩是一辈子的事，这种洗脑课跟一个骗子的药没有本质区别",来自广东,5156641227146062,5,回复@Moshaan:之前我儿子生病的时候，病急乱投医，被人骗了3000多买益生菌，其实也不确定被骗了，到手之后我就没给小孩吃，丢了。其实我当时也纠结过，钱都花了，死马当活马医让小孩吃吃呗，万一真有用。但理智还是占上分，亏三千没问题，要是吃坏了小孩是一辈子的事，这种洗脑课跟一个骗子的药没有本质区别,1870144547,Moshaan,https://weibo.com/u/1870144547,404 not found,广东 深圳,f,474,250,19,892,29,4,925,nan
150,5156569353555434,1959830294,25年04月18日 00:19,确实如此，我们不止改变不了父母，也介入不了孩子的人生。自己的人生可能都决定不了。想介入就会都难受,来自山东,5156575002234302,2,确实如此，我们不止改变不了父母，也介入不了孩子的人生。自己的人生可能都决定不了。想介入就会都难受,7894736845,潍洋安康,https://weibo.com/u/7894736845,,山东,f,141,194,2463,"2,123",208,"1,329","3,660",nan
151,5156651528094312,1959830294,25年04月18日 06:17,这样说跟博主的心思完全相反了，博主在乎的不是这1000，博主妈妈花1000买件衣服他都不会说半句话，是担心这种诈骗伤害妈妈。再说他父母出40万给他上学我不认为是为了回报。父母很爱他,来自广东,5156665183961374,18,这样说跟博主的心思完全相反了，博主在乎的不是这1000，博主妈妈花1000买件衣服他都不会说半句话，是担心这种诈骗伤害妈妈。再说他父母出40万给他上学我不认为是为了回报。父母很爱他,3202762217,木广元,https://weibo.com/u/3202762217,万物有灵 众生平等,广东 深圳,f,235,331,2285,348,330,"2,880","3,558",nan
152,5156651528094312,1959830294,25年04月18日 06:46,博主肯定也不是在乎一千块，而是这一千块下去可能深不见底的恐惧感。哪怕没给钱免费听课博主应该也是同样的态度，所以是一千块的问题吗？,来自陕西,5156672563053375,5,博主肯定也不是在乎一千块，而是这一千块下去可能深不见底的恐惧感。哪怕没给钱免费听课博主应该也是同样的态度，所以是一千块的问题吗？,1733249467,火星松鼠,https://weibo.com/u/1733249467,,其他,f,63,297,50,18,0,2,20,nan
153,5156651528094312,1959830294,25年04月18日 09:07,除了骗钱以外最让人难受的是可能会伤害亲子和夫妻关系，洗脑话术无非是“你在家里受不到尊重是因为你没有赚钱能力，跟着我们操作赚到大钱，一鸣惊人，让你的家人对你刮目相看”，即便家人并没有不尊重他妈妈，但这种树靶子攻击亲人的话会让焦虑的人热血沸腾。而他妈妈确实开始瞒着他操作了。这很危险。,来自浙江,5156707878830357,2,除了骗钱以外最让人难受的是可能会伤害亲子和夫妻关系，洗脑话术无非是“你在家里受不到尊重是因为你没有赚钱能力，跟着我们操作赚到大钱，一鸣惊人，让你的家人对你刮目相看”，即便家人并没有不尊重他妈妈，但这种树靶子攻击亲人的话会让焦虑的人热血沸腾。而他妈妈确实开始瞒着他操作了。这很危险。,5650034233,持证合法养基厂厂长,https://weibo.com/u/5650034233,这个地球上最珍贵的、有趣的、快乐的世界，只有小狗们和一部分人拥有进入的门票🐾,浙江,m,74,1014,8818,"8,180",834,"1,727","10,741",nan
154,5156651528094312,1959830294,25年04月18日 08:47,他可以给他妈妈打1千1万十万，钱可以给她，买衣服买化妆品买手机吃高级餐厅他都没意见。但不想让她买这种课程，因为课程一是会造成妈妈焦虑，二是根本不会真的教会她投资有没有高收益全看运行和形势切现在形势又不好，三是这种洗脑课程不可预估的事太多了，你完全不知道,来自辽宁,5156702938205764,1,他可以给他妈妈打1千1万十万，钱可以给她，买衣服买化妆品买手机吃高级餐厅他都没意见。但不想让她买这种课程，因为课程一是会造成妈妈焦虑，二是根本不会真的教会她投资有没有高收益全看运行和形势切现在形势又不好，三是这种洗脑课程不可预估的事太多了，你完全不知道,2275635293,很菜的鸟,https://weibo.com/u/2275635293,持续禁言，还能点赞[允悲]反派死于话多，正派死于圣母，中立死于不站队눈_눈  我都30+了你们要敬老！不混圈不萌RPS不撕架:),辽宁 沈阳,m,136,429,3608,"4,837","1,763","4,070","10,670",nan
155,5156651528094312,1959830294,25年04月18日 07:58,"回复<a href=/n/人生不如意十之八九又如何 usercard=""name=@人生不如意十之八九又如何"">@人生不如意十之八九又如何</a>:也不失为一种方法。人就是越控制越想做，你一放开让她做她可能反而没那么激进了。赔了就赔了，有个心理上线就行。赔钱了难过了都是她必修的功课，在承受范围内就可以<img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" />",来自陕西,5156690672486648,0,回复@人生不如意十之八九又如何:也不失为一种方法。人就是越控制越想做，你一放开让她做她可能反而没那么激进了。赔了就赔了，有个心理上线就行。赔钱了难过了都是她必修的功课，在承受范围内就可以[good],1733249467,火星松鼠,https://weibo.com/u/1733249467,,其他,f,63,297,50,18,0,2,20,nan
156,5156651528094312,1959830294,25年04月18日 07:41,"回复<a href=/n/火星松鼠 usercard=""name=@火星松鼠"">@火星松鼠</a>:我是觉得老年人愿意玩基金，儿子不应该打击她，还扯这么多有的没的。这老师不行，就自己带她玩，教她玩，比赛玩。给她几万块钱去玩呗，赔了就赔了呗，万一赚了呢，那妈妈该有多开心啊。",来自重庆,5156686231241198,2,回复@火星松鼠:我是觉得老年人愿意玩基金，儿子不应该打击她，还扯这么多有的没的。这老师不行，就自己带她玩，教她玩，比赛玩。给她几万块钱去玩呗，赔了就赔了呗，万一赚了呢，那妈妈该有多开心啊。,1862259734,人生不如意十之八九又如何,https://weibo.com/u/1862259734,我就安静的卖个单,其他,f,87,973,315,"1,087",125,66,"1,278",nan
157,5156651528094312,1959830294,25年04月18日 07:35,"回复<a href=/n/木广元 usercard=""name=@木广元"">@木广元</a>:老年人愿意去追求新事物，过程中可能会受骗，作为子女我们应该去帮他们规避风险，把先进新鲜有趣的信息分享给他们，和父母以前带我们踏入社会是一样的，这不仅在于这一次课程该不该买。可是通篇看下来，感觉博主都这么有钱了，他爸妈过得比我爸妈还紧绷<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自重庆,5156684919213622,2,回复@木广元:老年人愿意去追求新事物，过程中可能会受骗，作为子女我们应该去帮他们规避风险，把先进新鲜有趣的信息分享给他们，和父母以前带我们踏入社会是一样的，这不仅在于这一次课程该不该买。可是通篇看下来，感觉博主都这么有钱了，他爸妈过得比我爸妈还紧绷[允悲],1862259734,人生不如意十之八九又如何,https://weibo.com/u/1862259734,我就安静的卖个单,其他,f,87,973,315,"1,087",125,66,"1,278",nan
158,5156683265345034,1959830294,25年04月18日 07:31,是的，这个沟通让人非常不舒服,来自江苏,5156683921492141,8,是的，这个沟通让人非常不舒服,6091607483,李艳宏-Cherry,https://weibo.com/u/6091607483,,其他,f,19,377,3629,22,8,109,139,nan
159,5156683265345034,1959830294,25年04月18日 08:54,特别同意，博主当管小孩子一样管妈妈，估计爸爸平时也没有把妈妈放在一个平等的位置上去相信和尊重。,来自上海,5156704698237267,6,特别同意，博主当管小孩子一样管妈妈，估计爸爸平时也没有把妈妈放在一个平等的位置上去相信和尊重。,5795191699,又一又一um,https://weibo.com/u/5795191699,圣杯女王对高塔(◍•ᴗ•◍),上海 徐汇区,f,64,234,333,146,10,317,473,nan
160,5156573509846523,1959830294,25年04月18日 00:17,不如鼓励教育吧 亏了就说现场市场大家都亏嘛 赚了就夸夸 谨慎的长辈小几万可以玩挺久了 这样她会喜欢和你分享 你也比较好拉齐信息,来自广东,5156574567336651,12,不如鼓励教育吧 亏了就说现场市场大家都亏嘛 赚了就夸夸 谨慎的长辈小几万可以玩挺久了 这样她会喜欢和你分享 你也比较好拉齐信息,1909603905,超酷哒,https://weibo.com/u/1909603905,Sick of being cool,广东 汕头,f,547,208,1558,"3,304",278,"1,281","4,863",nan
161,5156573509846523,1959830294,25年04月18日 08:48,因为收益刚降一点就焦虑了，如果亏了，谁知道会发生啥……,来自辽宁,5156703114101487,1,因为收益刚降一点就焦虑了，如果亏了，谁知道会发生啥……,2275635293,很菜的鸟,https://weibo.com/u/2275635293,持续禁言，还能点赞[允悲]反派死于话多，正派死于圣母，中立死于不站队눈_눈  我都30+了你们要敬老！不混圈不萌RPS不撕架:),辽宁 沈阳,m,136,429,3608,"4,837","1,763","4,070","10,670",nan
162,5156573509846523,1959830294,25年04月18日 06:52,"回复<a href=/n/超酷哒 usercard=""name=@超酷哒"">@超酷哒</a>:部分同意，但感谢汪有的分享，能让大家思考讨论<img alt=""[作揖]"" title=""[作揖]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e7/2018new_zuoyi_org.png"" />。另外，莫说小几万，就是小几千，对于工资收入不高的人，如果她意识到自己被骗了，她会很自责，对健康有极大损害，防止的是这个啊",来自吉林,5156673921745973,2,回复@超酷哒:部分同意，但感谢汪有的分享，能让大家思考讨论[作揖]。另外，莫说小几万，就是小几千，对于工资收入不高的人，如果她意识到自己被骗了，她会很自责，对健康有极大损害，防止的是这个啊,5281383896,YUE19931997,https://weibo.com/u/5281383896,,吉林 长春,f,116,181,51,11,9,18,38,nan
163,5156594141627473,1959830294,25年04月18日 01:44,她们就是给自己的退休生活找点事干，她也没你那能力去更高效地获取知识，你让她做你以为很容易的事情做不到。看起来长得差不多的人内在差别特别大，改变别人是没用的。实际上是【你】看了难受，而不是她难受，就算是她发现被骗之后会难受，也是她自己做的决定自己需要负责。课题分离,来自广东,5156596503544411,10,她们就是给自己的退休生活找点事干，她也没你那能力去更高效地获取知识，你让她做你以为很容易的事情做不到。看起来长得差不多的人内在差别特别大，改变别人是没用的。实际上是【你】看了难受，而不是她难受，就算是她发现被骗之后会难受，也是她自己做的决定自己需要负责。课题分离,7738006465,特等菌出爪事成,https://weibo.com/u/7738006465,尊贵的地球onlineVIP玩家,其他,m,506,285,9327,"9,173","10,384","28,652","48,209",nan
164,5156594141627473,1959830294,25年04月18日 08:29,"我也是这么个想法<img alt=""[可爱]"" title=""[可爱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/09/2018new_keai_org.png"" /><img alt=""[可爱]"" title=""[可爱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/09/2018new_keai_org.png"" />",来自广东,5156698398393245,0,我也是这么个想法[可爱][可爱],2544122850,一双向海鱼,https://weibo.com/u/2544122850,没事不惹事，来事不怕事！,广东 佛山,m,321,172,5637,945,309,343,"1,597",nan
165,5156594141627473,1959830294,25年04月18日 07:15,你说的太容易了。其实老人发现被骗之后，往往精神上会受到很大打击，身体也会受影响。老年人本来多病痛，买的保健品也是三无的，长期吃肝肾都有损伤，到时候治病有没钱了。最后经济压力和现实压力都转移到子女身上,来自辽宁,5156679864288283,4,你说的太容易了。其实老人发现被骗之后，往往精神上会受到很大打击，身体也会受影响。老年人本来多病痛，买的保健品也是三无的，长期吃肝肾都有损伤，到时候治病有没钱了。最后经济压力和现实压力都转移到子女身上,1968516051,一只王粉2022,https://weibo.com/u/1968516051,,辽宁 沈阳,f,16,283,7863,556,282,657,"1,495",nan
166,5156594141627473,1959830294,25年04月18日 07:17,你以为养老是老人自己的事，其实根本不是。养老是老人和子女好好合作才能完成的事，除非子女完全不管老人。,来自辽宁,5156680335362058,1,你以为养老是老人自己的事，其实根本不是。养老是老人和子女好好合作才能完成的事，除非子女完全不管老人。,1968516051,一只王粉2022,https://weibo.com/u/1968516051,,辽宁 沈阳,f,16,283,7863,556,282,657,"1,495",nan
167,5156569277535162,1959830294,25年04月18日 00:16,"你以为她买课是干嘛的<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自上海,5156574309912959,11,你以为她买课是干嘛的[允悲],6609055330,小表妹0w0,https://weibo.com/u/6609055330,(ღˇ◡ˇღ),其他,m,139,1013,889,247,26,117,390,nan
168,5156569277535162,1959830294,25年04月18日 06:55,"汪有已经说了，基金收益从15%到5%了<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自内蒙古,5156674859960025,2,汪有已经说了，基金收益从15%到5%了[允悲],1291880227,夏日炎炎vV,https://weibo.com/u/1291880227,,广东 深圳,f,312,633,1860,19,93,252,364,nan
169,5156590685522253,1959830294,25年04月18日 01:26,"她买精油我都已经不说什么了，但是她不光自己内服精油并且试图让我和我爸也内服精油<img alt=""[微笑]"" title=""[微笑]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e3/2018new_weixioa02_org.png"" />虽然平常也在劝，但是真让我破防的是去年年底烧到38.5度她不让我吃退烧药让我内服精油来退烧。就钱都无所谓了，这种危害健康的问题才是真要命。",来自湖北,5156592015116756,14,她买精油我都已经不说什么了，但是她不光自己内服精油并且试图让我和我爸也内服精油[微笑]虽然平常也在劝，但是真让我破防的是去年年底烧到38.5度她不让我吃退烧药让我内服精油来退烧。就钱都无所谓了，这种危害健康的问题才是真要命。,7072745418,永远年轻永远lsp,https://weibo.com/u/7072745418,繁花似锦掩盖不了尸体的腐烂。,湖北 武汉,f,166,373,13589,"7,962","41,385","23,306","72,653",nan
170,5156575469113090,1959830294,25年04月18日 08:42,思路非常对,来自广东,5156701751217855,1,思路非常对,7990838787,在森林看小说的小羊,https://weibo.com/u/7990838787,,广东,f,0,200,0,0,0,0,0,nan
171,5156573920626793,1959830294,25年04月18日 00:17,如果真的想改变阿姨，就家里归阿姨管钱。她随便花。否则就不要说服老人了。我一直觉得自己是聪明人，房价涨起来之前换优质学区房（现在看来真特么是笑话，所谓优质学区就是作业多），交社保，买车。现在看来一切都是愚蠢的决定。这些东西我都不需要。但是当时我很爽。所以没啥后悔的,来自山东,5156574654629298,3,如果真的想改变阿姨，就家里归阿姨管钱。她随便花。否则就不要说服老人了。我一直觉得自己是聪明人，房价涨起来之前换优质学区房（现在看来真特么是笑话，所谓优质学区就是作业多），交社保，买车。现在看来一切都是愚蠢的决定。这些东西我都不需要。但是当时我很爽。所以没啥后悔的,7894736845,潍洋安康,https://weibo.com/u/7894736845,,山东,f,141,194,2463,"2,123",208,"1,329","3,660",nan
172,5156573920626793,1959830294,25年04月18日 02:10,"回复<a href=/n/潍洋安康 usercard=""name=@潍洋安康"">@潍洋安康</a>:我其实没太理解，在这个案例里，让阿姨管钱，如何能解决博主描述的这个问题呢？",来自英国,5156603008123735,1,回复@潍洋安康:我其实没太理解，在这个案例里，让阿姨管钱，如何能解决博主描述的这个问题呢？,5393031499,30年荷兰30年河马,https://weibo.com/u/5393031499,我牵强附会的样子好像漏水马桶，幸好你也一样,其他,f,17,354,114,44,5,207,256,nan
173,5156667776827505,1959830294,25年04月18日 06:30,给她一点自由度，比如十万五万，让她可着这个额度去买基金买课买手机，你们爷俩这对高智商谁也别管她，她就是吃亏了，也别事后诸葛亮“我早说了...”，让她多体验体验，我看汪妈妈很有活力很有感染力，这些钱就是亏了也不是坏事，增加了生命体验,来自河南,5156668582922038,7,给她一点自由度，比如十万五万，让她可着这个额度去买基金买课买手机，你们爷俩这对高智商谁也别管她，她就是吃亏了，也别事后诸葛亮“我早说了...”，让她多体验体验，我看汪妈妈很有活力很有感染力，这些钱就是亏了也不是坏事，增加了生命体验,6983496700,舟行碧波上11,https://weibo.com/u/6983496700,,山东,f,1255,1044,16324,"53,028","6,637","90,580","150,245",nan
174,5156628270678680,1959830294,25年04月18日 06:38,自由啊自由，最宝贵,来自河南,5156670557390277,0,自由啊自由，最宝贵,6983496700,舟行碧波上11,https://weibo.com/u/6983496700,,山东,f,1255,1044,16324,"53,028","6,637","90,580","150,245",nan
175,5156713855452167,1959830294,25年04月18日 10:58,不只是倒错，有种把母亲当孩子看待，从文字描述来看，博主语气更像是教育孩子。,来自山东,5156735934005539,1,不只是倒错，有种把母亲当孩子看待，从文字描述来看，博主语气更像是教育孩子。,3559769695,李行险,https://weibo.com/u/3559769695,,其他,m,106,200,123,47,0,70,117,nan
176,5156713855452167,1959830294,25年04月18日 09:34,因为我之前也这样管我的朋友和家人，后来想想很不应该。尤其是亲情，最重要的就是陪伴和支持。有时候，你就得看着她犯错或走弯路，然后在她摔倒难过的时候，第一个冲上去一把扶住她。这对有过奋斗经验又成功了的人来说，很难做到，但似乎又是某种必须做到的事情。汪老师需要放松下来，陪妈妈一起面对,来自北京,5156714808086271,1,因为我之前也这样管我的朋友和家人，后来想想很不应该。尤其是亲情，最重要的就是陪伴和支持。有时候，你就得看着她犯错或走弯路，然后在她摔倒难过的时候，第一个冲上去一把扶住她。这对有过奋斗经验又成功了的人来说，很难做到，但似乎又是某种必须做到的事情。汪老师需要放松下来，陪妈妈一起面对,7603919383,女壮士一去不复返5376,https://weibo.com/u/7603919383,,其他,f,66,362,692,730,31,"5,088","5,849",nan
177,5156713855452167,1959830294,25年04月18日 11:17,"你比汪老师成熟多了<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自江苏,5156740641063952,0,你比汪老师成熟多了[允悲],7984677959,四十八岁再躺平,https://weibo.com/u/7984677959,,其他,f,1,11,26,2,0,1,3,nan
178,5156713855452167,1959830294,25年04月18日 11:05,"回复<a href=/n/李行险 usercard=""name=@李行险"">@李行险</a>:这跟博主的成长经历有关。你可以理解成一种“阶级创伤”？我自己是农村人，所以特别能够理解从村县走到大城市并且立足后，时时刻刻那种胆战心惊的后怕。真是行差踏错一步都不会“成功”。就会误以为每件事都有对错好坏，会强迫性的“做对的事”，保证自己的安全感。汪老师的创伤在面对亲人的时候发生了",来自北京,5156737540427589,1,回复@李行险:这跟博主的成长经历有关。你可以理解成一种“阶级创伤”？我自己是农村人，所以特别能够理解从村县走到大城市并且立足后，时时刻刻那种胆战心惊的后怕。真是行差踏错一步都不会“成功”。就会误以为每件事都有对错好坏，会强迫性的“做对的事”，保证自己的安全感。汪老师的创伤在面对亲人的时候发生了,7603919383,女壮士一去不复返5376,https://weibo.com/u/7603919383,,其他,f,66,362,692,730,31,"5,088","5,849",nan
179,5156713855452167,1959830294,25年04月18日 09:36,"回复<a href=/n/女壮士一去不复返5376 usercard=""name=@女壮士一去不复返5376"">@女壮士一去不复返5376</a>:人生的课题。反过来说，这何尝不是一件好事？因为时代进步，妈妈也想成长并且有能力做一些探索。人拥有犯错的机会是非常可贵的。",来自北京,5156715185308317,2,回复@女壮士一去不复返5376:人生的课题。反过来说，这何尝不是一件好事？因为时代进步，妈妈也想成长并且有能力做一些探索。人拥有犯错的机会是非常可贵的。,7603919383,女壮士一去不复返5376,https://weibo.com/u/7603919383,,其他,f,66,362,692,730,31,"5,088","5,849",nan
180,5156583143900220,1959830294,25年04月18日 01:14,"前情提要→<a target=""_blank"" href=""https://weibo.com/1959830294/5151773124461644""><img class=""icon-link"" title=""http://t.cn/A6rDuPBn"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_weibo_default.png""/>微博正文</a>。总结：因为汪有妈也下不了决定买哪一款。",来自广东,5156588852347450,0,前情提要→http://t.cn/A6rDuPBn。总结：因为汪有妈也下不了决定买哪一款。,3058871610,-観測者-,https://weibo.com/u/3058871610,骄傲固执的蛮牛。那个少年不知道他将要死去。,海外 瑞典,f,112,396,4503,"3,281","1,145","2,579","7,005",nan
181,5156583143900220,1959830294,25年04月18日 06:48,"回复<a href=/n/-観測者- usercard=""name=@-観測者-"">@-観測者-</a>:哦哦",来自上海,5156672965969908,0,回复@-観測者-:哦哦,2863658912,阿朵芸,https://weibo.com/u/2863658912,晚上一路黑色的风景,上海,f,539,512,4068,"4,140",900,946,"5,986",nan
182,5156585509226364,1959830294,25年04月18日 01:02,而且你不是有人脉嘛 推荐个靠谱的经理帮助指导一下你妈妈,来自吉林,5156585840051048,3,而且你不是有人脉嘛 推荐个靠谱的经理帮助指导一下你妈妈,5507375503,另一只梅花马,https://weibo.com/u/5507375503,真的不能搞抽象,其他,f,101,664,524,24,8,191,223,nan
183,5156667977892139,1959830294,25年04月18日 06:29,我老公这么想就接受了，但之后还是多聊天，默默掌握基本动向,来自江苏,5156668103983752,6,我老公这么想就接受了，但之后还是多聊天，默默掌握基本动向,2951109273,妞妞卡云嫚,https://weibo.com/u/2951109273,,其他,f,164,778,1211,837,130,872,"1,839",nan
184,5156574424203350,1959830294,25年04月18日 00:35,港中文,来自广东,5156579204925384,3,港中文,3976207842,我的梦里永远有一只小黑猫,https://weibo.com/u/3976207842,后会有期。,海外,f,403,333,2698,915,170,"2,461","3,546",nan
185,5156574424203350,1959830294,25年04月18日 00:32,香港的大学,来自山东,5156578345358217,0,香港的大学,7894736845,潍洋安康,https://weibo.com/u/7894736845,,山东,f,141,194,2463,"2,123",208,"1,329","3,660",nan
186,5156574424203350,1959830294,25年04月18日 00:35,"回复<a href=/n/潍洋安康 usercard=""name=@潍洋安康"">@潍洋安康</a>:哦哦",来自江西,5156579168489330,0,回复@潍洋安康:哦哦,6191503365,羽裳forever,https://weibo.com/u/6191503365,没啥好说的,其他,f,37,441,78,55,0,116,171,nan
187,5156672771195759,1959830294,25年04月18日 06:50,我妈只会埋怨我又被产康的骗钱了，我去娘家坐一会儿要被我爸赶回家看孩子。我的闺蜜们要么老公特别仕途，要么自己特别仕途，不想麻烦别人。我现在还好，买的项目越来越便宜了，也找了新的特别忙的工作，忙起来就都好了吧,来自河南,5156673384874005,6,我妈只会埋怨我又被产康的骗钱了，我去娘家坐一会儿要被我爸赶回家看孩子。我的闺蜜们要么老公特别仕途，要么自己特别仕途，不想麻烦别人。我现在还好，买的项目越来越便宜了，也找了新的特别忙的工作，忙起来就都好了吧,2237893741,不换马甲会被追踪影响继续发疯,https://weibo.com/u/2237893741,没有什么可介绍的，所见即所得,海外,f,1250,217,842,"4,516",100,"2,239","6,855",nan
188,5156699066861147,1959830294,25年04月18日 09:06,重点并不是一千块，而是1000块只是开始。如果这个老师是个忽悠或者后续亏损很大，他妈妈更难受,来自上海,5156707597288774,2,重点并不是一千块，而是1000块只是开始。如果这个老师是个忽悠或者后续亏损很大，他妈妈更难受,2256076750,newstartluffy,https://weibo.com/u/2256076750,day day up,北京 海淀区,f,398,261,2691,"1,788",189,"2,514","4,491",nan
189,5156581134303259,1959830294,25年04月18日 00:48,"比如说我妈退休后自学了新媒体，跟着公司线上培训一些线下店铺怎么短视频运营。我一开始也不乐意她退休了还忙活赚钱，后来发现人家老师老师得叫着，情绪价值拉满了。而且赚到的钱因为是额外的，花起来格外舍得。看来人终归还是需要社交认同感，才能更快乐啊<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />  但我感觉我退休肯定能心安理得天天躺",来自天津,5156582468092970,0,比如说我妈退休后自学了新媒体，跟着公司线上培训一些线下店铺怎么短视频运营。我一开始也不乐意她退休了还忙活赚钱，后来发现人家老师老师得叫着，情绪价值拉满了。而且赚到的钱因为是额外的，花起来格外舍得。看来人终归还是需要社交认同感，才能更快乐啊[允悲]  但我感觉我退休肯定能心安理得天天躺,5326283994,去心邻域内的导数,https://weibo.com/u/5326283994,有一点点长处的咸鱼🐟,天津 西青区,f,76,227,1471,781,115,939,"1,835",nan
190,5156663640982077,1959830294,25年04月18日 06:17,可能又有人要说了，你为什么不能尊重你妈的选择？你家里人说不想活了的时候你会不会干预？你怎么干预？,来自河北,5156665083560415,1,可能又有人要说了，你为什么不能尊重你妈的选择？你家里人说不想活了的时候你会不会干预？你怎么干预？,5782787190,Yutori生物园,https://weibo.com/u/5782787190,世人解听不解赏，长飙风中自来往。,其他,f,137,36,1782,"4,082",185,"5,212","9,479",nan
191,5156686281835225,1959830294,25年04月18日 08:43,说得非常好，非常理想，然而东北小城……,来自吉林,5156701923446376,0,说得非常好，非常理想，然而东北小城……,5281383896,YUE19931997,https://weibo.com/u/5281383896,,吉林 长春,f,116,181,51,11,9,18,38,nan
192,5156686281835225,1959830294,25年04月18日 07:41,有钱可赚，去做一些工作，但说实话感觉现在没有什么适合老年人的工作，不求赚的多但可以稍微轻松有趣一点，还能让妈妈觉得自己是有用的还能赚钱，每个月有入账就敢花钱了,来自广东,5156686323516851,0,有钱可赚，去做一些工作，但说实话感觉现在没有什么适合老年人的工作，不求赚的多但可以稍微轻松有趣一点，还能让妈妈觉得自己是有用的还能赚钱，每个月有入账就敢花钱了,5327602274,两脚animal,https://weibo.com/u/5327602274,没关系精神稳定一分钟也很厉害了,广东 广州,f,52,180,1011,271,2,373,646,nan
