,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞,用户认证信息
0,5144153830720428,6042105327,2025-03-21 18:24:28,"你太了不起，是很多女人的榜样<img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" /><img alt=""[微风]"" title=""[微风]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/c7/2018new_weifeng_thumb.png"" /><img alt=""[微风]"" title=""[微风]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/c7/2018new_weifeng_thumb.png"" /><img alt=""[微风]"" title=""[微风]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/c7/2018new_weifeng_thumb.png"" />",来自加拿大,5146701275596054,0,6,你太了不起，是很多女人的榜样[赞][微风][微风][微风],5594996259,遥远的睿秋,https://weibo.com/u/5594996259,,其他,m,190,292,596,,,,,
1,5144153830720428,6042105327,2025-03-15 10:01:11,"<img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" /><img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" /><img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" />",来自山西,5144400296411721,0,2,[赞][赞][赞],6388804798,潇湘雨200803,https://weibo.com/u/6388804798,永不止步的创业者,陕西,m,392,3065,16785,193,"1,147",230,"1,570",
2,5144153830720428,6042105327,2025-03-20 19:00:22,正能量满满,来自辽宁,5146347922263402,0,2,正能量满满,1170847991,沐心月儿,https://weibo.com/u/1170847991,把你印在脑海里永不忘记，你也要一直记得我！,辽宁 鞍山,f,1903,5499,71004,618,468,"1,094","2,180",
3,5144153830720428,6042105327,2025-03-15 15:30:23,"<img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" /><img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />",来自河南,5144483138115281,0,1,[good][good][good][打call][打call],6474043208,朝夕的日记,https://weibo.com/u/6474043208,🌻春祺夏安*秋绥冬禧🌈 🌻岁暮冬寒*落字为暖🥰  🌻风雪知心*好运相伴💞,上海,f,1300,433,7225,"17,444","1,039","27,170","45,653",超话小主持人（徐湘毅超话）
4,5144153830720428,6042105327,2025-03-20 16:54:24,好母亲，晶晶我们爱你永远支持你🙏感恩🙏,来自湖南,5146316222238596,0,4,好母亲，晶晶我们爱你永远支持你🙏感恩🙏,1015946542,缘延同,https://weibo.com/u/1015946542,宁静致远，随遇而安。,北京 延庆区,f,572,67,4896,"4,718","1,107","7,239","13,064",
5,5144153830720428,6042105327,2025-03-28 12:52:54,"由内而外的美丽——自然天成<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[加油]"" title=""[加油]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9f/2018new_jiayou_org.png"" />",来自上海,5149154549172491,0,0,由内而外的美丽——自然天成[心][good][加油],6543131213,杜库佛,https://weibo.com/u/6543131213,,上海,f,34,189,1809,15,6,161,182,
6,5144153830720428,6042105327,2025-03-20 16:20:41,最高调的退役运动员。,来自浙江,5146307740041263,0,0,最高调的退役运动员。,5666465051,听我说就对了-,https://weibo.com/u/5666465051,,北京 石景山区,m,17,46,0,0,0,0,0,
7,5144153830720428,6042105327,2025-03-19 15:46:27,这也是我想要的生活目标,来自北京,5145936733668764,0,1,这也是我想要的生活目标,1086482047,凌潇笨熊,https://weibo.com/u/1086482047,热爱生活，热衷文学、文字和文艺，关心民生与地球，兴趣跨度有点广泛，想法经常变幻，偶尔喜欢秀一曲！低调（但不走调）而小疯狂,北京 西城区,f,250,1058,2019,263,277,330,870,
8,5144153830720428,6042105327,2025-03-16 19:11:19,"你做到了，做的很好<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" /><img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" />",来自甘肃,5144901129863884,0,0,你做到了，做的很好[心][心],7981099034,在水族馆吃蛋挞的芒果,https://weibo.com/u/7981099034,,其他,f,1,45,63,0,0,0,0,
9,5144153830720428,6042105327,2025-03-20 07:23:16,喜欢郭晶晶，朴实大方,来自四川,5146172492089387,0,3,喜欢郭晶晶，朴实大方,7439186742,用户7439186742,https://weibo.com/u/7439186742,,其他,f,0,71,66,1,0,9,10,
