,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞,用户认证信息
0,5149272250778191,1645578093,2025-03-28 21:36:21,打🥊的节目,来自四川,5149286279157466,6,165,打🥊的节目,7809810746,用户7809810746,https://weibo.com/u/7809810746,,四川 成都,m,184,1047,3,0,0,0,0,
1,5149272250778191,1645578093,2025-03-28 23:22:23,省流：没一个长得像人的,来自江苏,5149312964367506,3,127,省流：没一个长得像人的,7040706210,用户7040706210,https://weibo.com/u/7040706210,,江苏 南京,m,10,78,891,0,0,2,2,
2,5149272250778191,1645578093,2025-03-28 21:36:46,还有资金资助？,来自重庆,5149286385060255,5,98,还有资金资助？,1704305214,川晧,https://weibo.com/u/1704305214,高兴就好,重庆,f,355,926,1314,85,191,279,555,
3,5149272250778191,1645578093,2025-03-29 19:38:10,"田力破大防就是对这档脱口秀的最高赞赏<img alt=""[嘻嘻]"" title=""[嘻嘻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/33/2018new_xixi_org.png"" />",来自江苏,5149618925734613,12,32,田力破大防就是对这档脱口秀的最高赞赏[嘻嘻],6456192577,小新卖蜡笔97,https://weibo.com/u/6456192577,.,江苏 扬州,f,10,580,582,"2,886",31,"4,926","7,843",
4,5149272250778191,1645578093,2025-03-28 21:38:36,"一不脱口二不秀<img alt=""[笑哈哈]"" title=""[笑哈哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/32/lxhwahaha_org.gif"" />",来自福建,5149286845909358,2,48,一不脱口二不秀[笑哈哈],1822001492,YaphetWw,https://weibo.com/u/1822001492,"Perfect is sh,it",福建 泉州,m,128,964,435,130,44,25,199,
5,5149272250778191,1645578093,2025-03-28 23:23:35,为何不审题 #她讲的只是自己的生活,来自福建,5149313265306555,26,26,为何不审题 #她讲的只是自己的生活,7484596228,-Unio_O,https://weibo.com/u/7484596228,,其他,f,18,841,593,113,3,463,579,
6,5149272250778191,1645578093,2025-03-28 22:37:17,不应该啊，没请杨笠啊,来自江苏,5149301618770620,4,40,不应该啊，没请杨笠啊,2247266312,LEON怎么开始了游手好闲,https://weibo.com/u/2247266312,关于艺术的态度，尝试、努力、并且坚持。爱上一样东西有很多理由，好奇、兴趣、消遣云云。但坚持下去的理由只有一个，便是热爱。,江苏 南京,m,469,1232,1061,642,88,165,895,
7,5149272250778191,1645578093,2025-03-28 23:12:02,姆人平均颜值一览,来自天津,5149310358655826,14,32,姆人平均颜值一览,7364999462,振勋饭店,https://weibo.com/u/7364999462,,天津,m,0,636,1,0,0,0,0,
8,5149272250778191,1645578093,2025-03-28 21:47:57,😅又开始自嗨了,来自福建,5149289198915940,1,33,😅又开始自嗨了,2367245531,HeyForrest,https://weibo.com/u/2367245531,热情若不变 哪管它沧桑变化,其他,m,84,161,76,0,0,6,6,
9,5149272250778191,1645578093,2025-03-30 22:41:23,"不愧是南方系媒体<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自江苏,5150027421586635,0,3,不愧是南方系媒体[doge],2192587842,南风共酒555,https://weibo.com/u/2192587842,愿祖国繁荣富强，同胞和谐安康,澳门,f,631,1316,538,25,5,91,121,
10,5149272250778191,1645578093,2025-03-29 12:10:22,女权哪有什么困境，王佳佳马彩云会帮忙的,来自广东,5149506233697925,1,14,女权哪有什么困境，王佳佳马彩云会帮忙的,7440195828,Kepler_Digu,https://weibo.com/u/7440195828,,其他,m,48,268,486,8,6,82,96,
11,5149272250778191,1645578093,2025-03-28 21:00:47,"期待期待<img alt=""[太开心]"" title=""[太开心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1e/2018new_taikaixin_org.png"" />",来自北京,5149277333228788,0,2,期待期待[太开心],2839402335,自由的橘梧,https://weibo.com/u/2839402335,专注影视作品，喜欢读书和小清新旅行,北京 朝阳区,f,114,150,295,24,36,48,108,
12,5149272250778191,1645578093,2025-03-28 21:41:28,请问在那个平台上有播放的？,来自广东,5149287568117230,1,2,请问在那个平台上有播放的？,7078162962,玉风乱弹6,https://weibo.com/u/7078162962,备用小号，注重原创……,广东 佛山,m,226,1242,6492,213,263,715,"1,191",
