,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5137887725356079,1774057271,2025-02-25 19:17:25,"只要钱包鼓鼓，气血猛涨<img alt=""[喵喵]"" title=""[喵喵]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7b/2018new_miaomiao_org.png"" />",来自江苏,5138017292915134,58,3516,只要钱包鼓鼓，气血猛涨[喵喵],5331534557,椰椰奶兔啵吖_Sally,https://weibo.com/u/5331534557,超话粉丝大咖（宋茜超话） 超话粉丝大咖（SEVENTEEN超话）,希望你的眼睛一直笑，想要的都能得到,江苏,f,333,151,1854,135,0,169,304
1,5137887725356079,1774057271,2025-02-25 21:17:22,能出去就不算气血不足……,来自北京,5138047480368760,55,715,能出去就不算气血不足……,1986613737,心之萌主,https://weibo.com/u/1986613737, 三级心理咨询师,相信❤️一切都好,北京,f,237316,246,12549,"59,022","36,197","121,850","217,069"
2,5137887725356079,1774057271,2025-02-25 20:20:42,"<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" /><img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" /><img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />气血不足门都懒得出 动都不想动",来自上海,5138033217113726,4,308,[允悲][允悲][允悲]气血不足门都懒得出 动都不想动,2324562652,悠然轻扬,https://weibo.com/u/2324562652,,,上海 金山区,f,59,269,35,4,6,9,19
3,5137887725356079,1774057271,2025-02-25 10:44:57,是的，多去大自然中吸取天地精华！,来自山西,5137888329335153,2,164,是的，多去大自然中吸取天地精华！,3236221130,水蜜桃前传,https://weibo.com/u/3236221130,,💞惜福，知足。,山西,f,2462,171,10534,312,238,"1,749","2,299"
4,5137887725356079,1774057271,2025-02-25 19:28:57,"然后玩了一天直接流感了<img alt=""[挖鼻]"" title=""[挖鼻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9a/2018new_wabi_thumb.png"" />，我玩你妹",来自北京,5138020197991562,32,221,然后玩了一天直接流感了[挖鼻]，我玩你妹,6891337670,ai3aj2323,https://weibo.com/u/6891337670,,,北京,m,70,293,62,67,1,197,265
5,5137887725356079,1774057271,2025-02-25 19:54:49,"想去的地方手指都算不过来，奈何钱包不允许<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自广东,5138026709648166,0,145,想去的地方手指都算不过来，奈何钱包不允许[doge],3822710584,全是狗粮呀,https://weibo.com/u/3822710584,情感博主,让故事越简短 让甜度越高 让我离你更近,广东,m,444909,1757,13458,"356,972","288,600","7,644,217","8,289,789"
6,5137887725356079,1774057271,2025-02-25 19:41:31,"多出去玩不会越来越虚吗<img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" />，阳气不足啊",来自湖北,5138023356565624,11,61,多出去玩不会越来越虚吗[笑cry]，阳气不足啊,1762196272,卡皮巴拉_biu,https://weibo.com/u/1762196272,,,其他,f,468,336,138,31,2,22,55
7,5137887725356079,1774057271,2025-02-25 22:55:10,"不出门就容易气血不足，出门了容易余额不足<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自四川,5138072089923670,2,43,不出门就容易气血不足，出门了容易余额不足[doge],5603086002,盒子是也,https://weibo.com/u/5603086002,,文逗青年是也.🙃,四川,m,5055,336,7654,"37,226","3,472","44,777","85,475"
8,5137887725356079,1774057271,2025-02-25 19:07:35,"我就觉得我死气沉沉的…每天啥也不好也觉得好累💤…干活了还累……还怕社交，我觉得我把我老公这么乐观向上的人都带的也颓了似的！最近看一个综艺节目里井迪？还是井胧？就里面的姐姐那种说话的语气，声量，那种幽默风趣，敞亮的，大方的，自信的……带给人全方位的感觉都是向上的，有活力的，有感染 ...<span class=""expand"">全文</span>",来自江苏,5138014819322571,3,39,我就觉得我死气沉沉的…每天啥也不好也觉得好累💤…干活了还累……还怕社交，我觉得我把我老公这么乐观向上的人都带的也颓了似的！最近看一个综艺节目里井迪？还是井胧？就里面的姐姐那种说话的语气，声量，那种幽默风趣，敞亮的，大方的，自信的……带给人全方位的感觉都是向上的，有活力的，有感染,1362202295,情绪稳定是梦想,https://weibo.com/u/1362202295,,我很懒，懒的只想和他好好的过日子！,江苏 苏州,f,1005,520,18261,"1,839",776,"3,000","5,615"
9,5137887725356079,1774057271,2025-02-25 22:31:10,"需要人陪啊<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自辽宁,5138066056938153,1,12,需要人陪啊[允悲],3512122234,隅田大川,https://weibo.com/u/3512122234,,,辽宁,m,39,33,1075,38,2,28,68
