,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5152584604062059,7759496993,2025-04-07 20:51:20,可以可以啊～,来自湖北,5152898833711114,0,0,可以可以啊～,5458226588,娱鱼鱼-,https://weibo.com/u/5458226588,漫画家 代表作 《雨季》 娱乐博主 超话小主持人（哆啦a梦超话） 微博原创视频博主,你就做自己吧，有点奇怪也没关系。,四川,m,104857,1888,5414,"15,823",544,"15,263","31,630"
1,5152584604062059,7759496993,2025-04-07 19:43:45,"这真的太棒了<img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />",来自山东,5152881822401143,0,0,这真的太棒了[打call],7853711137,蜡笔小來_,https://weibo.com/u/7853711137,体育博主,未来怎样 交给时间,四川,f,33232,3026,3166,"114,484","1,041,585","107,719","1,263,788"
2,5152584604062059,7759496993,2025-04-07 19:31:53,我知道了,来自河南,5152878834488461,0,0,我知道了,7845029602,看甜文的圆圆,https://weibo.com/u/7845029602,游戏博主 超话创作官（贪吃蛇大作战超话）,线上流浪的种菜博主(求微博好好养我),其他,f,70805,1876,1203,"126,782","7,635","88,928","223,345"
3,5152584604062059,7759496993,2025-04-07 19:30:40,"晚上好，感谢分享，康泰平安<img alt=""[太开心]"" title=""[太开心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1e/2018new_taikaixin_org.png"" /><img alt=""[亲亲]"" title=""[亲亲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/2c/2018new_qinqin_org.png"" /><img alt=""[抱抱]"" title=""[抱抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/42/2018new_baobao_org.png"" />",来自河北,5152878528824876,0,0,晚上好，感谢分享，康泰平安[太开心][亲亲][抱抱],1627888924,独孤九鎗,https://weibo.com/u/1627888924,人文艺术博主 微博原创视频博主 超话主持人（金庸超话）,话须通俗方传远，语必关风始动人。,河北,m,164472,4062,16543,"164,954","17,182","226,141","408,277"
4,5152584604062059,7759496993,2025-04-07 19:26:22,有缘，又刷到博主啦,来自河南,5152877447742059,0,0,有缘，又刷到博主啦,3174361290,Mountain自由风,https://weibo.com/u/3174361290,体育博主,乐观，充满活力,广东 梅州,m,15579,1489,778,,,,
5,5152584604062059,7759496993,2025-04-07 19:02:30,晚上好啊！内容喜欢,来自福建,5152871440189947,0,0,晚上好啊！内容喜欢,1853619790,青柠读书,https://weibo.com/u/1853619790,读物博主 超话小主持人（中国文学超话）,文学、书摘、语录、诗词、感悟  其中部分图片、视频来源于网络，版权归原作者所有，如有侵权，请私信，立即删除。,吉林 松原,f,99140,4175,20439,,,,
6,5152584604062059,7759496993,2025-04-07 18:59:17,"看起来真的很不错啊<img alt=""[哈哈]"" title=""[哈哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8f/2018new_haha_org.png"" />",来自山东,5152870630428863,0,0,看起来真的很不错啊[哈哈],7800576319,酥泥卷,https://weibo.com/u/7800576319,美食博主,接推广,其他,f,13152,1916,1809,"23,441",230,"15,037","38,708"
7,5152584604062059,7759496993,2025-04-07 18:58:42,"内容太好看，多分享<img alt=""[给你小心心]"" title=""[给你小心心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/ca/qixi2018_xiaoxinxin_org.png"" />",来自陕西,5152870485463531,0,0,内容太好看，多分享[给你小心心],5602942532,罗文清forever,https://weibo.com/u/5602942532,情感博主 微博剪辑视频博主,幸福，感恩，知足，爱❤️    代表作:《那些年  那些事》   原创歌曲作词：《究竟是谁》《曾经》《太多的不舍》《那一抹记忆》《爱就如此简单》,上海 浦东新区,f,50901,1620,2834,"119,365","7,046","166,414","292,825"
8,5152584604062059,7759496993,2025-04-07 18:53:37,晚上好呀,来自广东,5152869205673496,0,0,晚上好呀,7855394579,裁予木兆,https://weibo.com/u/7855394579,娱乐博主 超话粉丝大咖（侯明昊超话） 微博剪辑视频博主,担且只担侯明昊！,广东,f,3342,3115,5055,"125,507",217,"19,531","145,255"
9,5152584604062059,7759496993,2025-04-07 18:53:15,"晚上好啊<img alt=""[坏笑]"" title=""[坏笑]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4d/2018new_huaixiao_org.png"" />",来自福建,5152869112350553,0,0,晚上好啊[坏笑],1842747273,Re7ttvA_,https://weibo.com/u/1842747273,体育博主 微博原创视频博主,素材来源网络 侵权私我删,香港,m,15184,2104,1589,,,,
10,5152584604062059,7759496993,2025-04-07 18:25:58,新周愉快🌸感谢分享！,来自吉林,5152862251516336,0,0,新周愉快🌸感谢分享！,7365726589,最爱玉萌萌撒娇,https://weibo.com/u/7365726589,游戏博主 超话粉丝大咖（李玉刚超话） 微博原创视频博主,没有胜利可言，挺着意味一切 。,吉林 长春,f,242146,4327,9308,"723,441","20,131","840,888","1,584,460"
11,5152584604062059,7759496993,2025-04-07 18:22:09,谢谢分享,来自福建,5152861286830418,0,0,谢谢分享,7646583717,那年追过的剧,https://weibo.com/u/7646583717,电视剧博主 微博原创视频博主,每日分享各种最新娱乐电视剧资讯！！！如有部分引用素材！可联系删除！商务合作各领域宣发🉑️私！,福建,f,736220,4316,39285,"717,311","1,159,617","7,956,617","9,833,545"
12,5152584604062059,7759496993,2025-04-07 18:19:25,每天都要开心呀宝宝🍬,来自河南,5152860598436640,0,0,每天都要开心呀宝宝🍬,2845940872,是糖宝柚,https://weibo.com/u/2845940872,情感博主 微博原创视频博主,"我对你的态度取决于你对我的态度. 博文源网侵删.单曲啦嘿,镇魂.",河南,f,46771,3031,6823,"136,565","22,063,202","190,632","22,390,399"
13,5152584604062059,7759496993,2025-04-07 18:13:54,好帅啊好棒啊,来自上海,5152859209597686,0,0,好帅啊好棒啊,1736547881,月亮忘记下雪,https://weibo.com/u/1736547881,情感博主,爱生活 爱自由,上海,f,12669,1940,1724,"18,371",295,"4,317","22,983"
14,5152584604062059,7759496993,2025-04-07 18:13:19,谢谢分享,来自福建,5152859064374708,0,0,谢谢分享,5957531350,萌鸭丽莎拉,https://weibo.com/u/5957531350,微博情感两性账号 娱乐博主,商务合作🉑️私，欢迎广大网友投稿…,台湾,f,1281578,2420,31790,"334,894","415,745","1,368,704","2,119,343"
15,5152584604062059,7759496993,2025-04-07 18:06:23,感谢主播分享的精彩内容,来自湖南,5152857318492519,0,0,感谢主播分享的精彩内容,2756020350,扶着雪雁闯红灯,https://weibo.com/u/2756020350,漫画家 代表作《雪雁》 情感博主 微博原创视频博主,,西藏,f,153247,7450,24288,"741,097","46,923","1,108,301","1,896,321"
16,5152584604062059,7759496993,2025-04-07 18:02:52,感谢分享,来自辽宁,5152856433758203,0,0,感谢分享,5316351145,暖暖小盐,https://weibo.com/u/5316351145,游戏博主 微博原创视频博主,愿生活不太拥挤 愿笑容不必刻意,辽宁,f,279112,9043,11058,"743,639","48,670","817,183","1,609,492"
17,5152584604062059,7759496993,2025-04-07 17:52:47,喜欢上了,来自四川,5152853895414565,0,0,喜欢上了,3848712330,馨馨追星日记,https://weibo.com/u/3848712330,娱乐博主 微博原创视频博主,等待花开，等待风起，等待你回来,四川,f,232004,5946,26959,,,,
18,5152584604062059,7759496993,2025-04-07 17:29:49,下午好呀,来自安徽,5152848116187796,0,0,下午好呀,2239410971,娱乐星剧透,https://weibo.com/u/2239410971,微博电视团成员 电视剧博主,合作+v：lss64455,江苏,m,1041397,3426,38105,"601,112","493,511","1,886,335","2,980,958"
19,5152584604062059,7759496993,2025-04-07 17:19:24,每天都要开心呀宝宝🍬,来自河南,5152845495272302,0,0,每天都要开心呀宝宝🍬,7853273748,糖星洒落宁心,https://weibo.com/u/7853273748,情感博主,宁心之处，是梦的诗笺，写尽时光的眷恋。,其他,f,14205,1377,916,,,,
20,5152584604062059,7759496993,2025-04-07 17:16:08,来了来了,来自湖南,5152844672930775,0,0,来了来了,7285096024,酥糖噗噗,https://weibo.com/u/7285096024,娱乐博主 微博原创视频博主,夏日炎炎 有我最甜,湖南,f,40986,1532,2811,"55,791","396,461","144,595","596,847"
21,5152584604062059,7759496993,2025-04-07 17:09:14,谢谢分享,来自安徽,5152842937013033,0,0,谢谢分享,1863640804,娱乐剧星榜,https://weibo.com/u/1863640804,微博电视团成员,合作+v：lss64455,上海,m,1033051,3855,37430,"433,355","339,886","1,523,006","2,296,247"
22,5152584604062059,7759496993,2025-04-07 16:25:45,下凡的天使,来自浙江,5152831992499874,0,0,下凡的天使,5239988264,周易燃的微博,https://weibo.com/u/5239988264,体育博主 微博原创视频博主,我谁都追一下子,浙江,m,302332,4842,19912,"416,763","15,506","457,389","889,658"
23,5152584604062059,7759496993,2025-04-07 16:22:58,下午好啊,来自河南,5152831292575695,0,0,下午好啊,6298522307,请喊我懒大王-King,https://weibo.com/u/6298522307,体育博主 超话创作官（shunshun110超话）,稠男粉和cp粉滚远点,河南,f,25154,1038,7752,"201,642","3,816,217","160,296","4,178,155"
24,5152584604062059,7759496993,2025-04-07 15:58:12,不错不错啊,来自湖北,5152825059577335,0,0,不错不错啊,1014312143,娱星星,https://weibo.com/u/1014312143,音乐人 代表作《云》 娱乐博主 微博剪辑视频博主,九亿少妇之一（红稿博主，爱分享明星日常，素材多来源于网络，侵删。）,湖北,f,630492,7905,18577,"538,545","164,426","4,405,322","5,108,293"
25,5152584604062059,7759496993,2025-04-07 15:43:17,天气真好，因为有你在,来自河北,5152821305412325,0,0,天气真好，因为有你在,7332164870,阿吉看球,https://weibo.com/u/7332164870,体育博主 微博原创视频博主,体圈小小旺，发谁旺谁！,河北,f,29638,1883,2606,"41,615","1,369","93,501","136,485"
26,5152584604062059,7759496993,2025-04-07 15:37:21,上午好，早上好。,来自广西,5152819812244095,0,0,上午好，早上好。,5885004832,焦糖棕灰色,https://weibo.com/u/5885004832,美妆博主 超话创作官（美妆超话）,化妆，护肤，生活更美好。,其他,m,14849,1058,394,,,,
27,5152584604062059,7759496993,2025-04-07 15:24:58,感谢分享,来自甘肃,5152816695870421,0,0,感谢分享,7769469988,优点计划,https://weibo.com/u/7769469988,体育博主,侵权联系私删！,其他,f,45614,1938,5233,"46,886","1,357,205","60,694","1,464,785"
28,5152584604062059,7759496993,2025-04-07 14:38:31,感谢分享精彩内容，辛苦了！,来自江苏,5152805007394329,0,0,感谢分享精彩内容，辛苦了！,7694459254,明星邂逅,https://weibo.com/u/7694459254,时尚博主 微博原创视频博主,,江苏,f,237079,5353,14563,"231,783","24,740","589,015","845,538"
29,5152584604062059,7759496993,2025-04-07 14:37:02,感谢分享,来自河南,5152804634886898,0,0,感谢分享,7272401675,微醺啵菜,https://weibo.com/u/7272401675,娱乐博主,照片、视频都来源网络，侵权删,其他,f,19403,3331,6171,"77,350","26,499,173","113,451","26,689,974"
30,5152584604062059,7759496993,2025-04-07 14:22:15,很好很棒很不错很喜欢,来自安徽,5152800913752833,0,0,很好很棒很不错很喜欢,7755867260,财唯唯,https://weibo.com/u/7755867260,美食博主 微博原创视频博主,人群:低头族、久坐、不爱运动。爱好:喜欢吃各种各样的美食，架不住美食的诱惑。 曾经:五瘦六胖，一年半从175✂️到95，维持四年。目标:只瘦小肚子,其他,f,40326,2697,4887,"154,732","13,420","244,118","412,270"
31,5152584604062059,7759496993,2025-04-07 14:20:15,下午好啊,来自甘肃,5152800410176463,0,0,下午好啊,6644900369,花盖冻梨有点酸,https://weibo.com/u/6644900369,娱乐博主 超话粉丝大咖（每日一善超话） 微博原创视频博主,,其他,f,54341,3332,40,"3,688",17,915,"4,620"
32,5152584604062059,7759496993,2025-04-07 14:12:27,喜欢你的博文🥰,来自黑龙江,5152798447764803,0,0,喜欢你的博文🥰,5238152444,芋泥啵啵萌主,https://weibo.com/u/5238152444,游戏博主,莹心静守宁梦,天津,m,20421,2468,2506,,,,
33,5152584604062059,7759496993,2025-04-07 13:51:15,感谢分享,来自广东,5152793116016986,0,0,感谢分享,1007614311,体说_,https://weibo.com/u/1007614311,体育博主,看到她的时候，我想到了岁月静美,江苏,m,158992,4331,18032,"159,093","74,587","747,406","981,086"
34,5152584604062059,7759496993,2025-04-07 13:33:19,棒棒哒，感谢分享～,来自河北,5152788598490044,0,0,棒棒哒，感谢分享～,7874661993,不爱吃冰爱吃冰激凌,https://weibo.com/u/7874661993,体育博主 微博剪辑视频博主,素材源于网络，侵删,海南,m,158629,2832,2643,"40,842","12,825","200,743","254,410"
35,5152584604062059,7759496993,2025-04-07 13:06:05,中午好呀,来自安徽,5152781745783550,0,0,中午好呀,5413958070,8G冲浪画饼君,https://weibo.com/u/5413958070,娱乐博主 微博原创视频博主,合作vx：lss64455,北京,f,995317,3943,39824,"285,166","211,931","722,291","1,219,388"
