,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5105774774981912,6761991450,2024-11-28 20:27:27,"还有这活动？我咋不知道<img alt=""[悲伤]"" title=""[悲伤]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/ee/2018new_beishang_org.png"" />",来自浙江,5105782397601147,3,2,还有这活动？我咋不知道[悲伤],6026110310,给你一个嘴巴子吖,https://weibo.com/u/6026110310,微博剪辑视频博主,不是在追星，只是在维护一个很好的朋友！,浙江,f,6497,414,4168,"10,435","1,596","31,541","43,572"
1,5105774774981912,6761991450,2024-11-28 19:59:02,视频来源，可移步抖 ,来自江苏,5105775244739173,1,3,视频来源，可移步抖 http://t.cn/A6mqqCLK,6761991450,低情商发言站,https://weibo.com/u/6761991450,娱乐博主,爱看有文化的美女，他人勿扰,江苏,f,2188,1143,7836,"14,793","16,775","162,846","194,414"
2,5105774774981912,6761991450,2024-11-28 22:52:34,"太感人了<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" /><img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" /><img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" /><img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />失笑剧粉真的是我见过最好的<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />",来自浙江,5105818918458082,0,6,太感人了[泪][泪][泪][泪]失笑剧粉真的是我见过最好的[泪],3265463221,凌花钱Ta不够用,https://weibo.com/u/3265463221,微博原创视频博主,追星快乐，散粉儿一枚🥮,其他,f,1786,3480,11666,"23,672","1,735","73,945","99,352"
3,5105774774981912,6761991450,2024-11-28 20:34:46,"感动<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" />",来自湖南,5105784238638881,0,4,感动[心],3215099900,桃花源里好种田,https://weibo.com/u/3215099900,,,北京 东城区,f,11,255,1426,54,0,"1,141","1,195"
4,5105774774981912,6761991450,2024-11-29 01:14:50,"数据女工大家集合唱的<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />",来自上海,5105854722345891,0,1,数据女工大家集合唱的[泪],1929011325,ppdan12,https://weibo.com/u/1929011325,,maodan.artstation.com,上海 徐汇区,f,210,375,193,430,39,529,998
5,5105774774981912,6761991450,2024-11-28 22:35:51,"哇靠<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />这么感动的 好浪漫的剧粉",来自广东,5105814710522172,0,4,哇靠[泪]这么感动的 好浪漫的剧粉,2803724955,Girl-張燕,https://weibo.com/u/2803724955,,我想的世界和你们不同，快乐的方式也不同，,海南 海口,f,229,163,4083,244,97,733,"1,074"
6,5105774774981912,6761991450,2024-11-28 21:10:30,我嘞个豆 哪来的活动,来自浙江,5105793232539151,0,2,我嘞个豆 哪来的活动,7826277520,想天天开心_ya,https://weibo.com/u/7826277520,,讨厌不搞纯爱的傻b/ 只可以被巧克力味小零食治愈/ 努力喜欢一个人/想要瘦到105斤,其他,f,8,39,418,133,1,306,440
7,5105774774981912,6761991450,2025-01-03 22:12:11,"呜呜呜<img alt=""[悲伤]"" title=""[悲伤]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/ee/2018new_beishang_org.png"" />",来自安徽,5118854717509797,0,0,呜呜呜[悲伤],2501805733,-LikeX-10-02-,https://weibo.com/u/2501805733,,“好多人替代好多人，好多人忘记好多人”,安徽 合肥,f,49,435,260,75,1,268,344
8,5105774774981912,6761991450,2024-11-30 02:41:13,"<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" />",来自山东,5106238847190195,0,0,[心],7882819960,今天是好的一天,https://weibo.com/u/7882819960,,健康平安,山东,f,18,340,349,139,0,471,610
9,5105774774981912,6761991450,2024-11-29 02:11:48,"浪漫疯子世界第一好<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" />",来自天津,5105869058474820,0,0,浪漫疯子世界第一好[心],7517177296,来起飞feifei,https://weibo.com/u/7517177296,,,广东,f,4,164,717,205,2,210,417
