,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞,用户认证信息
0,5137148607204608,1440021635,2025-02-23 13:44:47,最近新上的某垃圾剧 简直抹黑我们女记者 太恶心了,来自山东,5137208805693902,2,115,最近新上的某垃圾剧 简直抹黑我们女记者 太恶心了,5315889475,大人我在修仙啊,https://weibo.com/u/5315889475,我他妈的快乐死了,浙江 杭州,f,221,1116,24879,278,286,855,"1,419",
1,5137148607204608,1440021635,2025-02-23 09:59:02,不说别的，就但是偶像剧女主来说，眼神也要有光，要有生命力…,来自广东,5137151993842739,1,375,不说别的，就但是偶像剧女主来说，眼神也要有光，要有生命力…,6344997983,诸事顺利保佑发财,https://weibo.com/u/6344997983,散粉一枚，视奸我没意义,其他,f,1418,435,12684,"32,183","6,614","177,181","215,978",娱乐博主
2,5137148607204608,1440021635,2025-02-23 09:59:11,我是女性。做专业的工作久了，在工作中都不会意识到自己的性别，否则，就不专业,来自北京,5137152034476070,0,268,我是女性。做专业的工作久了，在工作中都不会意识到自己的性别，否则，就不专业,1664179222,半小时后是春天,https://weibo.com/u/1664179222,,北京,f,255,1912,3100,134,116,173,423,
3,5137148607204608,1440021635,2025-02-23 10:08:53,视频很直观了，感受到了专业的力量和魅力,来自湖北,5137154475033948,0,117,视频很直观了，感受到了专业的力量和魅力,5847921151,inspiringkay,https://weibo.com/u/5847921151,,湖北 鄂州,f,76,235,81,1,0,1,2,
4,5137148607204608,1440021635,2025-02-23 10:13:25,"徐颖这个好厉害<img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" />",来自河南,5137155613790664,1,79,徐颖这个好厉害[good][good][good],7878604933,孫枰梵,https://weibo.com/u/7878604933,枰寂梵心澄。仓空贪惑醒。,河南 商丘,m,17,162,771,72,6,185,263,
5,5137148607204608,1440021635,2025-02-23 10:48:23,外表看起来弱，但内心有自己的想法。 冰冰这几位一线记者，她们并不是大学一毕业就如此，一直认同的观点便是所有的杰出者也是经过时间的点滴锤炼。,来自广东,5137164415010360,1,70,外表看起来弱，但内心有自己的想法。 冰冰这几位一线记者，她们并不是大学一毕业就如此，一直认同的观点便是所有的杰出者也是经过时间的点滴锤炼。,5622088922,LimliGHT,https://weibo.com/u/5622088922,认真生活🍂🐚,广东 深圳,f,111,589,566,225,54,711,990,
6,5137148607204608,1440021635,2025-02-23 13:48:53,邵艺辉也一样，温柔但是做大事的人都是有自己非常清晰的要求和边界的。不碰边界，一切自有，能达要求，一切好说。,来自北京,5137209840372460,0,58,邵艺辉也一样，温柔但是做大事的人都是有自己非常清晰的要求和边界的。不碰边界，一切自有，能达要求，一切好说。,6243630263,这瓜沙沙雕雕的保甜,https://weibo.com/u/6243630263,前无通路，后无归途,北京 东城区,f,1789,1233,20478,"20,067","26,242","73,360","119,669",
7,5137148607204608,1440021635,2025-02-23 10:13:17,温柔而专业且坚定，真棒！,来自北京,5137155586000010,0,27,温柔而专业且坚定，真棒！,1763673225,time-to-fly,https://weibo.com/u/1763673225,大学教师 向往自由的灵魂,海外 其他,f,145,376,1373,672,29,"1,114","1,815",
8,5137148607204608,1440021635,2025-02-23 10:20:19,瞿友宁自己也拍过程又青呀。怎么现在反而不会了。,来自广东,5137157356257804,1,11,瞿友宁自己也拍过程又青呀。怎么现在反而不会了。,7641616646,Germering的无欢,https://weibo.com/u/7641616646,谨小慎微不够用,其他,f,16,446,119,48,63,125,236,
9,5137148607204608,1440021635,2025-02-23 10:28:15,温柔真的不是软弱,来自北京,5137159352222037,0,24,温柔真的不是软弱,1830207205,太阳当空照那,https://weibo.com/u/1830207205,放下个人素质，享受缺德人生,北京 海淀区,f,278,149,2489,"1,726",290,989,"3,005",
10,5137148607204608,1440021635,2025-02-23 10:31:13,喜欢这个交警姐姐,来自河南,5137160094616467,1,5,喜欢这个交警姐姐,7262825668,Lea宝宝宝,https://weibo.com/u/7262825668,,其他,m,25,92,326,8,79,24,111,
11,5137148607204608,1440021635,2025-02-23 13:36:30,电视剧里的女性要么唯唯诺诺，要么喳喳呼呼，没法看,来自上海,5137206723219078,0,23,电视剧里的女性要么唯唯诺诺，要么喳喳呼呼，没法看,7575453005,爱吃和减肥不矛盾吗,https://weibo.com/u/7575453005,,北京,f,36,601,1946,61,15,221,297,
12,5137148607204608,1440021635,2025-02-23 20:56:49,温柔而坚定在我们的职场剧里永远不存在。,来自上海,5137317534634846,2,8,温柔而坚定在我们的职场剧里永远不存在。,7880755986,踩着香蕉皮读到哪儿算哪儿,https://weibo.com/u/7880755986,,其他,m,2,72,349,44,1,22,67,
13,5137148607204608,1440021635,2025-02-23 17:08:30,能长久干新闻行业的女性，都是钢铁意志和超人体质。007日常，还有连续性出差外勤，尤其是那种驻站记者，基本就回不了家了。见过她们的工作生活状态，反正挺佩服的。,来自湖北,5137260072932577,0,18,能长久干新闻行业的女性，都是钢铁意志和超人体质。007日常，还有连续性出差外勤，尤其是那种驻站记者，基本就回不了家了。见过她们的工作生活状态，反正挺佩服的。,3968061058,呦呦喵喵喵,https://weibo.com/u/3968061058,愿你走出半生，归来仍是少年,其他,f,139,446,1025,344,9,218,571,
14,5137148607204608,1440021635,2025-02-23 13:48:03,在自己的专业中坚定做事的一般都不会唯唯诺诺,来自广东,5137209629610618,0,15,在自己的专业中坚定做事的一般都不会唯唯诺诺,3237363950,此间有颜色,https://weibo.com/u/3237363950,春天花会开,广东 广州,m,142,654,12699,19,3,146,168,
15,5137148607204608,1440021635,2025-02-23 19:02:54,我就没见过某剧那种女记者……正常记者起码利落果断，不强势也不弱势……,来自吉林,5137288866564959,0,12,我就没见过某剧那种女记者……正常记者起码利落果断，不强势也不弱势……,1750946605,o0小诺cold0o,https://weibo.com/u/1750946605,媒介依存症患者,其他,f,219,366,1114,470,169,53,692,
16,5137148607204608,1440021635,2025-02-23 15:45:22,害，我看的很多作品玩的游戏里记者当配角的一律刻板印象叽叽喳喳爱说话还大嘴巴，温以凡这个记者确实是太不像记者了,来自上海,5137239153575207,0,6,害，我看的很多作品玩的游戏里记者当配角的一律刻板印象叽叽喳喳爱说话还大嘴巴，温以凡这个记者确实是太不像记者了,2395772182,2024年10月6日,https://weibo.com/u/2395772182,爱你老大米画师见。爱你老大b站工房见。 ——羊走月Jupiter,其他,f,3069,878,1419,"6,205","6,208","49,361","61,774",画师 Jupiter 动漫博主
17,5137148607204608,1440021635,2025-02-23 19:19:14,职业剧还是要看香港，演所有职业女性都让人觉得她们专业素质过硬,来自四川,5137292974627389,0,12,职业剧还是要看香港，演所有职业女性都让人觉得她们专业素质过硬,1244728570,可可豆不说话,https://weibo.com/u/1244728570,somebody acts like sb. :) 镇魂,四川 成都,f,393,1046,4504,"11,478","1,856",575,"13,909",
18,5137148607204608,1440021635,2025-02-23 23:52:40,有没有懂舞蹈的，跳舞也出戏呀，舞姿哪像一个会跳舞的,来自山西,5137361786900711,0,2,有没有懂舞蹈的，跳舞也出戏呀，舞姿哪像一个会跳舞的,1712799727,虚构白日梦_,https://weibo.com/u/1712799727,顺顺利利~,湖南,f,60148,1132,4504,"2,530",205,"2,656","5,391",超话主持人（团购工作室超话）
19,5137148607204608,1440021635,2025-02-24 18:56:36,某剧表现“财经记者”的表现是女主各种换装，赶稿期发型有型，全妆上阵，在美貌加持下拿下最难采访对象，并成为对方的女友。,来自北京,5137649664793910,0,4,某剧表现“财经记者”的表现是女主各种换装，赶稿期发型有型，全妆上阵，在美貌加持下拿下最难采访对象，并成为对方的女友。,1061127695,馨二爷,https://weibo.com/u/1061127695,Love is the truth,北京,f,1972,2214,28233,"1,171","2,128",898,"4,197",
20,5137148607204608,1440021635,2025-02-24 00:05:57,眼神和神态吧 温柔但自信 落落大方,来自广东,5137365128974152,0,2,眼神和神态吧 温柔但自信 落落大方,1679729445,莎芊芊哒雪卡卡呀,https://weibo.com/u/1679729445,牵着蜗牛散步〜夫唯不争，故天下莫能与之争~,江苏 南京,f,131,737,6178,"2,760",629,806,"4,195",
