,main_body_mid,main_body_uid,发布时间,处理内容,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,4533283612787178,2711959544,2020-08-02 01:23:16,他在我心中可以并列第三，和谁并列暂时没想好,4533284014394706,0,0,他在我心中可以并列第三，和谁并列暂时没想好,2711959544,今宵此月长明i,https://weibo.com/u/2711959544,能摆则摆,其他,f,330,133,6086,"4,168",877,"4,463","9,508"
