,main_body_mid,main_body_uid,发布时间,处理内容,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,4698001937269321,3925957795,2021-10-30 14:23:48,至于本人最近生活 ,4698004537476107,0,0,至于本人最近生活 http://t.cn/A6MsD6fY,3925957795,Trophyou,https://weibo.com/u/3925957795,🈲抱有期待。,四川 成都,f,13,233,518,812,19,439,"1,270"
1,4698001937269321,3925957795,2021-10-30 14:15:56,用范的话说“是路过的蚂蚁都要说一句帅的程度”。,4698002553570670,0,0,用范的话说“是路过的蚂蚁都要说一句帅的程度”。,3925957795,Trophyou,https://weibo.com/u/3925957795,🈲抱有期待。,四川 成都,f,13,233,518,812,19,439,"1,270"
2,4698001937269321,3925957795,2021-10-30 14:14:26,请帅哥多多出寝室，在公共场合肆意晃荡，造福一些单身女性，顺便提高一些恋爱女性的审美🙏。,4698002177131852,0,0,请帅哥多多出寝室，在公共场合肆意晃荡，造福一些单身女性，顺便提高一些恋爱女性的审美🙏。,3925957795,Trophyou,https://weibo.com/u/3925957795,🈲抱有期待。,四川 成都,f,13,233,518,812,19,439,"1,270"
