,main_body_mid,main_body_uid,发布时间,处理内容,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,4614617978897855,6034607727,2021-03-14 12:06:36,他真的好会啊！！！！,4614620796945420,1,0,他真的好会啊！！！！,5789346025,安与安风啊,https://weibo.com/u/5789346025,朝前看,河南,f,156,135,1829,"1,306",48,"2,498","3,852"
