,main_body_mid,main_body_uid,发布时间,处理内容,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,4429827958845014,5538432705,2019-10-25 10:56:18,迷死我,4431234845199892,0,0,迷死我,5538432705,RavenInnit,https://weibo.com/u/5538432705,Let it be,其他,f,96,298,1024,675,62,"1,066","1,803"
