,main_body_mid,main_body_uid,发布时间,处理内容,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,4720228859380681,5281985232,2021-12-30 23:23:20,？,4720245971097161,0,0,？,3236006804,我叫Pd,https://weibo.com/u/3236006804,Pd,江苏,m,5481,913,1625,"2,376",776,"9,173","12,325"
