,main_body_mid,main_body_uid,发布时间,处理内容,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,4495403150210061,5694324081,2020-04-19 13:06:21,"单曲循环中<img alt=""[思考]"" title=""[思考]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/30/2018new_sikao_org.png"" />",4495410225925326,1,0,单曲循环中[思考],5705070260,磕到大头了,https://weibo.com/u/5705070260,在所有不被想起的快乐里,辽宁 大连,m,284,799,445,"1,134",6,"3,302","4,442"
