,main_body_mid,main_body_uid,发布时间,处理内容,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,4048530715440798,3995247900,2016-12-04 18:48:31,"<a href=""//s.weibo.com/weibo?q=%23%E6%9D%8E%E5%87%86%E5%9F%BA%E4%BA%9A%E6%B4%B2%E5%B7%A1%E5%9B%9E%E6%BC%94%E5%94%B1%E4%BC%9A2016%23"" target=""_blank"">#李准基亚洲巡回演唱会2016#</a><img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" /><a href=""//s.weibo.com/weibo?q=%23%E6%9D%8E%E5%87%86%E5%9F%BAfm%23"" target=""_blank"">#李准基fm#</a>❤️绝世无双男",4049034488251011,0,0,#李准基亚洲巡回演唱会2016#[鲜花]#李准基fm#❤️绝世无双男,3301232332,coming_jg,https://weibo.com/u/3301232332,,浙江 杭州,f,71,271,1440,23,62,124,209
