,main_body_mid,main_body_uid,发布时间,处理内容,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,4590709091602011,2812668855,2021-01-07 13:20:27,"图三笑死我了<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",4590721783565149,0,1,图三笑死我了[允悲],6107032556,StillwithJJK0901,https://weibo.com/u/6107032556,永远守护田先生。,江苏 无锡,f,193,1513,3261,707,50,"2,027","2,784"
1,4590709091602011,2812668855,2021-01-07 16:15:45,啊！！，我可不可以求一个图一的原图，太合朕心意了,4590765898468085,0,0,啊！！，我可不可以求一个图一的原图，太合朕心意了,5806917936,自由属性吃瓜人,https://weibo.com/u/5806917936,无话可说,其他,f,29,71,5,17,0,41,58
2,4590709091602011,2812668855,2021-01-07 13:15:07,嘿嘿,4590720441124512,0,0,嘿嘿,2837147982,草帽团编外气氛组,https://weibo.com/u/2837147982,蹲过的墙头比吃过的米还多（•᷄ࡇ•᷅）,云南 昆明,f,343,343,4823,639,448,"1,123","2,210"
