,main_body_mid,main_body_uid,发布时间,处理内容,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,4424901551000626,5605450781,2019-10-07 23:31:39,哈哈哈哈哈哈,4424901953401363,3,0,哈哈哈哈哈哈,6207263072,__小7日记,https://weibo.com/u/6207263072,人生是一场修行,重庆,m,14469,241,501,"2,344",49,"6,679","9,072"
