,main_body_mid,main_body_uid,发布时间,处理内容,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,4684624980609688,3936162176,2021-09-23 16:33:10,终于更新了,4684628739228877,2,0,终于更新了,5161448350,酸汤面高手,https://weibo.com/u/5161448350,,其他,f,311,401,486,"1,564",2,974,"2,540"
1,4684624980609688,3936162176,2021-09-25 20:30:18,这么久更新这一点是不是太少了！,4685413191781202,1,0,这么久更新这一点是不是太少了！,5080759077,阿文阿文呀,https://weibo.com/u/5080759077,！,四川 绵阳,f,175,434,6,5,0,2,7
2,4684624980609688,3936162176,2021-09-23 17:23:26,甜咪了！！  嚯嚯果然女人的本质是爱浪漫,4684641393443893,1,0,甜咪了！！  嚯嚯果然女人的本质是爱浪漫,3303126375,一元两元Biu,https://weibo.com/u/3303126375,,四川 成都,f,325,178,256,660,2,276,938
3,4684624980609688,3936162176,2021-12-14 19:36:37,好久没更新！,4714390710126437,0,0,好久没更新！,2352313384,查耳闻,https://weibo.com/u/2352313384,,上海,f,337,569,232,695,150,"1,647","2,492"
