,main_body_mid,main_body_uid,发布时间,处理内容,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,4697045124779967,2951490505,2021-10-27 23:00:12,很想很想去年在身边的人，见到的，见不到的。,4697047326001680,0,0,很想很想去年在身边的人，见到的，见不到的。,2951490505,七月玖陆,https://weibo.com/u/2951490505,飞机飞过天空,福建 漳州,f,460,429,1421,"3,564",256,"1,330","5,150"
1,4697045124779967,2951490505,2021-10-27 22:58:27,去年下课回家的地铁上，耳机里循环的就是这首歌，那时候刚接触短视频，恰好当天发布的成片流量还不错，用的正是这首bgm，走在路上的风都是冷的，可是心情意外很好很好。,4697046886385687,0,0,去年下课回家的地铁上，耳机里循环的就是这首歌，那时候刚接触短视频，恰好当天发布的成片流量还不错，用的正是这首bgm，走在路上的风都是冷的，可是心情意外很好很好。,2951490505,七月玖陆,https://weibo.com/u/2951490505,飞机飞过天空,福建 漳州,f,460,429,1421,"3,564",256,"1,330","5,150"
