,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5156418214955165,6934183251,2025-04-17 14:59:45,感谢分享,来自山东,5156434229595458,0,0,感谢分享,6748680248,赛场探险家,https://weibo.com/u/6748680248,体育博主,新号 不新人,山东,m,40175,1634,1790,"14,796","3,081","91,207","109,084"
1,5156418214955165,6934183251,2025-04-17 14:54:23,继续更，喜欢看,来自山西,5156432878503580,0,0,继续更，喜欢看,2545508627,追星女孩王猫猫,https://weibo.com/u/2545508627,北京新片场传媒股份有限公司 编辑 娱乐博主 微博原创视频博主,跟大家一起分享正能量明星视频 快乐追星不停歇 （视频来源各大平台，网络，若侵必删）,山西 太原,f,153612,4010,31502,"559,289","65,128","3,094,141","3,718,558"
2,5156418214955165,6934183251,2025-04-17 14:49:36,特别关注了必须支持一下,来自四川,5156431675788759,0,0,特别关注了必须支持一下,1595766492,女娲的作品,https://weibo.com/u/1595766492,微博原创视频博主,接商务合作 有意向可私信  视频皆为搬运 可私信删除,上海,f,249784,478,23391,,,,
3,5156418214955165,6934183251,2025-04-17 14:34:58,了解一下,来自中国台湾,5156427993453764,0,0,了解一下,5592240468,情情就去看海,https://weibo.com/u/5592240468,微博剪辑视频博主,分享好看的有趣的喜欢的有意义的，愿所遇皆温柔。,台湾,f,143082,5299,13588,"238,970","4,800","370,115","613,885"
4,5156418214955165,6934183251,2025-04-17 14:21:51,来看看,来自内蒙古,5156424691486584,0,0,来看看,6028334448,庄周打碟,https://weibo.com/u/6028334448,娱乐博主,你喜欢看的 我这里都有～热播剧 电影想看什么发什么😍,湖北,f,137191,461,13476,"179,289","91,062","4,974,317","5,244,668"
5,5156418214955165,6934183251,2025-04-17 14:18:16,娱乐博主你最棒,来自四川,5156423789185666,0,0,娱乐博主你最棒,7766034989,妍如其茗,https://weibo.com/u/7766034989,四川长虹精密电子科技有限公司 工程师 电视剧博主 超话主持人（妍妍子晓晓茗超话） 微博原创视频博主,娱乐八卦，影视花絮，军事动漫，社会热点，全方位报道，承接推广！,其他,f,80127,4650,24991,"892,722","134,755","8,076,183","9,103,660"
6,5156418214955165,6934183251,2025-04-17 14:16:39,还想看👀啊，怎么就没有了,来自四川,5156423383387168,0,0,还想看👀啊，怎么就没有了,2080298957,人间美好_,https://weibo.com/u/2080298957,娱乐博主 微博原创视频博主,每天更新电视剧集，知道名字的麻烦点赞评论电视剧名！  微博视频太长不会爆，所以更的短的求求别举报！！！给博文点赞的都发大财！,四川,f,231973,2064,25373,"391,193","67,078","2,945,263","3,403,534"
7,5156418214955165,6934183251,2025-04-17 14:15:47,现偶博主的微博热度,来自内蒙古,5156423165020919,0,0,现偶博主的微博热度,5949326903,独白地瓜,https://weibo.com/u/5949326903,微博原创视频博主,step by step,内蒙古 呼和浩特,f,176260,602,21380,"294,862","64,937","1,196,124","1,555,923"
8,5156418214955165,6934183251,2025-04-17 14:36:03,影响力博主,来自江苏,5156428264770181,0,0,影响力博主,7741404672,吴糖可可,https://weibo.com/u/7741404672,,不要让我淋到雨🌧️，我怕我会发芽🌱爱❤️上你,江苏,f,10746,60,1250,890,104,"4,197","5,191"
9,5156418214955165,6934183251,2025-04-17 14:37:26,来看看,来自江苏,5156428612897869,0,0,来看看,7643221453,迷糊小姐w_,https://weibo.com/u/7643221453,,❤ (ɔˆз(ˆ⌣ˆc),江苏 苏州,f,28,34,1012,32,5,308,345
10,5156418214955165,6934183251,2025-04-17 14:17:34,"了解一下下<img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />",来自辽宁,5156423612763789,0,0,了解一下下[打call],1704169741,陈昊屿,https://weibo.com/u/1704169741,摄影师 代表作《追梦者》 情感博主 超话创作官（情感超话）,“让树成树，让花成花”,山东 滨州,m,452983,914,7111,"93,048","10,605,791","1,010,447","11,709,286"
11,5156418214955165,6934183251,2025-04-17 14:38:28,内容很精彩，值得推荐,来自江苏,5156428878184485,0,0,内容很精彩，值得推荐,7791047360,刚好爱你zcx,https://weibo.com/u/7791047360,,,其他,f,11,24,328,2,0,30,32
