,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5154337445904751,6628607827,2025-04-11 20:50:01,不禁让我想到各行各业都是女的埋头苦干做大做好之后，田力们不费吹灰之力就加入，然后基本盘们大捧特捧田力们，把女的都挤走，网络上一姐都没了，就剩“一哥”，现实里最经典的就是理发师,来自浙江,5154348050679928,2,294,不禁让我想到各行各业都是女的埋头苦干做大做好之后，田力们不费吹灰之力就加入，然后基本盘们大捧特捧田力们，把女的都挤走，网络上一姐都没了，就剩“一哥”，现实里最经典的就是理发师,7891682112,清醒的历程就像在爬山,https://weibo.com/u/7891682112,,浙江 杭州,f,18,129,378,0,34,97,131
1,5154337445904751,6628607827,2025-04-11 20:15:25,教女的如何当太监呢,来自河北,5154339342255422,0,349,教女的如何当太监呢,5641897970,叶大荑,https://weibo.com/u/5641897970,线头子通通给我死远点儿,北京,f,405,79,473,107,34,"1,392","1,533"
2,5154337445904751,6628607827,2025-04-11 20:39:52,比如所有影视剧中的男扮女装情节 没有一个是扮正常女人的，有哪个女的是男角色演的那个💩样的，粉丝还搁那恶心的夸演的好,来自江苏,5154345495563707,4,204,比如所有影视剧中的男扮女装情节 没有一个是扮正常女人的，有哪个女的是男角色演的那个💩样的，粉丝还搁那恶心的夸演的好,6028085255,无言刻碑,https://weibo.com/u/6028085255,到底要经历多少事 才能让女的学会不沾男 哪怕是为了自保。黑名单上限 逐渐弃号中,海外,f,94,84,1103,335,166,"1,960","2,461"
3,5154337445904751,6628607827,2025-04-11 20:25:01,雄性绞尽脑汁求偶是自然规律，男人塑造的“女人”才是男儿本色，只是男社不允许男人做自己，这才是性压抑的真相，支持男人恢复本色,来自陕西,5154341757394465,0,126,雄性绞尽脑汁求偶是自然规律，男人塑造的“女人”才是男儿本色，只是男社不允许男人做自己，这才是性压抑的真相，支持男人恢复本色,5896267335,把自己当人吧,https://weibo.com/u/5896267335,谁也救不了找死的蠢货。新建文件夹,湖南 长沙,f,68,173,619,38,10,39,87
4,5154337445904751,6628607827,2025-04-11 21:49:57,第二性教第一性如何更好地第二性化,来自上海,5154363133137461,1,60,第二性教第一性如何更好地第二性化,7493507614,双巴巴啥玩儿,https://weibo.com/u/7493507614,单击此处输入内容,其他,f,11,774,19279,"3,111",215,71,"3,397"
5,5154337445904751,6628607827,2025-04-12 02:13:23,雄性最知道怎么骚了，不然就容易绝种,来自广东,5154429427253632,0,43,雄性最知道怎么骚了，不然就容易绝种,5231085846,郭瞧瞧,https://weibo.com/u/5231085846,荒谬即灵感,广东 广州,f,514,133,2445,664,"2,010","11,333","14,007"
6,5154337445904751,6628607827,2025-04-11 21:34:53,男的自己想这样能不能别沾女的。虽然很辣我眼睛  但是支持♂扭来扭去被x化的自由,来自广西,5154359340959155,0,46,男的自己想这样能不能别沾女的。虽然很辣我眼睛  但是支持♂扭来扭去被x化的自由,6379985452,云祈年玩微博,https://weibo.com/u/6379985452,假如说温柔是谎话,其他,f,96,579,5391,"3,212",87,"1,830","5,129"
7,5154337445904751,6628607827,2025-04-11 20:16:46,最典的就是csc…,来自山东,5154339682782260,1,47,最典的就是csc…,5574679003,弯崽码头弯弯弯,https://weibo.com/u/5574679003,吃得苦中苦 迎娶美公主👸,其他,f,131,352,7598,"9,085",254,"1,888","11,227"
8,5154337445904751,6628607827,2025-04-11 21:51:33,古装剧里的太监，说话都要翘着兰花指，然而现实中没有女人会这样讲话。,来自广东,5154363535787897,1,43,古装剧里的太监，说话都要翘着兰花指，然而现实中没有女人会这样讲话。,1766101763,心有天游2018,https://weibo.com/u/1766101763,一只皮卡丘。,广东 中山,f,1556,344,12904,"3,034","6,906","3,972","13,912"
9,5154337445904751,6628607827,2025-04-12 09:01:23,更讨厌的是男扮女的网红演“女人如何勾心斗角”“女生宿舍如何如何”🤮,来自广东,5154532104080400,1,36,更讨厌的是男扮女的网红演“女人如何勾心斗角”“女生宿舍如何如何”🤮,5990839086,懒惰的氙,https://weibo.com/u/5990839086,赎身于世界,北京 海淀区,f,5357,1962,10460,"30,857","8,773","32,788","72,418"
