,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5155262961550481,5821002430,2025-04-14 13:11:14,"动漫退根还林，很满意。<img alt=""[爱你]"" title=""[爱你]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/f6/2018new_aini_org.png"" /><img alt=""[爱你]"" title=""[爱你]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/f6/2018new_aini_org.png"" />",来自广东,5155319756358630,2,53,动漫退根还林，很满意。[爱你][爱你],5622300059,微风拂过你的脸520,https://weibo.com/u/5622300059,返景入深林，复照青苔上。,广东 广州,f,106,385,688,965,52,"2,669","3,686"
1,5155262961550481,5821002430,2025-04-14 13:13:09,希望大家能善待王林婉儿，他们在动漫这里重生了，请给制作组多一点耐心，只审视正片，不要管外面的节奏,来自广东,5155320238182432,0,31,希望大家能善待王林婉儿，他们在动漫这里重生了，请给制作组多一点耐心，只审视正片，不要管外面的节奏,5622300059,微风拂过你的脸520,https://weibo.com/u/5622300059,返景入深林，复照青苔上。,广东 广州,f,106,385,688,965,52,"2,669","3,686"
2,5155262961550481,5821002430,2025-04-14 10:42:09,可以的呀,来自山东,5155282239621176,0,8,可以的呀,7649496441,好多蜡烛快给我,https://weibo.com/u/7649496441,,其他,m,10,137,170,1,0,11,12
3,5155262961550481,5821002430,2025-04-14 11:48:09,"<img alt=""[哇]"" title=""[哇]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3d/2022_wow_org.png"" />写的很棒👍🏻",来自山东,5155298849065507,1,5,[哇]写的很棒👍🏻,7941503872,捉泥秋_,https://weibo.com/u/7941503872,镇魂,其他,f,39,131,521,162,6,409,577
4,5155262961550481,5821002430,2025-04-14 13:01:22,"这文笔绝了<img alt=""[鼓掌]"" title=""[鼓掌]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_guzhang_org.png"" /><img alt=""[鼓掌]"" title=""[鼓掌]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_guzhang_org.png"" /><img alt=""[鼓掌]"" title=""[鼓掌]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_guzhang_org.png"" />点评的非常好<img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" /><img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" /><img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />",来自广东,5155317273333942,0,11,这文笔绝了[鼓掌][鼓掌][鼓掌]点评的非常好[打call][打call][打call],5611182191,木木and慕慕丶,https://weibo.com/u/5611182191,得此比目何辞死，只羡林婉不羡仙。,其他,f,48,294,401,423,11,"1,530","1,964"
5,5155262961550481,5821002430,2025-04-14 13:10:52,"说的太好了<img alt=""[哇]"" title=""[哇]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3d/2022_wow_org.png"" /><img alt=""[哇]"" title=""[哇]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3d/2022_wow_org.png"" />",来自广东,5155319668277711,0,9,说的太好了[哇][哇],5622300059,微风拂过你的脸520,https://weibo.com/u/5622300059,返景入深林，复照青苔上。,广东 广州,f,106,385,688,965,52,"2,669","3,686"
6,5155262961550481,5821002430,2025-04-14 10:44:10,很棒了,来自山东,5155282747134840,1,4,很棒了,7901214764,每天都好累呢,https://weibo.com/u/7901214764,,北京,f,1,61,56,0,0,0,0
7,5155262961550481,5821002430,2025-04-14 13:52:30,"<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />深得我心",来自重庆,5155330142245401,1,7,[doge]深得我心,5366460782,大西瓜好好吃啊_,https://weibo.com/u/5366460782,加油！加油！加油！,其他,m,83,70,262,3,0,66,69
8,5155262961550481,5821002430,2025-04-14 10:43:20,无敌了,来自山东,5155282541084974,0,5,无敌了,7824720414,小猫饼干脆面,https://weibo.com/u/7824720414,,湖北,f,3,92,117,8,0,29,37
9,5155262961550481,5821002430,2025-04-14 12:49:51,"给你10086个赞 这文笔震撼 <img alt=""[鼓掌]"" title=""[鼓掌]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_guzhang_org.png"" /><img alt=""[鼓掌]"" title=""[鼓掌]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_guzhang_org.png"" /><img alt=""[鼓掌]"" title=""[鼓掌]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_guzhang_org.png"" /><img alt=""[鼓掌]"" title=""[鼓掌]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_guzhang_org.png"" />",来自湖北,5155314375068242,0,3,给你10086个赞 这文笔震撼 [鼓掌][鼓掌][鼓掌][鼓掌],7380812189,是钧钧钧钧呀,https://weibo.com/u/7380812189,、不想摆事实讲道理 只想做世间万物的爸爸,其他,f,153,131,644,"7,835",195,"16,391","24,421"
