,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5103490231173852,3178093153,2024-11-22 12:58:07,"超精辟！之前有一任，买东西从来都是截图发给我，说我给你买一个吧，从来没买过，分手的时候都删除好友了在qq 私信我说哪次吃饭他掏的钱很多，让我把钱给他。。。可惜我不是女主生活也不是电视剧，一通好骂直接拉黑<img alt=""[可爱]"" title=""[可爱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/09/2018new_keai_org.png"" />垃圾你就待在垃圾桶里",来自河北,5103494992759459,0,23,超精辟！之前有一任，买东西从来都是截图发给我，说我给你买一个吧，从来没买过，分手的时候都删除好友了在qq 私信我说哪次吃饭他掏的钱很多，让我把钱给他。。。可惜我不是女主生活也不是电视剧，一通好骂直接拉黑[可爱]垃圾你就待在垃圾桶里,6632816054,哭着打架的粉红女战士,https://weibo.com/u/6632816054,凡事发生必有利于我,河北 保定,f,16,380,1889,244,27,78,349
1,5103490231173852,3178093153,2024-11-22 12:51:39,说的对，钱都不愿意给你花还想要你的生育价值，姐妹们图什么啊,来自四川,5103493364322327,0,19,说的对，钱都不愿意给你花还想要你的生育价值，姐妹们图什么啊,1782401580,CorpseFlowers,https://weibo.com/u/1782401580,🎠| 世上无难事，只要肯放弃,海外,f,3405,958,1016,"17,063",743,"12,866","30,672"
2,5103490231173852,3178093153,2024-11-22 17:45:01,"前男友天天把对付前任学生妹的那套用在我身上 我不喜欢游乐园这种便宜的地方约会 他就pua我说我让他没有恋爱的感觉<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自湖北,5103567192985182,4,6,前男友天天把对付前任学生妹的那套用在我身上 我不喜欢游乐园这种便宜的地方约会 他就pua我说我让他没有恋爱的感觉[允悲],7860281267,momo12383,https://weibo.com/u/7860281267,树洞,其他,f,1,68,55,5,3,10,18
3,5103490231173852,3178093153,2024-11-22 22:22:35,"经历过才懂喵子说的真对<img alt=""[拜拜]"" title=""[拜拜]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2018new_baibai_org.png"" /><img alt=""[拜拜]"" title=""[拜拜]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2018new_baibai_org.png"" /><img alt=""[拜拜]"" title=""[拜拜]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2018new_baibai_org.png"" />钱真的是检验一个男的是否值得，白白耽误我五年",来自广东,5103637048590531,0,3,经历过才懂喵子说的真对[拜拜][拜拜][拜拜]钱真的是检验一个男的是否值得，白白耽误我五年,5579487787,YoOoYoy_ya,https://weibo.com/u/5579487787,,其他,m,54,102,784,154,5,149,308
4,5103490231173852,3178093153,2024-11-22 12:51:37,吗呀，精辟,来自广东,5103493357244194,0,0,吗呀，精辟,3021294477,SKMK-ysozk,https://weibo.com/u/3021294477,好无语哦，一起死吧,其他,m,1608,526,8148,"6,634","1,439","17,392","25,465"
5,5103490231173852,3178093153,2024-11-23 06:47:57,这种不接触为妙 更甚是被女人倒贴过得男人更吓人,来自福建,5103764224868975,0,0,这种不接触为妙 更甚是被女人倒贴过得男人更吓人,7396269450,小劉i爱吃辣,https://weibo.com/u/7396269450,尊重事实 驳回情绪,浙江 宁波,f,152,511,1232,326,18,170,514
6,5103490231173852,3178093153,2024-11-22 17:03:32,会云多云,来自江西,5103556753099830,0,0,会云多云,5739516418,LionLionLionn,https://weibo.com/u/5739516418,,海外 美国,m,21,267,709,13,2,46,61
7,5103490231173852,3178093153,2024-11-22 16:07:10,全中了 喵子 一脚踢飞了,来自广东,5103542568487746,0,0,全中了 喵子 一脚踢飞了,3178468654,CherryLLime,https://weibo.com/u/3178468654,人相遇又离别,湖南 郴州,f,948,317,1375,"5,597",110,"2,552","8,259"
8,5103490231173852,3178093153,2024-11-22 12:56:08,说的太棒了,来自山西,5103494492589272,0,0,说的太棒了,6346545580,去掉半杯烦恼boboya,https://weibo.com/u/6346545580,,其他,f,15,190,1043,15,0,64,79
9,5103490231173852,3178093153,2024-11-22 13:34:11,总有些恶毒的女人想拉低全体女性待遇，总有些恶毒的男性想cpu白嫖女性想找免费保姆和免费生育工具,来自湖北,5103504068969763,0,14,总有些恶毒的女人想拉低全体女性待遇，总有些恶毒的男性想cpu白嫖女性想找免费保姆和免费生育工具,7913479436,骂我的早点死99,https://weibo.com/u/7913479436,非处勿扰，男人勿扰！非处男和非处女勿扰！非处不要看我微博！骂我的10倍还回去！想白嫖想占我便宜的偷窥我的全都短命早死！偷窥我的全家短命早死！,其他,f,2,33,912,33,13,974,"1,020"
