,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5069193945027595,2028810631,2024-08-19 21:31:01,不一定每次都AA，但整体上两个人花费应该差不多,来自山东,5069197225492636,5,95,不一定每次都AA，但整体上两个人花费应该差不多,7856412344,Grey_A1917,https://weibo.com/u/7856412344,,其他,f,3,86,144,11,1,27,39
1,5069193945027595,2028810631,2024-08-19 22:00:16,家务AA吗？HPV风险AA吗？,来自安徽,5069204581781932,21,37,家务AA吗？HPV风险AA吗？,6355207761,紫怡yzx,https://weibo.com/u/6355207761,,安徽,f,24,347,6903,57,15,219,291
2,5069193945027595,2028810631,2024-08-19 22:11:30,算这么清楚还谈什么恋爱呢？朋友之间还经常请客呢，太精明的恋爱对象可经不起考验。,来自江苏,5069207406382336,0,23,算这么清楚还谈什么恋爱呢？朋友之间还经常请客呢，太精明的恋爱对象可经不起考验。,1100834631,Elene茉,https://weibo.com/u/1100834631,吃营养的食物，过健康的生活。生活不只是活着，而应该活的有滋有味，即使冰箱里只剩下馒头，也可以选择孜然烤馒头片，而不是白水嚼馒头。,江苏 南京,f,148,440,290,52,18,163,233
3,5069193945027595,2028810631,2024-08-19 22:26:49,"谈恋爱就AA了，那结婚也AA，生孩子也A个子宫吧<img alt=""[开学季]"" title=""[开学季]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/72/2021_kaixueji_org.png"" />",来自广东,5069211267499040,3,20,谈恋爱就AA了，那结婚也AA，生孩子也A个子宫吧[开学季],5469837769,栗原橘枝,https://weibo.com/u/5469837769,,香港,f,33,401,2224,4,0,10,14
4,5069193945027595,2028810631,2024-08-19 21:42:09,"不谈恋爱什么AA制都不用烦，自己挣钱自己花不好吗？但是男女还是……<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" /><img alt=""[二哈]"" title=""[二哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/22/2018new_erha_org.png"" />",来自广东,5069200022308277,0,15,不谈恋爱什么AA制都不用烦，自己挣钱自己花不好吗？但是男女还是……[允悲][二哈],7360497854,小君·555无缘,https://weibo.com/u/7360497854,202123202426换一种方式爱你 一生中最爱，亦哥亦友亦…， 唯一一个，其实换一种方式爱很好， 少了很多烦恼事🐯🐯🌜🌟❤️ 20241011327,广东,f,136,108,1431,"3,649",17,"1,029","4,695"
5,5069193945027595,2028810631,2024-08-19 22:37:36,"女拳好多，动不动就拿生孩子出来，绝杀呢<img alt=""[开学季]"" title=""[开学季]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/72/2021_kaixueji_org.png"" />",来自山东,5069213977544212,2,15,女拳好多，动不动就拿生孩子出来，绝杀呢[开学季],7413350409,坚果建国123,https://weibo.com/u/7413350409,.,其他,f,43,75,0,,,,
6,5069193945027595,2028810631,2024-08-19 22:14:30,"同居还AA<img alt=""[费解]"" title=""[费解]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/2a/2018new_wenhao_org.png"" />还是不要同居了，做朋友吧，谁也不用花谁的",来自浙江,5069208163718626,1,12,同居还AA[费解]还是不要同居了，做朋友吧，谁也不用花谁的,2128333107,ho晓希生活在别处,https://weibo.com/u/2128333107,天王星来了,浙江 宁波,f,153,715,883,79,29,41,149
7,5069193945027595,2028810631,2024-08-20 00:46:08,"生孩子怎么不aa，真会算计<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自浙江,5069246325588378,0,9,生孩子怎么不aa，真会算计[允悲],7765613599,吃一口甜逸,https://weibo.com/u/7765613599,去跟我钻进棉被ei～↑看过陶喆soul powlⅡ宁波演唱会版，看小说八卦小能手abo,其他,m,25,218,2655,"1,666",35,"7,745","9,446"
8,5069193945027595,2028810631,2024-08-19 22:19:14,"我觉得不应该谈恋爱<img alt=""[憧憬]"" title=""[憧憬]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/c9/2018new_chongjing_org.png"" />",来自浙江,5069209352801411,1,9,我觉得不应该谈恋爱[憧憬],6383513916,四叶之楠,https://weibo.com/u/6383513916,,河南,f,19,398,212,52,14,282,348
9,5069193945027595,2028810631,2024-08-19 22:39:10,AA制要两个人商量着来，我和老公婚前同居了10年一直是AA。AA是我提出的，我的观念就是谁赚钱都不容易，婚前我不想占任何人的便宜。当然他是不同意AA的那一方，觉得自己是男生应该多负担，我认为有这个心就可以了，所以说服他和我AA。我们房租、水电瓦斯和平日买菜做饭的食费一人一半由我支配，其他随意,来自日本,5069214370498151,0,5,AA制要两个人商量着来，我和老公婚前同居了10年一直是AA。AA是我提出的，我的观念就是谁赚钱都不容易，婚前我不想占任何人的便宜。当然他是不同意AA的那一方，觉得自己是男生应该多负担，我认为有这个心就可以了，所以说服他和我AA。我们房租、水电瓦斯和平日买菜做饭的食费一人一半由我支配，其他随意,5061309689,新渣浪,https://weibo.com/u/5061309689,,海外,m,459,384,3334,298,76,"1,400","1,774"
