,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5122693055906655,7409418328,2025-01-15 07:16:03,"我姐妹连婚纱照都aa，那时我就补看好。。果然婚内每个月不仅得给婆婆2k生活费，工资还得给伴侣管，自己留点零花钱。。化妆品衣服通通舍不得买，婆婆每天穿金戴银打扮时尚，然后再嫌弃她邋遢土气<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />。。她这日子是真能过下去",来自福建,5122977856749842,2,19,我姐妹连婚纱照都aa，那时我就补看好。。果然婚内每个月不仅得给婆婆2k生活费，工资还得给伴侣管，自己留点零花钱。。化妆品衣服通通舍不得买，婆婆每天穿金戴银打扮时尚，然后再嫌弃她邋遢土气[允悲]。。她这日子是真能过下去,2907706555,用户hay181wf2h,https://weibo.com/u/2907706555,,其他,m,250,2289,2316,3,5,117,125
1,5122693055906655,7409418328,2025-01-14 12:28:55,"我妈一个同事，去超市买菜都要aa结账，拎东西也是，一人一边，据说tt都要aa<img alt=""[融化]"" title=""[融化]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/53/2022_melt_org.png"" /><img alt=""[融化]"" title=""[融化]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/53/2022_melt_org.png"" /><img alt=""[融化]"" title=""[融化]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/53/2022_melt_org.png"" />后来孩子出国了就离了",来自河北,5122694198856689,2,56,我妈一个同事，去超市买菜都要aa结账，拎东西也是，一人一边，据说tt都要aa[融化][融化][融化]后来孩子出国了就离了,6804926836,罗伯斯毕尔爱吃橘子,https://weibo.com/u/6804926836,"Be bold, be bolder",北京,f,2474,493,8272,"5,384","25,290","25,280","55,954"
2,5122693055906655,7409418328,2025-01-14 13:46:31,"虽然我不主张女孩子花男孩子的钱心安理得，但是我也不喜欢AA，两个人到了一定的关系后谈钱就伤感情了，真的就像王说的不如你一顿我一顿或者你请一顿我送你点东西之类的。清醒是因为算计，算计是因为不够爱<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自广西,5122713729893598,1,38,虽然我不主张女孩子花男孩子的钱心安理得，但是我也不喜欢AA，两个人到了一定的关系后谈钱就伤感情了，真的就像王说的不如你一顿我一顿或者你请一顿我送你点东西之类的。清醒是因为算计，算计是因为不够爱[doge],2339594964,今天睡得很坏,https://weibo.com/u/2339594964,此人无法简介,广西,f,821,359,8836,"3,569",189,"4,265","8,023"
3,5122693055906655,7409418328,2025-01-14 12:25:50,"<img alt=""[挖鼻]"" title=""[挖鼻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9a/2018new_wabi_thumb.png"" />",来自四川,5122693422648967,3,0,[挖鼻],7843622909,菲比不飞问你要起飞啊-,https://weibo.com/u/7843622909,镇魂 |  我们从1969年起就不卖雪碧了,其他,f,210,43,205,230,14,190,434
4,5122693055906655,7409418328,2025-01-14 12:39:00,"<img alt=""[融化]"" title=""[融化]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/53/2022_melt_org.png"" />之前有顿饭，俺都不想讲了（。）",来自上海,5122696740602390,2,2,[融化]之前有顿饭，俺都不想讲了（。）,2042759682,吃得安乐娅,https://weibo.com/u/2042759682,广东叉烧/微博是吐槽加整理集合地/非兴趣领域和要紧事不回复留言板or私信/频繁看你是觉得你有意思你可以当我短暂的暗恋你/不在乎你看不看我但感谢观看,广东,f,747,1088,4603,713,"2,035","1,277","4,025"
5,5122693055906655,7409418328,2025-01-14 13:02:29,"姐姐 我没谈过恋爱 <img alt=""[融化]"" title=""[融化]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/53/2022_melt_org.png"" />就是到时候如果恋爱了出去约会什么的 也不要aa的好么 <img alt=""[并不简单]"" title=""[并不简单]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/aa/2018new_bingbujiandan_org.png"" />",来自浙江,5122702648543714,2,1,姐姐 我没谈过恋爱 [融化]就是到时候如果恋爱了出去约会什么的 也不要aa的好么 [并不简单],7926224835,饭饭好运来财,https://weibo.com/u/7926224835,,其他,f,7,128,14,49,0,21,70
6,5122693055906655,7409418328,2025-01-14 12:40:45,虽然不是都AA，但很多夫妻都是自己的工资自己花。,来自山东,5122697183101647,5,2,虽然不是都AA，但很多夫妻都是自己的工资自己花。,7871019486,姐姐没有双眼皮,https://weibo.com/u/7871019486,人生似水岂无涯，浮云吹作雪，世味煮成茶。,其他,f,28,65,162,113,3,118,234
7,5122693055906655,7409418328,2025-01-14 15:40:11,去年九月份回家才从外婆嘴里得知跟我从小长大的朋友也是跟她老公离婚了，原因是她在家带孩子，她老公嫌她不工作没钱还要问他要钱……,来自广东,5122742334785165,1,8,去年九月份回家才从外婆嘴里得知跟我从小长大的朋友也是跟她老公离婚了，原因是她在家带孩子，她老公嫌她不工作没钱还要问他要钱……,6124106877,芝士巧克Lee,https://weibo.com/u/6124106877,凡是过往，皆为序章,贵州,f,331,45,11,33,0,30,63
8,5122693055906655,7409418328,2025-01-14 14:17:50,我接受不了情侣AA行为，这个行为就很冷漠～经济上互相算计其实就会导致感情上很破裂～,来自江西,5122721608632832,0,11,我接受不了情侣AA行为，这个行为就很冷漠～经济上互相算计其实就会导致感情上很破裂～,2454329980,racky-ye,https://weibo.com/u/2454329980,白日梦顶级爱好者,江西 抚州,f,387,629,3745,"2,178",248,342,"2,768"
9,5122693055906655,7409418328,2025-01-14 13:23:20,对，我觉得aa制就是一个打着平等旗号的剥削,来自日本,5122707894833064,0,6,对，我觉得aa制就是一个打着平等旗号的剥削,7940678241,大草莓重新来过,https://weibo.com/u/7940678241,,其他,m,3,62,10,0,0,2,2
10,5122693055906655,7409418328,2025-01-14 12:28:11,我同事0元薅的鼠标还是啥东西，送给他女朋友还在那洋洋得意哈哈哈哈,来自西藏,5122694015616485,1,1,我同事0元薅的鼠标还是啥东西，送给他女朋友还在那洋洋得意哈哈哈哈,7523015691,狂抱龙战士,https://weibo.com/u/7523015691,,其他,f,202,253,269,92,1,369,462
11,5122693055906655,7409418328,2025-01-15 09:39:54,"<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" /><img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" /><img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />我对象把钱都给我了，告诉我留点儿备用的，剩下的怎么花都行，想买东西别太离谱都可以",来自天津,5123014054118690,0,3,[允悲][允悲][允悲]我对象把钱都给我了，告诉我留点儿备用的，剩下的怎么花都行，想买东西别太离谱都可以,5849076717,BESTliliare,https://weibo.com/u/5849076717,当你走到一个足够高的程度时， 会发现身边的都是好人❤️❤️,内蒙古,f,830,224,382,278,4,982,"1,264"
12,5122693055906655,7409418328,2025-01-15 04:47:41,还没谈上恋爱但是一想到dating的时候谁付钱这个问题都让我有点手足无措或者是不知道该怎么处理，下意识就会想要不我付要不就a。以及我对喜欢的人会有莫名其妙自卑。所以一想到在暧昧期或者是刚确立关系的时候出去玩就是很头疼,来自广西,5122940513550835,1,0,还没谈上恋爱但是一想到dating的时候谁付钱这个问题都让我有点手足无措或者是不知道该怎么处理，下意识就会想要不我付要不就a。以及我对喜欢的人会有莫名其妙自卑。所以一想到在暧昧期或者是刚确立关系的时候出去玩就是很头疼,5525842779,吓他妈老子一跳,https://weibo.com/u/5525842779,,香港,f,1,350,361,248,7,493,748
13,5122693055906655,7409418328,2025-01-14 21:24:41,"我也觉得每一个东西都AA的话好伤感情啊，有来有往岂不是更好<img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" />",来自湖北,5122829030790103,1,0,我也觉得每一个东西都AA的话好伤感情啊，有来有往岂不是更好[good],6120571908,indelible201701,https://weibo.com/u/6120571908,,湖北 武汉,f,37,10,5,0,0,3,3
14,5122693055906655,7409418328,2025-01-14 13:49:09,"<img alt=""[微笑]"" title=""[微笑]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e3/2018new_weixioa02_org.png"" />之前一直AA，前夫哥A上瘾了，出去吃饭像是兄弟，吃完先转钱<img alt=""[拜拜]"" title=""[拜拜]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2018new_baibai_org.png"" />为了顾及他面子每次都是他付我再a给他",来自四川,5122714392071827,2,6,[微笑]之前一直AA，前夫哥A上瘾了，出去吃饭像是兄弟，吃完先转钱[拜拜]为了顾及他面子每次都是他付我再a给他,5937570653,呼呼h呼呼,https://weibo.com/u/5937570653,你说过的,甘肃,f,36,181,41,47,0,114,161
15,5122693055906655,7409418328,2025-01-14 14:36:22,"这么抠搜的人居然能娶到老婆<img alt=""[睡]"" title=""[睡]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e2/2018new_shuijiao_thumb.png"" />",来自四川,5122726276890632,0,7,这么抠搜的人居然能娶到老婆[睡],5768222213,只会说好帅,https://weibo.com/u/5768222213,我想睡懒觉,四川 成都,f,66,225,1,86,0,0,86
16,5122693055906655,7409418328,2025-01-16 02:09:40,"评论区真炸裂💩婚姻保护的本来就是财产 不然是感情吗？恋爱AA甚至婚后的各花各工资都❌ 这样的话我干嘛不一个人过<img alt=""[费解]"" title=""[费解]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/2a/2018new_wenhao_org.png"" />",来自陕西,5123263140987078,0,1,评论区真炸裂💩婚姻保护的本来就是财产 不然是感情吗？恋爱AA甚至婚后的各花各工资都❌ 这样的话我干嘛不一个人过[费解],5129858002,迷人张二狗_,https://weibo.com/u/5129858002,晚睡协会常任理事/全国贫困大赛形象代言人,陕西 西安,f,270,112,286,182,4,754,940
17,5122693055906655,7409418328,2025-01-14 14:16:29,男人爱算计一点都不假,来自山西,5122721270204761,0,2,男人爱算计一点都不假,6483891468,不爱吃荔枝必上岸版,https://weibo.com/u/6483891468,“是的，我考上了”,浙江 杭州,f,53,95,107,175,3,203,381
18,5122693055906655,7409418328,2025-01-14 13:28:42,"真的是一分一毫都不舍得多花啊<img alt=""[裂开]"" title=""[裂开]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1b/202011_liekai_org.png"" />",来自广东,5122709247754493,0,2,真的是一分一毫都不舍得多花啊[裂开],5385039575,小溶理科超好,https://weibo.com/u/5385039575,abo,其他,f,160,353,2594,935,5,598,"1,538"
19,5122693055906655,7409418328,2025-01-14 12:30:17,（任何一种类型题的）婚姻对女人来讲有什么好处？,来自四川,5122694544361080,0,2,（任何一种类型题的）婚姻对女人来讲有什么好处？,5589151989,纪念日hui,https://weibo.com/u/5589151989,每一天，都是纪念日。（至少这辈子活得爱憎分明有血有肉最爱自己任由所有人从我生命中来去）,四川,f,148,1255,5362,"1,302",351,"3,129","4,782"
20,5122693055906655,7409418328,2025-01-14 13:39:10,"什么都要A 结婚干嘛 免费上床吗<img alt=""[老师好]"" title=""[老师好]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/0d/2022_Teacher_org.png"" />",来自河北,5122711879160297,0,1,什么都要A 结婚干嘛 免费上床吗[老师好],7216026528,缺钙的慢羊羊吖吖吖,https://weibo.com/u/7216026528,平安顺遂.,其他,f,6,99,0,0,0,0,0
21,5122693055906655,7409418328,2025-01-14 12:45:30,"天呐，都结婚了还aa<img alt=""[疑问]"" title=""[疑问]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/b8/2018new_ningwen_org.png"" />",来自湖北,5122698372191003,0,1,天呐，都结婚了还aa[疑问],7569545651,九星连云,https://weibo.com/u/7569545651,,湖北,f,7,308,52,14,1,34,49
22,5122693055906655,7409418328,2025-01-14 12:42:48,这么抠还能娶到老婆,来自黑龙江,5122697696642933,0,1,这么抠还能娶到老婆,7582098285,_派派老师,https://weibo.com/u/7582098285,,黑龙江 牡丹江,f,7,66,13,0,0,33,33
23,5122693055906655,7409418328,2025-01-14 12:35:54,"太抠了吧 <img alt=""[困]"" title=""[困]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3c/2018new_kun_org.png"" /><img alt=""[困]"" title=""[困]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3c/2018new_kun_org.png"" /><img alt=""[困]"" title=""[困]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3c/2018new_kun_org.png"" />",来自广东,5122695960199705,0,1,太抠了吧 [困][困][困],7359988109,Unawwwo,https://weibo.com/u/7359988109,,其他,f,15,117,279,202,1,184,387
24,5122693055906655,7409418328,2025-01-14 12:32:56,心疼男人倒霉一辈子，一而再不能再而三了，下次一定不心疼男人给他花钱！！,来自辽宁,5122695210993884,0,1,心疼男人倒霉一辈子，一而再不能再而三了，下次一定不心疼男人给他花钱！！,6064100166,_莓莓绵绵冰,https://weibo.com/u/6064100166,我的日常碎碎念📝 《绵绵冰的电子日记本📒》,辽宁,f,67,171,302,258,1,209,468
25,5122693055906655,7409418328,2025-01-14 12:30:49,最后一句话狠狠点了,来自江西,5122694676744427,0,1,最后一句话狠狠点了,7288861406,是月亮与星星啊,https://weibo.com/u/7288861406,,其他,f,9,111,88,4,0,74,78
26,5122693055906655,7409418328,2025-01-14 12:29:51,远离抠搜男,来自河南,5122694437667741,0,1,远离抠搜男,7801648004,untrammelled_,https://weibo.com/u/7801648004,,其他,f,106,68,41,44,0,13,57
