,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5070355297469964,5790955177,2024-08-23 02:21:23,白还不睡？！,来自北京,5070357455439180,1,0,白还不睡？！,6424186811,总有美男想害朕,https://weibo.com/u/6424186811,镇魂,北京,m,383,679,129,276,9,173,458
1,5070355297469964,5790955177,2024-08-23 12:30:47,"又要A又要B的<img alt=""[淡淡的]"" title=""[淡淡的]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7b/2024_takearest_org.png"" />",来自北京,5070510817546073,1,12,又要A又要B的[淡淡的],7720432399,宽心饮酒宝帐坐,https://weibo.com/u/7720432399,不是博主  混吃等死的米虫 搞笑女朋友圈 不接咨询,其他,f,5048,48,6403,"37,883","5,581","62,886","106,350"
2,5070355297469964,5790955177,2024-08-23 15:45:01,“我跟男友开销差不多对半分，我觉得我可厉害了，能自己养活自己！”,来自湖北,5070559698486291,0,4,“我跟男友开销差不多对半分，我觉得我可厉害了，能自己养活自己！”,5316785972,姜观梦,https://weibo.com/u/5316785972,写有长期断更地摊文学《我的朋友唐茉莉小姐》/关注七天后可私信/答应我，不要下雪山🏔️,北京,f,4834,348,2190,"7,251","5,628","48,561","61,440"
3,5070355297469964,5790955177,2024-08-23 12:08:35,哈哈哈哈哈哈,来自浙江,5070505231516520,0,8,哈哈哈哈哈哈,5416171371,宝贝烟崽,https://weibo.com/u/5416171371,会好的,湖北,f,347,606,778,"2,705",13,"3,372","6,090"
4,5070355297469964,5790955177,2024-08-23 10:30:55,"不是谈个对象吃饭还要a啊<img alt=""[衰]"" title=""[衰]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a2/2018new_shuai_org.png"" />",来自江苏,5070480651854330,0,1,不是谈个对象吃饭还要a啊[衰],2177266720,bellaaa-nana,https://weibo.com/u/2177266720,闷声干大事,江苏,f,450,856,4046,904,212,"1,560","2,676"
5,5070355297469964,5790955177,2024-08-23 02:26:24,哈哈哈哈哈哈哈哈哈哈,来自英国,5070358719234602,0,1,哈哈哈哈哈哈哈哈哈哈,7341601209,woiusjnmekidhga,https://weibo.com/u/7341601209,当一名全栈工程师👾,其他,m,276,785,5731,"4,028",541,"4,047","8,616"
6,5070355297469964,5790955177,2024-08-25 14:03:53,哈哈哈哈哈哈哈,来自福建,5071259026588398,0,0,哈哈哈哈哈哈哈,7869462070,泡泡卷奶莓,https://weibo.com/u/7869462070,,其他,m,17,90,829,6,4,8,18
7,5070355297469964,5790955177,2024-08-23 12:33:23,"这种我就直接断舍离，反正有得挑，读书的时候遇到好几个这样的，十年过去了他们一个比一个混的差<img alt=""[吃瓜]"" title=""[吃瓜]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/01/2018new_chigua_org.png"" />",来自北京,5070511472907159,0,1,这种我就直接断舍离，反正有得挑，读书的时候遇到好几个这样的，十年过去了他们一个比一个混的差[吃瓜],3630541122,假装是个射手座,https://weibo.com/u/3630541122,微博再见,北京,f,487,432,227,231,11,215,457
8,5070355297469964,5790955177,2024-08-23 03:14:48,哈哈哈哈哈哈,来自吉林,5070370900279741,0,0,哈哈哈哈哈哈,5459649436,冰城坦率的萝卜,https://weibo.com/u/5459649436,如何呢 嘻嘻,其他,f,9,87,165,276,11,502,789
9,5070355297469964,5790955177,2024-08-23 02:51:05,"像这种我直接给他放高压锅里闷一会他就老实了<img alt=""[哼]"" title=""[哼]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7c/2018new_heng_org.png"" />",来自湖南,5070364929426722,0,0,像这种我直接给他放高压锅里闷一会他就老实了[哼],7162885574,财神爷伴燕_许愿版,https://weibo.com/u/7162885574,老天保佑金山银山全都有,其他,f,53,625,664,39,24,148,211
