,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5133628210941071,2584648752,2025-02-13 17:58:12,"ni帮我看看，上周和一个男滴出去玩线下玩挺开心的，回家之后我提出a钱给他，他没要，之后他再没主动发过消息了，我也没发，目前就僵住…其实我是期待下一次的，不知道是不是我提出aa这个点不好<img alt=""[失望]"" title=""[失望]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/aa/2018new_shiwang_org.png"" />",来自浙江,5133648703002030,6,7,ni帮我看看，上周和一个男滴出去玩线下玩挺开心的，回家之后我提出a钱给他，他没要，之后他再没主动发过消息了，我也没发，目前就僵住…其实我是期待下一次的，不知道是不是我提出aa这个点不好[失望],5979468601,正宗国产甜妹,https://weibo.com/u/5979468601,轻快,海外,f,26,440,1616,599,219,724,"1,542"
1,5133628210941071,2584648752,2025-02-13 17:03:02,能提出aa都不用有第二次直接删掉,来自江西,5133634820900125,0,28,能提出aa都不用有第二次直接删掉,3208992934,知世不是芝士啊啊啊,https://weibo.com/u/3208992934,ᶜʳᵒˢˢ ᵗʰᵉ ˢᵗᵃʳˢ ᵒᵛᵉʳ ᵗʰᵉ ᵐᵒᵒⁿ ᵗᵒ ᵐᵉᵉᵗ ʸᵒᵘʳ ᵇᵉᵗᵗᵉʳ ˢᵉˡᶠ.,其他,f,188,21,178,121,0,60,181
2,5133628210941071,2584648752,2025-02-13 19:36:17,"我妈也是这么说的，想aa的男的都是想占便宜的，给男的花钱更不用说了<img alt=""[融化]"" title=""[融化]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/53/2022_melt_org.png"" /><img alt=""[融化]"" title=""[融化]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/53/2022_melt_org.png"" />我给男朋友买礼物啥的都不敢让我妈知道怕她说我，又觉得只收不送不太好<img alt=""[融化]"" title=""[融化]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/53/2022_melt_org.png"" />",来自北京,5133673387003784,0,17,我妈也是这么说的，想aa的男的都是想占便宜的，给男的花钱更不用说了[融化][融化]我给男朋友买礼物啥的都不敢让我妈知道怕她说我，又觉得只收不送不太好[融化],2792957404,慢热小鲨-only1,https://weibo.com/u/2792957404,🫧 这是我的垃圾桶 ｜PKX no.1,其他,f,817,143,824,974,60,"1,410","2,444"
3,5133628210941071,2584648752,2025-02-13 16:46:23,要是第一次约会接触后，吃完饭是我提出Aa说明我明确的对这男的没意思，不会再接触了。如果是男的先提出A那这男的真的直接消失吧🙏,来自湖北,5133630629743661,0,16,要是第一次约会接触后，吃完饭是我提出Aa说明我明确的对这男的没意思，不会再接触了。如果是男的先提出A那这男的真的直接消失吧🙏,5682679414,odkcii,https://weibo.com/u/5682679414,.ǝɯ ɹǝqɯǝɯǝɹ noʎ ǝdoɥ,海外 其他,f,945,321,272,463,14,"1,101","1,578"
4,5133628210941071,2584648752,2025-02-14 01:54:06,"感觉这种以后生了孩子躺产床上，都得拿出手机a孩子尿布钱，不然孩子光屁股没尿布穿，a到最后只会a出一个高级精算师，吃不得半点亏，生活里多吃一口肉要记你一年那种<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自陕西,5133768472395971,1,5,感觉这种以后生了孩子躺产床上，都得拿出手机a孩子尿布钱，不然孩子光屁股没尿布穿，a到最后只会a出一个高级精算师，吃不得半点亏，生活里多吃一口肉要记你一年那种[doge],5900748023,黎昼妖,https://weibo.com/u/5900748023,fuck,陕西,f,712,441,46846,"4,110","16,283","2,489","22,882"
5,5133628210941071,2584648752,2025-02-14 13:52:01,求解 如果跟对象出去玩 两个人都各付一点 再或者他请一顿我改天请一顿 这种男的可以吗,来自陕西,5133949137062988,2,0,求解 如果跟对象出去玩 两个人都各付一点 再或者他请一顿我改天请一顿 这种男的可以吗,6243568428,自由快乐小朋友,https://weibo.com/u/6243568428,勇敢追求热爱 开心快乐^ 你想要的总会有的 做自己,陕西 西安,f,323,1053,914,684,7,997,"1,688"
6,5133628210941071,2584648752,2025-02-13 18:13:58,"赞同 现在都抠门 以后得啥样<img alt=""[嘻嘻]"" title=""[嘻嘻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/33/2018new_xixi_org.png"" />",来自上海,5133652670812562,0,6,赞同 现在都抠门 以后得啥样[嘻嘻],6598264540,抠门就不开vip,https://weibo.com/u/6598264540,,海外,m,34,405,656,454,0,642,"1,096"
7,5133628210941071,2584648752,2025-02-17 09:47:00,一般男的有意思就不会让你a 会借机提出让你下次请回去 制造下次见面的机会 其实下次也不会让你付钱,来自四川,5134974640721704,0,0,一般男的有意思就不会让你a 会借机提出让你下次请回去 制造下次见面的机会 其实下次也不会让你付钱,3776542095,天上的星星到底有几颗呀,https://weibo.com/u/3776542095,人生苦短，及时行乐。,其他,f,191,242,1363,570,22,643,"1,235"
8,5133628210941071,2584648752,2025-02-13 23:00:41,"遇到一个不是AA的，但是他是说一定要一个人付一点，这样大家经济都一样，比如他请吃饭，那么等一下喝饮料一定是要我来请，<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />这跟朋友出去玩有什么区别那还不如我跟朋友一起出去还更开心",来自福建,5133724826737207,0,2,遇到一个不是AA的，但是他是说一定要一个人付一点，这样大家经济都一样，比如他请吃饭，那么等一下喝饮料一定是要我来请，[允悲]这跟朋友出去玩有什么区别那还不如我跟朋友一起出去还更开心,2467588152,uyllan,https://weibo.com/u/2467588152,别看了，过的挺好,福建 厦门,f,173,333,19,10,0,23,33
9,5133628210941071,2584648752,2025-02-14 10:47:41,无比赞同，抠男甚至不配和我们美女做朋友,来自云南,5133902749109742,0,0,无比赞同，抠男甚至不配和我们美女做朋友,7956531524,用户7956531524,https://weibo.com/u/7956531524,,其他,f,0,103,78,2,0,39,41
