,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5134426113054843,2836305182,2025-02-15 21:47:41,粉底液用一次好几块呢！有时候见不值得的人，化妆感觉都浪费我粉底液,来自河南,5134431230628867,0,16,粉底液用一次好几块呢！有时候见不值得的人，化妆感觉都浪费我粉底液,7426104700,夏天落日后狂奔的少女,https://weibo.com/u/7426104700,,其他,f,4,181,274,13,2,99,114
1,5134426113054843,2836305182,2025-02-16 12:32:57,"甚至有些男的请看一个电影吃一个饭，女生要求送回家还觉得不和他睡觉亏了<img alt=""[嘻嘻]"" title=""[嘻嘻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/33/2018new_xixi_org.png"" />",来自新疆,5134654015801420,2,14,甚至有些男的请看一个电影吃一个饭，女生要求送回家还觉得不和他睡觉亏了[嘻嘻],6269017293,饮杯茉香奶绿Ziva_,https://weibo.com/u/6269017293,上辈子是电视机,其他,f,38,686,632,451,7,"1,156","1,614"
2,5134426113054843,2836305182,2025-02-15 22:22:36,"这么抠别出来约会了<img alt=""[淚]"" title=""[淚]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />",来自广东,5134440017434224,0,9,这么抠别出来约会了[淚],2552831723,_____Roy小獅子放棄來天壇座面基,https://weibo.com/u/2552831723,,其他,m,412,173,167,22,0,167,189
3,5134426113054843,2836305182,2025-02-16 12:50:01,"这么抠就回家吧 回家吧好不好<img alt=""[可爱]"" title=""[可爱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/09/2018new_keai_org.png"" />",来自广西,5134658310246162,0,5,这么抠就回家吧 回家吧好不好[可爱],5198466085,楼上的蛋糕,https://weibo.com/u/5198466085,我爱我家,广西,f,134,186,74,20,0,12,32
4,5134426113054843,2836305182,2025-02-16 02:31:06,"不扇死他就不错了<img alt=""[可爱]"" title=""[可爱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/09/2018new_keai_org.png"" />",来自江西,5134502552929430,0,3,不扇死他就不错了[可爱],6358534602,一周只有一个周六_,https://weibo.com/u/6358534602,智者向内寻求力量,其他,f,2547,547,666,"7,408",42,"18,473","25,923"
5,5134426113054843,2836305182,2025-02-16 01:55:52,我也是说,来自福建,5134493688006074,0,1,我也是说,7729085351,小猫的发疯地,https://weibo.com/u/7729085351,镇魂 🈲视奸-微博就是用来发疯的👿,福建,f,151,150,2095,"2,457",20,"2,723","5,200"
6,5134426113054843,2836305182,2025-02-15 21:28:30,"我滴妈呀！欧人呢这种男的<img alt=""[黑线]"" title=""[黑线]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a3/2018new_heixian_org.png"" />",来自陕西,5134426405339350,0,1,我滴妈呀！欧人呢这种男的[黑线],6040889990,靠于窗边听雨天_,https://weibo.com/u/6040889990,,陕西 西安,f,33,1026,355,183,0,132,315
7,5134426113054843,2836305182,2025-02-18 16:08:18,"还好没碰过这种男的<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自广东,5135432985871023,0,0,还好没碰过这种男的[允悲],6197442460,心碎鱼憨,https://weibo.com/u/6197442460,喜欢跟兄弟姐妹们聊天，但是奇奇怪怪的人不要私信我，不找py。,其他,f,132,69,283,325,1,100,426
8,5134426113054843,2836305182,2025-02-22 08:07:31,你打扮的是你自己，不是他,来自福建,5136761543984174,0,0,你打扮的是你自己，不是他,7909554083,用户7909554083,https://weibo.com/u/7909554083,,福建 福州,m,1,12,0,0,0,0,0
9,5134426113054843,2836305182,2025-02-18 14:59:30,🚬想起来我的散粉还是makeup forever的要三四百 粉底液还是兰蔻白金的要980 有的时候还是日抛美瞳,来自吉林,5135415675192088,0,0,🚬想起来我的散粉还是makeup forever的要三四百 粉底液还是兰蔻白金的要980 有的时候还是日抛美瞳,5510117481,一一_万事顺遂版,https://weibo.com/u/5510117481,我有的是力气和手段/操,其他,f,1071,894,1637,"1,379","2,724","3,552","7,655"
10,5134426113054843,2836305182,2025-02-15 21:28:48,狠狠点赞了 狠狠点赞了,来自广东,5134426478478459,0,1,狠狠点赞了 狠狠点赞了,2441091155,汤晓怡丶,https://weibo.com/u/2441091155,📝：努力赚钱买大房子🏠,陕西 安康,f,278,1661,679,706,5,774,"1,485"
11,5134426113054843,2836305182,2025-02-15 22:23:33,"我们女生能够精致漂亮地坐在那里陪他一起约会已经是最大的付出了<img alt=""[拜拜]"" title=""[拜拜]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2018new_baibai_org.png"" />不像有些男的可能都没有收拾一下 连最基本的保持体面都做不到<img alt=""[拜拜]"" title=""[拜拜]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2018new_baibai_org.png"" /><img alt=""[拜拜]"" title=""[拜拜]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2018new_baibai_org.png"" />去死吧",来自山东,5134440257292881,0,5,我们女生能够精致漂亮地坐在那里陪他一起约会已经是最大的付出了[拜拜]不像有些男的可能都没有收拾一下 连最基本的保持体面都做不到[拜拜][拜拜]去死吧,6323742291,-饮用纯净水-,https://weibo.com/u/6323742291,左边是热水 右边是冷,山东,m,17,500,1950,751,11,448,"1,210"
