,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5132981466044991,6064509025,2025-02-11 22:29:08,感觉不正常,来自安徽,5132992109872201,1,2,感觉不正常,5892541778,一凡wyh,https://weibo.com/u/5892541778,安徽骏源建筑工程有限公司 项目经理 微博原创视频博主,烟火人间  各有遗憾,安徽,m,9506,1185,17782,"42,937","31,240","110,165","184,342"
1,5132981466044991,6064509025,2025-02-11 21:47:29,男人大气点别斤斤计较,来自山东,5132981628575352,1,1,男人大气点别斤斤计较,6016750978,财校准目标1,https://weibo.com/u/6016750978,头像本人,,其他,m,15360,15023,14911,"1,562",192,"4,187","5,941"
2,5132981466044991,6064509025,2025-02-11 22:02:18,哈哈 我觉得还是比较正常的,来自重庆,5132985357043521,1,2,哈哈 我觉得还是比较正常的,7694563840,苹果加一sr,https://weibo.com/u/7694563840,娱乐博主,Love Sheena Ringo.,北京,m,5343,4857,6082,,,,
3,5132981466044991,6064509025,2025-02-11 21:55:28,看双方强弱吧,来自江苏,5132983636069830,3,1,看双方强弱吧,7486199862,丁禹兮的抽象派剪辑大师,https://weibo.com/u/7486199862,超话创作官（丁禹兮超话）,我是抽抽。刚从丁禹兮书包里跑出来。,其他,f,1150,1304,772,"13,514",317,"17,142","30,973"
4,5132981466044991,6064509025,2025-02-11 21:52:46,我感觉不正常吧，,来自河北,5132982958692010,2,1,我感觉不正常吧，,7973940515,情感素写,https://weibo.com/u/7973940515,情感博主,即使人间，万千种语言，也不及你一句“有我在”,其他,f,1662,818,618,"9,585",356,"18,776","28,717"
5,5132981466044991,6064509025,2025-02-11 21:49:55,不太正常，我不接受！,来自天津,5132982240677327,2,1,不太正常，我不接受！,7425040369,广-角-镜,https://weibo.com/u/7425040369,,媒体编辑、摄影记者,天津,m,33071,1762,5941,"4,969",742,"13,915","19,626"
6,5132981466044991,6064509025,2025-02-11 22:13:02,晚上好哥,来自河南,5132988058175206,1,1,晚上好哥,7729364187,小涵不赖床,https://weibo.com/u/7729364187,娱乐博主,属性：赖伟明🔝🔝🔝 （被翻版） 🈲单曲 1小时不回lh,其他,f,2976,2975,700,,,,
7,5132981466044991,6064509025,2025-02-18 23:21:17,感觉不能接受,来自安徽,5135541949433418,0,0,感觉不能接受,7579185266,靠谱先生823,https://weibo.com/u/7579185266,,,其他,m,4294,16048,185556,,,,
8,5132981466044991,6064509025,2025-02-12 15:25:37,"额…不会谈的<img alt=""[揣手]"" title=""[揣手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/af/2022_chuaishou_org.png"" />",来自天津,5133247921521354,0,0,额…不会谈的[揣手],2799026001,蓁蓁是鑫鑫,https://weibo.com/u/2799026001,,追光的人 终会光芒万丈.,其他,f,37,133,1045,83,1,61,145
9,5132981466044991,6064509025,2025-02-12 09:41:50,"这个问题值得讨论。许多女性呼吁性别平等，但她们对男性的要求也很多。男性更开放、更有爱心、花更多的钱，但女性也应该为建立良好的关系做出贡献。例如，当你去看电影时，你的男朋友买票，你的女朋友买饮料<img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" /><img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" /> 维持良好关系不能依赖一方",来自越南,5133161398800853,0,0,这个问题值得讨论。许多女性呼吁性别平等，但她们对男性的要求也很多。男性更开放、更有爱心、花更多的钱，但女性也应该为建立良好的关系做出贡献。例如，当你去看电影时，你的男朋友买票，你的女朋友买饮料[笑cry][笑cry] 维持良好关系不能依赖一方,7908013680,最纯粹的摩尔蛙,https://weibo.com/u/7908013680,,聪律久久🩵天天开心 🩵,海外 其他,f,241,285,16211,,,,
10,5132981466044991,6064509025,2025-02-11 22:38:50,"平摊比较公平吧<img alt=""[思考]"" title=""[思考]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/30/2018new_sikao_org.png"" />",来自江西,5132994549652487,0,0,平摊比较公平吧[思考],7220204749,wen_ugn,https://weibo.com/u/7220204749,,ᶻ 𝗓 𐰁,其他,f,52,195,5980,"4,312",419,"7,388","12,119"
11,5132981466044991,6064509025,2025-02-12 11:59:40,啥，，比,来自河南,5133196085956994,0,0,啥，，比,5723136424,见你一次举报你一次,https://weibo.com/u/5723136424,,,河南,m,18,13,1126,31,1,42,74
12,5132981466044991,6064509025,2025-02-11 22:37:36,多多更新哟,来自山东,5132994240579785,0,0,多多更新哟,7280033727,寻风体育,https://weibo.com/u/7280033727,体育博主 微博原创视频博主,日常给大家更新一些体育实时视频  感谢各位老师朋友和官方的支持与厚爱视频均来着网络  如有冒犯私我速删,其他,m,21556,3965,3595,"14,632","4,307","104,858","123,797"
