,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5149903778222070,2182537064,2025-03-31 21:09:46,"他很多房子都没想腾出一套你们一起住，还要出去租房子然后AA，姐妹怕不是被人白玩了，离了一次婚脑子还没长记性<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自浙江,5150366758339006,0,1,他很多房子都没想腾出一套你们一起住，还要出去租房子然后AA，姐妹怕不是被人白玩了，离了一次婚脑子还没长记性[doge],5290198636,陌若安生zzZZ,https://weibo.com/u/5290198636,月上柳梢头，自是故乡明,浙江 宁波,f,192,775,17995,52,6,151,209
1,5149903778222070,2182537064,2025-03-30 16:02:56,白嫖了,来自浙江,5149927148883217,0,1,白嫖了,7507435005,考拉53300,https://weibo.com/u/7507435005,,其他,m,22,94,225,10,0,7,17
2,5149903778222070,2182537064,2025-03-31 12:25:31,啥叫白嫖嘛 不是说对方想得挺好吗，有啥亏的？,来自浙江,5150234826506713,0,0,啥叫白嫖嘛 不是说对方想得挺好吗，有啥亏的？,2325891491,徐小股,https://weibo.com/u/2325891491,专业翘板,浙江 宁波,m,1437,532,1363,"1,868",384,"1,502","3,754"
3,5149903778222070,2182537064,2025-03-31 17:18:04,可能你新男友压根就不是真的想跟你过日子的,来自四川,5150308444931260,0,0,可能你新男友压根就不是真的想跟你过日子的,5186055455,吃不胖不能怪我,https://weibo.com/u/5186055455,别在最好的年纪辜负最好的自己,浙江 宁波,f,68,29,21,48,0,31,79
4,5149903778222070,2182537064,2025-03-31 14:59:31,"不AA才是白嫖<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自浙江,5150273581351158,0,0,不AA才是白嫖[doge],2815219120,马mike凯,https://weibo.com/u/2815219120,旅拍，人文摄影，约拍可私,浙江,m,1603,102,257,730,29,739,"1,498"
5,5149903778222070,2182537064,2025-03-31 12:05:49,离婚也是有原因的,来自浙江,5150229869101415,0,0,离婚也是有原因的,5063187022,h天暗下来你就是光,https://weibo.com/u/5063187022,讲讲段子，人生不就欢喜多了吗,浙江 宁波,m,176,240,44,52,4,34,90
6,5149903778222070,2182537064,2025-03-31 09:34:09,没脑子,来自安徽,5150191696480712,0,0,没脑子,1237463964,业主委员会大佬,https://weibo.com/u/1237463964,,浙江,f,582,409,1947,715,108,"1,452","2,275"
7,5149903778222070,2182537064,2025-03-30 17:54:53,有谈没谈，别投入太多感情。,来自浙江,5149955322548046,0,0,有谈没谈，别投入太多感情。,2111391702,筱诗瘦瘦哒,https://weibo.com/u/2111391702,呆萌，爱碎懒觉，外加吃货一枚.,浙江 宁波,f,1123,513,3859,"6,147",617,"1,589","8,353"
8,5149903778222070,2182537064,2025-03-30 15:31:50,"都离过婚了，还没清醒啊？<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />先不说别的，离过婚的男人，绝对人间清醒。<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自浙江,5149919322312779,0,0,都离过婚了，还没清醒啊？[doge]先不说别的，离过婚的男人，绝对人间清醒。[允悲],2186865777,梦里钱塘伊人笑,https://weibo.com/u/2186865777,,浙江 宁波,m,98,102,33,62,0,31,93
9,5149903778222070,2182537064,2025-03-30 14:56:01,女人要记住一点，本来女人在这个社会中不管身体还是社会体系就占劣势，如果你的另一半还不能理解，如果你的生活和他在一起比你一个人过的还要苦，那你图什么？那还不如一个人过的自在！,来自浙江,5149910308226486,1,0,女人要记住一点，本来女人在这个社会中不管身体还是社会体系就占劣势，如果你的另一半还不能理解，如果你的生活和他在一起比你一个人过的还要苦，那你图什么？那还不如一个人过的自在！,7210742055,菲宝的女王陛下,https://weibo.com/u/7210742055,,其他,f,2,84,146,8,1,12,21
