,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5107443698762072,5797057768,2024-12-03 21:55:58,"天天好心情<img alt=""[音乐]"" title=""[音乐]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1f/2018new_yinyue_org.png"" /><img alt=""[音乐]"" title=""[音乐]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1f/2018new_yinyue_org.png"" />",来自湖南,5107616617333029,2,1,天天好心情[音乐][音乐],3848625631,夷望溪qy,https://weibo.com/u/3848625631,超话主持人（诗词歌赋超话）,都被逼得回老家了，还要扼住喉咙不让发声吗？👀👀世代桃花源外住，平常看惯水和山。  闲征雅令穷经史，醉听清吟胜管弦。,广东,m,870,1535,1143,"96,371","2,758","33,209","132,338"
1,5107443698762072,5797057768,2024-12-03 19:03:49,"<img alt=""[舔屏]"" title=""[舔屏]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3e/2018new_tianping_org.png"" /><img alt=""[舔屏]"" title=""[舔屏]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3e/2018new_tianping_org.png"" />",来自浙江,5107573290700974,1,2,[舔屏][舔屏],6783673632,雲顺丽淑,https://weibo.com/u/6783673632,超话粉丝大咖（雅青秋之韵超话） 微博剪辑视频博主,只为分享好音乐，影视，欧阳震华，蒙家慧，，张玉嬿，何冰，中岛美雪，，，，主动粉我的都是回赞评呢,河南,m,14247,19358,4342,,,,
2,5107443698762072,5797057768,2024-12-03 12:09:46,"<img alt=""[音乐]"" title=""[音乐]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1f/2018new_yinyue_org.png"" /><img alt=""[音乐]"" title=""[音乐]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1f/2018new_yinyue_org.png"" /><img alt=""[音乐]"" title=""[音乐]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1f/2018new_yinyue_org.png"" />",来自湖南,5107469090558520,2,1,[音乐][音乐][音乐],3848625631,夷望溪qy,https://weibo.com/u/3848625631,超话主持人（诗词歌赋超话）,都被逼得回老家了，还要扼住喉咙不让发声吗？👀👀世代桃花源外住，平常看惯水和山。  闲征雅令穷经史，醉听清吟胜管弦。,广东,m,870,1535,1143,"96,371","2,758","33,209","132,338"
3,5107443698762072,5797057768,2024-12-03 17:20:51,"7元钱还舍不得出吗？赶紧扔掉，不能留着过年。<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" /><img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" /><img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自河北,5107547375671335,1,1,7元钱还舍不得出吗？赶紧扔掉，不能留着过年。[允悲][允悲][允悲],6029791746,若水要幸福688,https://weibo.com/u/6029791746,,愿光阴含笑，岁月凝香，流年静好。拒绝入群！拒绝私聊！,河北,f,1275,277,610,"122,781","12,149","104,658","239,588"
4,5107443698762072,5797057768,2024-12-04 04:40:30,"不吵，我为大<img alt=""[赞啊]"" title=""[赞啊]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/00/lxhzan_thumb.gif"" />",来自广东,5107718415450685,1,1,不吵，我为大[赞啊],2390836447,舞斑蝶韵,https://weibo.com/u/2390836447,超话主持人（任鲁豫超话）,二十二周年继续宠爱张国荣，永远的程🦋衣 【舞斑蝶韵，即“五班叠韵”谐音，本博主为中学语文教员出身☀️】,广东,f,18058,3336,42109,"214,087","161,688","262,230","638,005"
5,5107443698762072,5797057768,2024-12-04 04:40:14,"<img alt=""[可爱]"" title=""[可爱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/09/2018new_keai_org.png"" /><img alt=""[可爱]"" title=""[可爱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/09/2018new_keai_org.png"" /><img alt=""[可爱]"" title=""[可爱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/09/2018new_keai_org.png"" /> ",来自广东,5107718350176504,1,1,[可爱][可爱][可爱] http://t.cn/A6mi8Daw,2390836447,舞斑蝶韵,https://weibo.com/u/2390836447,超话主持人（任鲁豫超话）,二十二周年继续宠爱张国荣，永远的程🦋衣 【舞斑蝶韵，即“五班叠韵”谐音，本博主为中学语文教员出身☀️】,广东,f,18058,3336,42109,"214,087","161,688","262,230","638,005"
6,5107443698762072,5797057768,2024-12-03 21:55:17,啥人都有,来自天津,5107616439340990,1,1,啥人都有,5263653879,卢一贺家小茉莉,https://weibo.com/u/5263653879,综艺博主 超话主持人（小茉莉的FM61超话）,只爱我男神塘主卢一贺,天津,f,210831,7353,5454,,,,
7,5107443698762072,5797057768,2024-12-03 21:51:10,"优秀作品，精彩内容，感谢分享<img alt=""[鼓掌]"" title=""[鼓掌]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_guzhang_org.png"" /><img alt=""[鼓掌]"" title=""[鼓掌]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_guzhang_org.png"" />",来自河北,5107615407280292,1,1,优秀作品，精彩内容，感谢分享[鼓掌][鼓掌],1907955033,58jinshu,https://weibo.com/u/1907955033,健康博主 超话主持人（任丘超话） 视频博主 问答答主,宣传中医荟萃 ，传播中医知识，本人只是一个中医爱好者，本博所有内容，视频，图片来自网络和书籍，如有侵权联系删除,河北,m,233028,6898,45390,"403,342","45,806","440,573","889,721"
8,5107443698762072,5797057768,2024-12-03 18:43:30,吃好喝好,来自广东,5107568182297038,1,1,吃好喝好,6058213324,陳緯宸,https://weibo.com/u/6058213324,星座命理博主 超话粉丝大咖（纬宸说风水超话） 问答答主,观天察地变阴阳，正知正晓揽乾坤 五代易经风水传承人，妙用风水八字命理，政商风水大顾问  合作请私信或加个人微信号（jiuyun2588）,广东,m,209884,364,9482,"177,432","15,086","188,839","381,357"
9,5107443698762072,5797057768,2024-12-03 18:43:22,节日快乐哦,来自广东,5107568144550224,1,1,节日快乐哦,6058213324,陳緯宸,https://weibo.com/u/6058213324,星座命理博主 超话粉丝大咖（纬宸说风水超话） 问答答主,观天察地变阴阳，正知正晓揽乾坤 五代易经风水传承人，妙用风水八字命理，政商风水大顾问  合作请私信或加个人微信号（jiuyun2588）,广东,m,209884,364,9482,"177,432","15,086","188,839","381,357"
