,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5135452759657134,5077868860,2025-02-18 18:02:00,"<img alt=""[比耶]"" title=""[比耶]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/dc/2023_yeahyeah_org.png"" /><img alt=""[比耶]"" title=""[比耶]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/dc/2023_yeahyeah_org.png"" /><img alt=""[比耶]"" title=""[比耶]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/dc/2023_yeahyeah_org.png"" />",来自浙江,5135461597316292,0,2,[比耶][比耶][比耶],7849613381,Kitty超甜玉米粥,https://weibo.com/u/7849613381,清纯女护,浙江,f,13552,41,13,141,0,785,926
1,5135452759657134,5077868860,2025-02-18 17:27:10,a,来自江西,5135452833580904,1,2,a,7969460401,是甜宝儿啊-,https://weibo.com/u/7969460401,欢迎来到我的365天..🧧🧧,其他,f,2571,56,42,0,0,"1,286","1,286"
2,5135452759657134,5077868860,2025-02-18 18:08:00,晚上好呢,来自山东,5135463109889143,0,1,晚上好呢,7919583942,_静涵妈咪,https://weibo.com/u/7919583942,喜欢海贼王的已婚小娇妻，宝妈一枚💍 海贼王忠实粉丝一枚🥰仅回粉丝，仅粉丝可见，谢谢关注呀💞 镇魂,北京,f,26195,240,139,"2,033",100,"9,772","11,905"
3,5135452759657134,5077868860,2025-02-18 17:59:32,不喜欢才a,来自广东,5135460976562153,1,0,不喜欢才a,2716725785,波斯猫sheldon,https://weibo.com/u/2716725785,不🈷️ 不是打钱别私信 新建文件夹,海外,f,2893,65,77,754,10,"1,454","2,218"
4,5135452759657134,5077868860,2025-02-18 17:34:09,要,来自辽宁,5135454589946536,0,2,要,7579750802,有点无聊-呢,https://weibo.com/u/7579750802,,海外,f,7583,227,10,489,1,726,"1,216"
5,5135452759657134,5077868860,2025-02-18 17:31:17,图片评论 ,来自山东,5135453869575748,0,2,图片评论 http://t.cn/A61toIF6,7804740099,i粉小桃的悦悦呀i,https://weibo.com/u/7804740099,布偶玩偶🐻收藏家 | 喜欢健身🍑和二次元ฅʕ•̫͡•ʔฅ | 部分粉丝可见，仅回粉呐,山东,f,28702,283,89,"1,024",43,"5,729","6,796"
6,5135452759657134,5077868860,2025-02-18 17:36:51,互的来,来自江苏,5135455270735928,0,1,互的来,6964813918,南允11604,https://weibo.com/u/6964813918,,其他,f,96,193,0,0,0,0,0
7,5135452759657134,5077868860,2025-02-18 21:03:32,你想给对方好感就可以,来自浙江,5135507284302037,0,0,你想给对方好感就可以,7831007787,快点到夏天叭-,https://weibo.com/u/7831007787,镇魂,北京,m,597,438,2557,"1,228",73,"1,986","3,287"
8,5135452759657134,5077868860,2025-02-18 20:28:06,"长沙蹲<img alt=""[舔屏]"" title=""[舔屏]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3e/2018new_tianping_org.png"" />",来自湖南,5135498364585730,0,0,长沙蹲[舔屏],7403435394,她说不会忘,https://weibo.com/u/7403435394,想,其他,m,196,233,3,,,,
9,5135452759657134,5077868860,2025-02-18 18:35:42,聊天啦,来自湖北,5135470082132607,0,1,聊天啦,7950877558,Ceunsa,https://weibo.com/u/7950877558,人总是对没有去尝试的事情感到遗憾的,其他,f,8077,114,46,566,2,"2,289","2,857"
