,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞,用户认证信息
0,5151353623806645,2198612292,2025-04-03 14:32:34,《69》《像狗一样护食》,来自山东,5151353959092526,1,427,《69》《像狗一样护食》,5843531187,我要操亖我自己,https://weibo.com/u/5843531187,骂我的都是日本人,海外,m,266234,139,5525,"187,332","216,600","2,474,753","2,878,685",
1,5151353623806645,2198612292,2025-04-03 15:16:42,你俩现在最重要的是先脱贫。,来自四川,5151365065084829,0,297,你俩现在最重要的是先脱贫。,6373870712,猪镇汪汪队队长,https://weibo.com/u/6373870712,喜欢兆萎的请滚出去 镇魂,四川,m,2347,1362,21607,"28,656","61,659","83,402","173,717",娱乐博主 超话粉丝大咖（每日一善超话）
2,5151353623806645,2198612292,2025-04-03 14:43:02,"你海鲜过敏他还非要去吃海鲜<img alt=""[黑线]"" title=""[黑线]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a3/2018new_heixian_org.png"" /><img alt=""[黑线]"" title=""[黑线]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a3/2018new_heixian_org.png"" /><img alt=""[黑线]"" title=""[黑线]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a3/2018new_heixian_org.png"" /> 分",来自湖北,5151356592065866,0,306,你海鲜过敏他还非要去吃海鲜[黑线][黑线][黑线] 分,6467015020,早呀豆浆,https://weibo.com/u/6467015020,,其他,f,104,1905,4561,311,123,370,804,
3,5151353623806645,2198612292,2025-04-03 14:37:47,这男的说话真难听,来自四川,5151355271122518,2,185,这男的说话真难听,1836373593,王小小歪歪,https://weibo.com/u/1836373593,微博就是写随感的地方～  本e人，esfj🤣,四川 成都,f,529,134,1478,"2,346",53,"1,321","3,720",
4,5151353623806645,2198612292,2025-04-03 14:35:50,你俩的问题是打包吗。。。,来自山东,5151354780387050,0,166,你俩的问题是打包吗。。。,5135287587,星星说好黑啊,https://weibo.com/u/5135287587,或许有一天，我会真的看见我,云南 临沧,f,22,146,343,7,4,47,58,
5,5151353623806645,2198612292,2025-04-03 15:17:13,其实我之前早就想说了，咱俩每次拼蜜雪冰城柠檬水，明明都花了两块钱，你每次都喝特别大口 还找店员要了大吸管，我却用小吸管，柠檬籽也都被你吃了,来自四川,5151365194582424,3,119,其实我之前早就想说了，咱俩每次拼蜜雪冰城柠檬水，明明都花了两块钱，你每次都喝特别大口 还找店员要了大吸管，我却用小吸管，柠檬籽也都被你吃了,2313064913,失眠用户,https://weibo.com/u/2313064913,,北京 朝阳区,f,8994,38,11,0,"1,475",10,"1,485",
6,5151353623806645,2198612292,2025-04-03 16:07:15,"这男的真有意思，明明自己跟狗一样护食，还说别人护食<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自辽宁,5151377790599310,0,110,这男的真有意思，明明自己跟狗一样护食，还说别人护食[允悲],7779162679,关山月照渊,https://weibo.com/u/7779162679,乖乖乖乖乖乖,辽宁,f,11,90,31,17,0,41,58,
7,5151353623806645,2198612292,2025-04-03 21:33:39,"海鲜那条真的非常过分，简直是你花钱陪他吃……至于打包的问题，两个人最后都吃不完，你也不吃剩菜，他为什么不可以打包呢？有点焦虑了，和朋友聚餐，我俩胃口都不大好，剩菜朋友会让我打包带走，因为我家有微波炉，她在学校住热不了<img alt=""[淡淡的]"" title=""[淡淡的]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7b/2024_takearest_org.png"" />下次我买奶茶感谢她<img alt=""[苦涩]"" title=""[苦涩]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7e/2021_bitter_org.png"" />",来自天津,5151459931587304,1,87,海鲜那条真的非常过分，简直是你花钱陪他吃……至于打包的问题，两个人最后都吃不完，你也不吃剩菜，他为什么不可以打包呢？有点焦虑了，和朋友聚餐，我俩胃口都不大好，剩菜朋友会让我打包带走，因为我家有微波炉，她在学校住热不了[淡淡的]下次我买奶茶感谢她[苦涩],7785925958,October的猫,https://weibo.com/u/7785925958,想要收快递_(•̀ω•́ 」∠)_,江苏,f,6,354,3,0,0,25,25,
8,5151353623806645,2198612292,2025-04-03 14:43:44,两人加一起没我鞋码大,来自江西,5151356768224210,3,32,两人加一起没我鞋码大,7872866187,做流星蛋糕的星星,https://weibo.com/u/7872866187,新建文件夹 镇魂 lgbt gay,江西,f,7,372,756,297,3,142,442,
9,5151353623806645,2198612292,2025-04-03 14:39:21,"喜欢他什么，喜欢他没钱，喜欢他像狗一样护食吗<img alt=""[汗]"" title=""[汗]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/28/2018new_han_org.png"" />",来自江苏,5151355665909219,0,44,喜欢他什么，喜欢他没钱，喜欢他像狗一样护食吗[汗],6481184978,摆烂大王诶A,https://weibo.com/u/6481184978,弱攻控罢了,其他,f,6,468,98,27,17,145,189,
