,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5154192017855009,5796516407,2025-04-11 17:45:34,你是我漫漫余生里义无反顾的梦想🧡ྀི💛ྀི❤️ྀི,来自黑龙江,5154301631530947,0,1,你是我漫漫余生里义无反顾的梦想🧡ྀི💛ྀི❤️ྀི,7532519297,老大快现身N,https://weibo.com/u/7532519297,超话创作官（电视剧折腰超话）,尽快毕业，早日进棚,其他,f,12741,2292,7046,"588,730","187,012","68,070","843,812"
1,5154192017855009,5796516407,2025-04-12 08:29:23,我曾在人山人海的星光里为你嘶声呐喊 最美好的岁月都与你有关,来自河北,5154524050490404,0,0,我曾在人山人海的星光里为你嘶声呐喊 最美好的岁月都与你有关,7934013776,Fireworks-温旧街晚,https://weibo.com/u/7934013776,超话粉丝钻咖（王俊凯超话）,爱的开篇:小螃蟹的iPhone,河北,f,4236,701,599,,,,
2,5154192017855009,5796516407,2025-04-12 07:34:30,"🌿<a href=""//s.weibo.com/weibo?q=%23%E9%98%B3%E5%85%89%E4%BF%A1%E7%94%A8%23"" target=""_blank"">#阳光信用#</a>倡导富强、民主、文明、和谐，倡导自由、平等、公正、法治，倡导爱国、敬业、诚信、友善，积极培育和践行社会主义核心价值观，弘扬爱国主义精神，必须坚持立足民族又面向世界。",来自广西,5154510238385900,0,0,🌿#阳光信用#倡导富强、民主、文明、和谐，倡导自由、平等、公正、法治，倡导爱国、敬业、诚信、友善，积极培育和践行社会主义核心价值观，弘扬爱国主义精神，必须坚持立足民族又面向世界。,7923731661,邓也是彧,https://weibo.com/u/7923731661,,碗盆,其他,m,2574,133,288,"1,876","19,650",409,"21,935"
3,5154192017855009,5796516407,2025-04-12 07:27:42,勿起不善之念，勿阅不善之书，勿听不善之乐，勿吐不善之语，勿为不善之事，勿近不善之人，勿学不善之法，勿入不善之境。,来自广西,5154508527108634,0,0,勿起不善之念，勿阅不善之书，勿听不善之乐，勿吐不善之语，勿为不善之事，勿近不善之人，勿学不善之法，勿入不善之境。,7703522814,Lisong-厨国就是王,https://weibo.com/u/7703522814,超话粉丝钻咖（文轩超话）,“那你叫我老公”,其他,m,12507,670,6035,"35,931","1,264,630","4,493","1,305,054"
4,5154192017855009,5796516407,2025-04-11 22:31:55,"加油<img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" />",来自贵州,5154373692822992,0,0,加油[good],7818393114,鞠皖艳a,https://weibo.com/u/7818393114,,🈲单曲,其他,f,3754,2451,2055,"17,686","340,852","7,060","365,598"
5,5154192017855009,5796516407,2025-04-11 22:01:17,&quot;我很想你但我见不到你我喜欢花但我够不到&quot;,来自广西,5154365985267925,0,0,"""我很想你但我见不到你我喜欢花但我够不到""",7961134211,小烤魚-Rainco,https://weibo.com/u/7961134211,,@肖宇梁天天开心,其他,f,4364,4341,209,,,,
6,5154192017855009,5796516407,2025-04-11 20:51:19,你或许很辛苦，跌跌撞撞一身伤，在状态里写下委屈抱怨，也许会有人安慰你，但不会感同身受。这个世界就是这样，只能看到胜利者的汗，却看不到失败者的泪。,来自湖北,5154348377835581,0,0,你或许很辛苦，跌跌撞撞一身伤，在状态里写下委屈抱怨，也许会有人安慰你，但不会感同身受。这个世界就是这样，只能看到胜利者的汗，却看不到失败者的泪。,7879494335,冰椰茶糕,https://weibo.com/u/7879494335,娱乐博主 超话粉丝钻咖（王俊凯超话）,peace and love,其他,f,1075,1123,1981,"18,660",106,"5,070","23,836"
7,5154192017855009,5796516407,2025-04-11 20:00:54,感恩生活中的每一份给予，它们塑造了今天的你。,来自江苏,5154335689808441,0,0,感恩生活中的每一份给予，它们塑造了今天的你。,5984065378,阮薇Koreyoshi,https://weibo.com/u/5984065378,娱乐博主 超话粉丝钻咖（鞠婧祎超话）,鞠婧祎,江苏,f,4359,590,7444,"37,199","340,853","11,607","389,659"
8,5154192017855009,5796516407,2025-04-11 19:31:48,“玫瑰散发着芳香，风声诉说着思念”𝒯𝒽𝓮 𝓇𝓸𝓈𝓮𝓈 𝒶𝓇𝓮 𝒻𝓇𝒶𝓰𝓇𝒶𝓃𝓉 𝒶𝓃𝒹 𝓉𝒽𝓮 𝓌𝒾𝓃𝒹 𝒾𝓈 𝓉𝓈𝓈𝒾𝓃𝓰.,来自山西,5154328365499653,0,0,“玫瑰散发着芳香，风声诉说着思念”𝒯𝒽𝓮 𝓇𝓸𝓈𝓮𝓈 𝒶𝓇𝓮 𝒻𝓇𝒶𝓰𝓇𝒶𝓃𝓉 𝒶𝓃𝒹 𝓉𝒽𝓮 𝓌𝒾𝓃𝒹 𝒾𝓈 𝓉𝓈𝓈𝒾𝓃𝓰.,7749286926,Angela_茉冬敬亭语,https://weibo.com/u/7749286926,,,其他,f,1181,1340,941,"15,344",79,"1,043","16,466"
9,5154192017855009,5796516407,2025-04-11 18:18:55,“星辰晦暗 风总在迷茫中狂野 少年借着星光成长” &quot;𝓣𝓱𝓮 𝓭𝓪𝓻𝓴 𝔀𝓲𝓷𝓭 𝓸𝓯 𝓽𝓱𝓮 𝓼𝓽𝓪𝓻𝓼 𝓲𝓼 𝓪𝓵𝔀𝓪𝔂𝓼 𝓲𝓷,来自江苏,5154310025126116,0,0,"“星辰晦暗 风总在迷茫中狂野 少年借着星光成长” ""𝓣𝓱𝓮 𝓭𝓪𝓻𝓴 𝔀𝓲𝓷𝓭 𝓸𝓯 𝓽𝓱𝓮 𝓼𝓽𝓪𝓻𝓼 𝓲𝓼 𝓪𝓵𝔀𝓪𝔂𝓼 𝓲𝓷",7967347500,祎43,https://weibo.com/u/7967347500,,ಣ,江苏 徐州,f,1085,223,765,"11,427","34,484",943,"46,854"
