,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞,用户认证信息
0,5156109653117324,5659598386,2025-04-16 17:49:36,给单位的同事也说，我们真的不要抱怨，抱怨了这么久又不走，就证明我们只配待在这里。,来自宁夏,5156114585095748,5,72,给单位的同事也说，我们真的不要抱怨，抱怨了这么久又不走，就证明我们只配待在这里。,2377854345,李靖夜奔,https://weibo.com/u/2377854345,原@小课堂,宁夏 银川,m,569,609,1376,,,,,
1,5156109653117324,5659598386,2025-04-16 18:41:14,那人生到底要干什么呢,来自湖北,5156127579308757,2,1,那人生到底要干什么呢,2864119762,维叔叔_xL,https://weibo.com/u/2864119762,自爱 沉稳 然后爱人,湖北,m,177,495,27,8,2,90,100,
2,5156109653117324,5659598386,2025-04-16 17:37:25,凡事靠自己，别指望他人，没人比你更关心自己。 你总有选择，而且怎么选都是对的。 你要为自己的选择买单，但不需要为自己的人生负责，因为很多事不是你说了算的。,来自北京,5156111519583393,0,15,凡事靠自己，别指望他人，没人比你更关心自己。 你总有选择，而且怎么选都是对的。 你要为自己的选择买单，但不需要为自己的人生负责，因为很多事不是你说了算的。,1938058590,别叫我常老板,https://weibo.com/u/1938058590,,北京,m,1218,1551,2576,"3,812",673,"4,943","9,428",
3,5156109653117324,5659598386,2025-04-16 21:25:02,国内压力嫌大的估计也没本事移民啊,来自陕西,5156168800931043,0,9,国内压力嫌大的估计也没本事移民啊,2792461383,不垂杨柳了好不啦,https://weibo.com/u/2792461383,请不要活成“团结互助，友爱自尊”的反面,香港,m,124,441,2634,375,37,241,653,
4,5156109653117324,5659598386,2025-04-16 17:41:23,很多人都有被害妄想症，尤其是年纪轻人太闲又上网时间多的，不过过了人生这个阶段就好了,来自浙江,5156112517303206,0,7,很多人都有被害妄想症，尤其是年纪轻人太闲又上网时间多的，不过过了人生这个阶段就好了,1807134791,进击的吾姐,https://weibo.com/u/1807134791,解决思路，还是要聚焦解决思路,浙江,f,480,102,12965,"10,156","3,489","3,329","16,974",
5,5156109653117324,5659598386,2025-04-16 17:42:19,说得好，也是我最近几年明白的道理,来自湖北,5156112752186121,0,3,说得好，也是我最近几年明白的道理,2662742723,偏執狂不做空想家,https://weibo.com/u/2662742723,"I have promises to keep,and miles to go before I sleep.",湖北 武汉,m,1656,938,4146,"3,708",364,"3,602","7,674",
6,5156109653117324,5659598386,2025-04-17 09:22:03,天天抱怨的人实际： 上课睡觉、上班摸鱼,来自江苏,5156349243557920,0,1,天天抱怨的人实际： 上课睡觉、上班摸鱼,7533624934,NirvanaNirvanaN,https://weibo.com/u/7533624934,如人在荆棘林，不动即刺不伤。妄心不起，恒处寂灭之乐。一会妄心才动，即被诸有刺伤。故经云：有心皆苦，无心即乐 。,北京,f,28,447,5207,438,75,"1,037","1,550",
7,5156109653117324,5659598386,2025-04-17 22:54:46,"<a href=/n/等下我去煮碗螺蛳粉 usercard=""name=@等下我去煮碗螺蛳粉"">@等下我去煮碗螺蛳粉</a>",来自陕西,5156553774597578,0,0,@等下我去煮碗螺蛳粉,1682784782,赤赤yuamm,https://weibo.com/u/1682784782,‖🤘🏻 📷 💰,其他,m,153,1500,657,708,12,"1,145","1,865",三级心理咨询师
8,5156109653117324,5659598386,2025-04-16 21:10:00,可能这句话要用一辈子品悟了，人总是贪心侥幸懦弱懒惰，或许只是我,来自北京,5156165018715699,0,3,可能这句话要用一辈子品悟了，人总是贪心侥幸懦弱懒惰，或许只是我,6108350026,午月榴火,https://weibo.com/u/6108350026,你好，友善的朋友您慢慢看。攻击我的人，在你点进来的时候，你骂我的话都已经反弹到你和你全家身上了🥺,山西 太原,f,54,279,774,89,14,187,290,
9,5156109653117324,5659598386,2025-04-17 10:47:42,爽文,来自浙江,5156370803065370,0,0,爽文,7826273864,宠愛_ai,https://weibo.com/u/7826273864,黍,江苏,f,1,100,1112,177,3,123,303,
